I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,165.92,209.84,-58.56,-126.88,185.44,-68.32,-48.8,-117.12,-126.88,-136.64,-131.76
-24.4,161.04,185.44,-68.32,-107.36,170.8,-73.2,-48.8,-122,-126.88,-146.4,-131.76
-24.4,180.56,204.96,-78.08,-117.12,190.32,-63.44,-43.92,-112.24,-122,-136.64,-122
-48.8,165.92,214.72,-58.56,-131.76,190.32,-53.68,-29.28,-97.6,-112.24,-122,-112.24
-48.8,131.76,180.56,-39.04,-117.12,156.16,-48.8,-24.4,-87.84,-97.6,-117.12,-107.36
-53.68,78.08,131.76,-9.76,-92.72,102.48,-39.04,-9.76,-73.2,-78.08,-102.48,-87.84
-68.32,195.2,263.52,-63.44,-165.92,229.36,-92.72,-63.44,-131.76,-131.76,-151.28,-141.52
-73.2,244,317.2,-82.96,-195.2,278.16,-122,-97.6,-156.16,-156.16,-175.68,-161.04
-43.92,244,287.92,-97.6,-165.92,263.52,-112.24,-82.96,-136.64,-136.64,-156.16,-136.64
-39.04,170.8,209.84,-63.44,-126.88,190.32,-102.48,-73.2,-122,-122,-136.64,-117.12
-87.84,131.76,219.6,-19.52,-156.16,175.68,-131.76,-92.72,-136.64,-131.76,-151.28,-126.88
-73.2,200.08,273.28,-63.44,-175.68,234.24,-136.64,-92.72,-131.76,-126.88,-146.4,-112.24
-39.04,248.88,287.92,-102.48,-165.92,268.4,-146.4,-97.6,-136.64,-131.76,-141.52,-112.24
-19.52,224.48,244,-102.48,-131.76,234.24,-136.64,-78.08,-117.12,-107.36,-122,-92.72
0,136.64,136.64,-68.32,-68.32,136.64,-97.6,-39.04,-78.08,-68.32,-87.84,-58.56
-14.64,131.76,146.4,-58.56,-82.96,136.64,-112.24,-48.8,-82.96,-82.96,-97.6,-73.2
-39.04,131.76,170.8,-43.92,-107.36,151.28,-117.12,-68.32,-97.6,-92.72,-107.36,-97.6
-39.04,122,161.04,-39.04,-102.48,141.52,-112.24,-68.32,-97.6,-87.84,-102.48,-97.6
-53.68,141.52,195.2,-43.92,-126.88,165.92,-141.52,-102.48,-122,-117.12,-126.88,-136.64
-97.6,122,219.6,-9.76,-161.04,170.8,-165.92,-126.88,-156.16,-156.16,-165.92,-180.56
-82.96,63.44,146.4,9.76,-117.12,102.48,-161.04,-136.64,-161.04,-161.04,-170.8,-175.68
-9.76,82.96,92.72,-34.16,-53.68,87.84,-122,-97.6,-126.88,-131.76,-141.52,-126.88
-9.76,102.48,112.24,-43.92,-63.44,107.36,-112.24,-92.72,-122,-131.76,-141.52,-112.24
-39.04,122,161.04,-39.04,-102.48,141.52,-117.12,-102.48,-136.64,-146.4,-161.04,-122
-39.04,180.56,219.6,-68.32,-131.76,200.08,-136.64,-117.12,-151.28,-165.92,-180.56,-146.4
-34.16,190.32,224.48,-78.08,-131.76,204.96,-151.28,-131.76,-161.04,-175.68,-190.32,-151.28
-43.92,165.92,209.84,-58.56,-126.88,185.44,-141.52,-131.76,-156.16,-165.92,-190.32,-151.28
-39.04,68.32,107.36,-14.64,-73.2,87.84,-112.24,-97.6,-126.88,-131.76,-151.28,-117.12
-73.2,0,73.2,39.04,-73.2,34.16,-107.36,-102.48,-122,-131.76,-146.4,-107.36
-107.36,-48.8,58.56,78.08,-82.96,4.88,-82.96,-82.96,-112.24,-117.12,-136.64,-92.72
-131.76,-14.64,117.12,73.2,-126.88,48.8,-87.84,-92.72,-122,-131.76,-151.28,-117.12
-136.64,29.28,165.92,53.68,-151.28,97.6,-107.36,-107.36,-136.64,-156.16,-170.8,-131.76
-112.24,53.68,165.92,29.28,-141.52,107.36,-107.36,-117.12,-141.52,-161.04,-170.8,-136.64
-102.48,4.88,107.36,48.8,-107.36,53.68,-92.72,-97.6,-126.88,-141.52,-161.04,-126.88
-112.24,-43.92,68.32,78.08,-92.72,9.76,-102.48,-102.48,-122,-141.52,-161.04,-131.76
-117.12,-82.96,34.16,102.48,-78.08,-24.4,-107.36,-112.24,-131.76,-156.16,-170.8,-146.4
-87.84,-73.2,14.64,82.96,-53.68,-29.28,-107.36,-117.12,-136.64,-161.04,-175.68,-151.28
-78.08,9.76,87.84,34.16,-82.96,48.8,-107.36,-107.36,-136.64,-161.04,-170.8,-151.28
-112.24,29.28,141.52,43.92,-126.88,82.96,-112.24,-112.24,-136.64,-165.92,-170.8,-146.4
-136.64,-4.88,131.76,73.2,-136.64,63.44,-107.36,-112.24,-136.64,-165.92,-175.68,-141.52
-131.76,24.4,156.16,53.68,-146.4,87.84,-107.36,-107.36,-146.4,-165.92,-175.68,-146.4
-165.92,53.68,219.6,58.56,-195.2,136.64,-117.12,-122,-161.04,-180.56,-190.32,-161.04
-175.68,43.92,219.6,68.32,-200.08,131.76,-107.36,-112.24,-146.4,-165.92,-180.56,-151.28
-180.56,24.4,204.96,78.08,-195.2,112.24,-92.72,-92.72,-136.64,-156.16,-175.68,-141.52
-161.04,-24.4,136.64,92.72,-151.28,53.68,-92.72,-97.6,-131.76,-161.04,-180.56,-151.28
-107.36,-19.52,87.84,63.44,-97.6,34.16,-107.36,-122,-156.16,-185.44,-204.96,-165.92
-97.6,-48.8,48.8,73.2,-73.2,0,-97.6,-112.24,-146.4,-175.68,-200.08,-161.04
-117.12,-68.32,48.8,92.72,-82.96,-9.76,-87.84,-102.48,-146.4,-175.68,-195.2,-156.16
-112.24,-39.04,73.2,78.08,-92.72,14.64,-82.96,-92.72,-136.64,-165.92,-190.32,-146.4
-136.64,-73.2,63.44,107.36,-102.48,-4.88,-63.44,-73.2,-122,-146.4,-165.92,-126.88
-151.28,-48.8,102.48,102.48,-126.88,24.4,-68.32,-78.08,-131.76,-151.28,-165.92,-131.76
-156.16,-63.44,92.72,112.24,-126.88,14.64,-68.32,-73.2,-131.76,-156.16,-161.04,-126.88
-170.8,-58.56,112.24,117.12,-141.52,24.4,-68.32,-82.96,-126.88,-151.28,-161.04,-122
-146.4,-29.28,117.12,87.84,-131.76,43.92,-73.2,-82.96,-122,-151.28,-165.92,-117.12
-102.48,-14.64,87.84,58.56,-97.6,34.16,-73.2,-82.96,-122,-151.28,-156.16,-112.24
-107.36,-39.04,68.32,73.2,-87.84,14.64,-68.32,-87.84,-117.12,-146.4,-156.16,-107.36
-122,-43.92,78.08,82.96,-102.48,14.64,-68.32,-82.96,-112.24,-136.64,-161.04,-107.36
-131.76,-63.44,68.32,97.6,-102.48,0,-58.56,-73.2,-107.36,-136.64,-146.4,-102.48
-156.16,-48.8,107.36,102.48,-131.76,29.28,-48.8,-68.32,-107.36,-136.64,-146.4,-97.6
-165.92,-53.68,112.24,112.24,-141.52,29.28,-39.04,-58.56,-112.24,-136.64,-151.28,-102.48
-165.92,-24.4,141.52,97.6,-156.16,58.56,-53.68,-68.32,-131.76,-151.28,-165.92,-122
-151.28,-29.28,122,92.72,-136.64,43.92,-53.68,-63.44,-126.88,-146.4,-156.16,-117.12
-156.16,-19.52,136.64,87.84,-146.4,58.56,-53.68,-58.56,-112.24,-141.52,-156.16,-117.12
-161.04,-39.04,122,102.48,-141.52,39.04,-34.16,-39.04,-97.6,-117.12,-136.64,-92.72
-161.04,-73.2,87.84,117.12,-126.88,4.88,-34.16,-39.04,-87.84,-112.24,-126.88,-82.96
-161.04,-87.84,73.2,126.88,-117.12,-9.76,-24.4,-34.16,-82.96,-102.48,-117.12,-73.2
-161.04,-58.56,102.48,112.24,-131.76,19.52,-19.52,-34.16,-82.96,-102.48,-112.24,-73.2
-161.04,-43.92,117.12,102.48,-141.52,34.16,-14.64,-34.16,-87.84,-102.48,-107.36,-68.32
-165.92,-24.4,141.52,97.6,-156.16,58.56,-29.28,-48.8,-97.6,-107.36,-112.24,-73.2
-141.52,-19.52,122,82.96,-131.76,48.8,-4.88,-19.52,-87.84,-92.72,-107.36,-58.56
-146.4,-53.68,92.72,102.48,-122,19.52,0,-9.76,-78.08,-87.84,-92.72,-48.8
-146.4,-58.56,87.84,102.48,-117.12,14.64,-4.88,-19.52,-82.96,-97.6,-97.6,-58.56
-165.92,-14.64,151.28,92.72,-161.04,68.32,-14.64,-24.4,-87.84,-107.36,-117.12,-73.2
-180.56,-9.76,170.8,97.6,-175.68,78.08,-19.52,-29.28,-97.6,-117.12,-131.76,-87.84
-161.04,43.92,204.96,58.56,-185.44,122,-29.28,-48.8,-112.24,-136.64,-151.28,-112.24
-156.16,-9.76,146.4,82.96,-151.28,68.32,-4.88,-29.28,-92.72,-122,-136.64,-102.48
-175.68,-68.32,107.36,122,-141.52,19.52,58.56,24.4,-53.68,-102.48,-126.88,-97.6
-195.2,-43.92,151.28,122,-175.68,53.68,112.24,73.2,-29.28,-97.6,-141.52,-112.24
-253.76,-92.72,161.04,175.68,-209.84,34.16,190.32,161.04,24.4,-78.08,-151.28,-122
-273.28,-107.36,165.92,190.32,-219.6,29.28,253.76,224.48,53.68,-82.96,-185.44,-190.32
-244,-68.32,175.68,156.16,-209.84,53.68,317.2,287.92,78.08,-97.6,-224.48,-253.76
-229.36,-73.2,156.16,151.28,-195.2,39.04,385.52,366,126.88,-78.08,-229.36,-268.4
-229.36,-39.04,190.32,136.64,-209.84,73.2,414.8,414.8,165.92,-48.8,-209.84,-253.76
-200.08,0,200.08,102.48,-200.08,97.6,434.32,468.48,234.24,24.4,-146.4,-204.96
