I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
936.96,1400.56,463.6,-1166.32,234.24,932.08,-839.36,-1454.24,-1166.32,1732.4,4026,3142.72
868.64,1200.48,331.84,-1034.56,268.4,766.16,-810.08,-1556.72,-1351.76,1512.8,3752.72,2869.44
775.92,990.64,214.72,-883.28,278.16,600.24,-780.8,-1644.56,-1556.72,1171.2,3298.88,2518.08
663.68,810.08,146.4,-736.88,258.64,478.24,-741.76,-1586,-1712.88,751.52,2698.64,2098.4
497.76,634.4,136.64,-566.08,180.56,385.52,-653.92,-1366.4,-1830,195.2,1869.04,1610.4
248.88,473.36,224.48,-361.12,9.76,346.48,-570.96,-1317.6,-2030.08,-536.8,834.48,1049.2
19.52,326.96,307.44,-170.8,-146.4,317.2,-522.16,-1527.44,-2200.88,-1151.68,-190.32,434.32
-136.64,248.88,385.52,-53.68,-263.52,317.2,-531.92,-1708,-2313.12,-1566.48,-858.88,39.04
-175.68,234.24,409.92,-29.28,-292.8,322.08,-595.36,-1751.92,-2274.08,-1590.88,-941.84,-82.96
-180.56,283.04,463.6,-48.8,-322.08,370.88,-639.28,-1732.4,-2113.04,-1424.96,-800.32,-73.2
-156.16,351.36,507.52,-97.6,-331.84,429.44,-663.68,-1644.56,-1942.24,-1283.44,-697.84,-48.8
-102.48,400.16,502.64,-146.4,-302.56,448.96,-639.28,-1410.32,-1664.08,-1093.12,-570.96,-29.28
-48.8,385.52,434.32,-165.92,-244,409.92,-585.6,-1117.52,-1322.48,-863.76,-424.56,-9.76
-19.52,341.6,361.12,-161.04,-190.32,351.36,-512.4,-883.28,-1054.08,-683.2,-336.72,-43.92
-14.64,268.4,283.04,-126.88,-151.28,273.28,-409.92,-683.2,-844.24,-717.36,-283.04,-92.72
-39.04,185.44,224.48,-73.2,-131.76,204.96,-297.68,-488,-649.04,-2137.44,-239.12,-131.76
-43.92,126.88,170.8,-39.04,-107.36,146.4,-200.08,-322.08,-512.4,-2015.44,-219.6,-165.92
-43.92,78.08,122,-14.64,-82.96,97.6,-126.88,-190.32,-414.8,-1259.04,-214.72,-195.2
-48.8,29.28,78.08,9.76,-63.44,53.68,-68.32,-97.6,-336.72,-990.64,-200.08,-219.6
-43.92,9.76,53.68,19.52,-48.8,29.28,-39.04,-34.16,-297.68,-800.32,-185.44,-229.36
-29.28,-4.88,24.4,19.52,-29.28,9.76,-29.28,-19.52,-273.28,-702.72,-190.32,-253.76
-14.64,-24.4,-9.76,19.52,-4.88,-19.52,-19.52,4.88,-258.64,-605.12,-185.44,-263.52
-9.76,-34.16,-24.4,24.4,4.88,-29.28,-9.76,29.28,-224.48,-531.92,-170.8,-263.52
-19.52,-53.68,-34.16,39.04,4.88,-43.92,-4.88,34.16,-204.96,-488,-170.8,-268.4
-24.4,-53.68,-29.28,39.04,0,-43.92,0,43.92,-200.08,-483.12,-185.44,-283.04
-34.16,-58.56,-24.4,48.8,-4.88,-43.92,4.88,63.44,-175.68,-473.36,-190.32,-297.68
-39.04,-63.44,-24.4,53.68,-9.76,-43.92,19.52,87.84,-156.16,-463.6,-195.2,-312.32
-29.28,-58.56,-29.28,43.92,0,-43.92,34.16,102.48,-151.28,-458.72,-204.96,-326.96
-29.28,-68.32,-39.04,48.8,4.88,-53.68,39.04,117.12,-141.52,-453.84,-204.96,-341.6
-43.92,-73.2,-29.28,58.56,-9.76,-53.68,43.92,131.76,-141.52,-429.44,-195.2,-351.36
-34.16,-73.2,-39.04,53.68,0,-58.56,48.8,126.88,-141.52,-429.44,-190.32,-361.12
-34.16,-82.96,-48.8,58.56,4.88,-68.32,39.04,126.88,-151.28,-434.32,-185.44,-361.12
-29.28,-78.08,-48.8,53.68,9.76,-63.44,43.92,126.88,-146.4,-429.44,-165.92,-361.12
-34.16,-73.2,-39.04,53.68,0,-58.56,48.8,126.88,-141.52,-429.44,-165.92,-366
-34.16,-78.08,-43.92,58.56,4.88,-63.44,48.8,126.88,-131.76,-434.32,-175.68,-370.88
-34.16,-82.96,-48.8,58.56,4.88,-68.32,53.68,151.28,-117.12,-419.68,-170.8,-375.76
-39.04,-92.72,-53.68,68.32,4.88,-73.2,73.2,170.8,-97.6,-414.8,-165.92,-375.76
-34.16,-87.84,-53.68,63.44,9.76,-73.2,82.96,195.2,-92.72,-414.8,-170.8,-380.64
-29.28,-87.84,-58.56,58.56,14.64,-73.2,87.84,204.96,-82.96,-414.8,-170.8,-390.4
-34.16,-92.72,-58.56,63.44,9.76,-78.08,92.72,209.84,-82.96,-409.92,-151.28,-400.16
-24.4,-82.96,-58.56,53.68,14.64,-73.2,87.84,204.96,-87.84,-409.92,-146.4,-395.28
-14.64,-73.2,-58.56,43.92,19.52,-68.32,78.08,200.08,-102.48,-414.8,-141.52,-405.04
-19.52,-78.08,-58.56,48.8,19.52,-68.32,73.2,190.32,-102.48,-405.04,-122,-405.04
-19.52,-68.32,-48.8,43.92,14.64,-58.56,78.08,185.44,-102.48,-400.16,-126.88,-405.04
-24.4,-73.2,-48.8,48.8,9.76,-63.44,78.08,190.32,-97.6,-400.16,-122,-400.16
-29.28,-87.84,-58.56,58.56,14.64,-73.2,82.96,204.96,-87.84,-390.4,-117.12,-400.16
-29.28,-87.84,-58.56,58.56,14.64,-73.2,97.6,219.6,-63.44,-375.76,-112.24,-405.04
-29.28,-87.84,-58.56,58.56,14.64,-73.2,102.48,239.12,-58.56,-370.88,-112.24,-405.04
-14.64,-82.96,-68.32,48.8,24.4,-78.08,102.48,253.76,-63.44,-361.12,-102.48,-409.92
-19.52,-82.96,-63.44,53.68,19.52,-73.2,102.48,253.76,-58.56,-351.36,-92.72,-419.68
-14.64,-82.96,-68.32,48.8,24.4,-78.08,97.6,244,-63.44,-351.36,-82.96,-414.8
-9.76,-73.2,-63.44,43.92,24.4,-68.32,92.72,244,-73.2,-346.48,-68.32,-409.92
-9.76,-73.2,-63.44,43.92,24.4,-68.32,92.72,234.24,-73.2,-341.6,-63.44,-414.8
-9.76,-68.32,-58.56,39.04,24.4,-63.44,92.72,219.6,-73.2,-346.48,-58.56,-414.8
-9.76,-68.32,-58.56,39.04,24.4,-63.44,92.72,224.48,-68.32,-336.72,-53.68,-409.92
-24.4,-78.08,-53.68,53.68,14.64,-68.32,107.36,239.12,-58.56,-331.84,-43.92,-409.92
-19.52,-73.2,-53.68,48.8,14.64,-63.44,112.24,244,-48.8,-326.96,-43.92,-409.92
-19.52,-78.08,-58.56,48.8,19.52,-68.32,122,268.4,-34.16,-317.2,-39.04,-409.92
-19.52,-87.84,-68.32,53.68,24.4,-78.08,122,278.16,-34.16,-307.44,-34.16,-419.68
