I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,-92.72,-92.72,48.8,43.92,-92.72,-68.32,-204.96,-126.88,-161.04,-151.28,-48.8
-14.64,-97.6,-82.96,58.56,34.16,-92.72,-82.96,-229.36,-146.4,-165.92,-161.04,-68.32
-24.4,-97.6,-73.2,63.44,24.4,-87.84,-73.2,-204.96,-136.64,-170.8,-156.16,-53.68
14.64,-73.2,-87.84,29.28,48.8,-82.96,-63.44,-219.6,-126.88,-180.56,-151.28,-48.8
19.52,-78.08,-97.6,29.28,58.56,-87.84,-63.44,-219.6,-117.12,-165.92,-136.64,-39.04
-4.88,-68.32,-63.44,39.04,29.28,-68.32,-63.44,-209.84,-122,-161.04,-131.76,-39.04
-14.64,-78.08,-63.44,48.8,24.4,-73.2,-87.84,-209.84,-136.64,-175.68,-156.16,-43.92
0,-68.32,-68.32,34.16,34.16,-68.32,-92.72,-224.48,-146.4,-175.68,-175.68,-58.56
19.52,-34.16,-53.68,9.76,34.16,-43.92,-78.08,-214.72,-131.76,-161.04,-161.04,-43.92
0,-53.68,-53.68,29.28,24.4,-53.68,-87.84,-244,-141.52,-170.8,-165.92,-53.68
-19.52,-58.56,-39.04,39.04,9.76,-48.8,-73.2,-224.48,-136.64,-175.68,-165.92,-39.04
-4.88,-58.56,-53.68,34.16,24.4,-58.56,-87.84,-244,-146.4,-200.08,-170.8,-53.68
24.4,-58.56,-82.96,19.52,53.68,-73.2,-92.72,-239.12,-141.52,-195.2,-170.8,-48.8
24.4,-58.56,-82.96,19.52,53.68,-73.2,-78.08,-258.64,-131.76,-190.32,-165.92,-39.04
24.4,-78.08,-102.48,29.28,63.44,-92.72,-73.2,-253.76,-126.88,-190.32,-165.92,-29.28
43.92,-48.8,-92.72,4.88,68.32,-73.2,-78.08,-239.12,-126.88,-190.32,-165.92,-24.4
43.92,-24.4,-68.32,-9.76,53.68,-48.8,-78.08,-224.48,-126.88,-175.68,-170.8,-19.52
24.4,-43.92,-68.32,9.76,43.92,-58.56,-82.96,-224.48,-131.76,-175.68,-170.8,-19.52
-9.76,-53.68,-43.92,34.16,14.64,-48.8,-87.84,-224.48,-131.76,-180.56,-170.8,-24.4
-4.88,-73.2,-68.32,39.04,29.28,-73.2,-87.84,-248.88,-141.52,-200.08,-175.68,-34.16
-4.88,-82.96,-78.08,43.92,34.16,-82.96,-87.84,-239.12,-151.28,-200.08,-175.68,-34.16
