I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-53.68,-78.08,-24.4,68.32,-14.64,-53.68,-48.8,-24.4,-204.96,-244,-214.72,-185.44
-53.68,-107.36,-53.68,82.96,0,-82.96,-73.2,-48.8,-229.36,-258.64,-234.24,-195.2
-39.04,-107.36,-68.32,73.2,14.64,-87.84,-73.2,-48.8,-234.24,-258.64,-229.36,-190.32
-34.16,-97.6,-63.44,68.32,14.64,-82.96,-68.32,-43.92,-234.24,-253.76,-224.48,-185.44
-58.56,-92.72,-34.16,78.08,-14.64,-63.44,-63.44,-24.4,-224.48,-244,-214.72,-170.8
-68.32,-68.32,0,68.32,-34.16,-34.16,-48.8,0,-200.08,-224.48,-190.32,-151.28
-73.2,-78.08,-4.88,78.08,-34.16,-43.92,-48.8,-4.88,-195.2,-229.36,-195.2,-156.16
-73.2,-92.72,-19.52,82.96,-29.28,-58.56,-58.56,-4.88,-190.32,-229.36,-190.32,-151.28
-53.68,-87.84,-34.16,73.2,-9.76,-63.44,-53.68,-4.88,-170.8,-214.72,-175.68,-136.64
-48.8,-82.96,-34.16,68.32,-9.76,-58.56,-63.44,-4.88,-165.92,-204.96,-165.92,-131.76
-34.16,-78.08,-43.92,58.56,4.88,-63.44,-68.32,-19.52,-161.04,-204.96,-156.16,-126.88
-34.16,-78.08,-43.92,58.56,4.88,-63.44,-78.08,-24.4,-161.04,-200.08,-161.04,-131.76
-29.28,-87.84,-58.56,58.56,14.64,-73.2,-78.08,-29.28,-165.92,-190.32,-151.28,-126.88
-9.76,-63.44,-53.68,39.04,19.52,-58.56,-73.2,-14.64,-156.16,-180.56,-141.52,-117.12
0,-53.68,-53.68,29.28,24.4,-53.68,-78.08,-4.88,-151.28,-170.8,-122,-107.36
0,-58.56,-58.56,29.28,29.28,-58.56,-92.72,-9.76,-156.16,-175.68,-131.76,-117.12
-14.64,-63.44,-48.8,39.04,14.64,-58.56,-87.84,-4.88,-136.64,-165.92,-122,-107.36
-19.52,-53.68,-34.16,39.04,4.88,-43.92,-82.96,4.88,-117.12,-146.4,-102.48,-92.72
-29.28,-48.8,-19.52,39.04,-4.88,-34.16,-73.2,9.76,-97.6,-122,-82.96,-73.2
-34.16,-43.92,-9.76,39.04,-14.64,-29.28,-68.32,19.52,-73.2,-97.6,-63.44,-58.56
-19.52,-53.68,-34.16,39.04,4.88,-43.92,-78.08,0,-73.2,-97.6,-78.08,-63.44
-9.76,-73.2,-63.44,43.92,24.4,-68.32,-92.72,-4.88,-78.08,-102.48,-92.72,-63.44
-29.28,-63.44,-34.16,48.8,0,-48.8,-92.72,-9.76,-78.08,-97.6,-87.84,-53.68
-24.4,-48.8,-24.4,39.04,0,-39.04,-87.84,4.88,-73.2,-87.84,-82.96,-48.8
-9.76,-34.16,-24.4,24.4,4.88,-29.28,-78.08,19.52,-53.68,-73.2,-63.44,-34.16
9.76,-19.52,-29.28,4.88,19.52,-24.4,-68.32,34.16,-39.04,-63.44,-58.56,-29.28
-4.88,-14.64,-9.76,9.76,0,-14.64,-63.44,34.16,-39.04,-63.44,-58.56,-29.28
0,-14.64,-14.64,9.76,4.88,-14.64,-58.56,43.92,-19.52,-53.68,-48.8,-24.4
0,-19.52,-19.52,9.76,9.76,-19.52,-58.56,29.28,-24.4,-53.68,-53.68,-29.28
4.88,-19.52,-24.4,9.76,14.64,-24.4,-53.68,29.28,-9.76,-43.92,-48.8,-24.4
9.76,-19.52,-29.28,4.88,19.52,-24.4,-58.56,24.4,-9.76,-34.16,-39.04,-19.52
9.76,-9.76,-19.52,0,14.64,-14.64,-63.44,14.64,-19.52,-39.04,-43.92,-19.52
39.04,0,-39.04,-19.52,39.04,-19.52,-68.32,9.76,-24.4,-48.8,-43.92,-24.4
39.04,24.4,-14.64,-29.28,24.4,4.88,-43.92,39.04,0,-24.4,-19.52,0
29.28,39.04,9.76,-34.16,9.76,24.4,-34.16,48.8,0,-24.4,-14.64,4.88
0,4.88,4.88,0,-4.88,4.88,-43.92,39.04,-4.88,-34.16,-29.28,-4.88
-14.64,-14.64,0,14.64,-9.76,-9.76,-43.92,39.04,-9.76,-34.16,-29.28,-9.76
24.4,9.76,-14.64,-14.64,19.52,-4.88,-24.4,58.56,14.64,-14.64,-9.76,9.76
4.88,9.76,4.88,-4.88,0,4.88,-29.28,48.8,9.76,-14.64,-14.64,4.88
-4.88,0,4.88,4.88,-4.88,0,-34.16,43.92,14.64,-19.52,-19.52,-4.88
19.52,9.76,-9.76,-14.64,14.64,0,-34.16,34.16,14.64,-19.52,-19.52,0
39.04,29.28,-9.76,-34.16,24.4,9.76,-39.04,34.16,14.64,-19.52,-19.52,0
29.28,29.28,0,-29.28,14.64,14.64,-34.16,39.04,19.52,-14.64,-19.52,4.88
-4.88,19.52,24.4,-4.88,-14.64,19.52,-39.04,39.04,24.4,-14.64,-19.52,4.88
-73.2,4.88,78.08,34.16,-78.08,39.04,-14.64,58.56,34.16,0,-9.76,24.4
-53.68,0,53.68,29.28,-53.68,24.4,-24.4,53.68,29.28,-14.64,-19.52,4.88
0,4.88,4.88,0,-4.88,4.88,-48.8,34.16,0,-39.04,-43.92,-19.52
-29.28,0,29.28,14.64,-29.28,14.64,-29.28,48.8,19.52,-24.4,-29.28,-14.64
4.88,0,-4.88,0,4.88,-4.88,-39.04,39.04,14.64,-29.28,-34.16,-19.52
24.4,4.88,-19.52,-14.64,19.52,-9.76,-43.92,34.16,14.64,-29.28,-34.16,-29.28
-9.76,4.88,14.64,4.88,-14.64,9.76,-39.04,34.16,19.52,-19.52,-29.28,-14.64
14.64,-4.88,-19.52,-4.88,14.64,-14.64,-48.8,24.4,9.76,-24.4,-39.04,-24.4
-14.64,-4.88,9.76,9.76,-14.64,0,-43.92,29.28,14.64,-19.52,-29.28,-14.64
-4.88,19.52,24.4,-4.88,-14.64,19.52,-39.04,48.8,29.28,-4.88,-19.52,-4.88
0,24.4,24.4,-9.76,-14.64,24.4,-39.04,43.92,24.4,-14.64,-24.4,-4.88
24.4,29.28,4.88,-24.4,9.76,14.64,-34.16,43.92,24.4,-14.64,-29.28,-14.64
4.88,19.52,14.64,-9.76,-4.88,14.64,-34.16,48.8,24.4,-14.64,-29.28,-19.52
-29.28,-9.76,19.52,19.52,-24.4,4.88,-24.4,58.56,34.16,-9.76,-29.28,-14.64
-34.16,-14.64,19.52,24.4,-29.28,0,-34.16,48.8,24.4,-14.64,-39.04,-29.28
-34.16,-14.64,19.52,24.4,-29.28,0,-39.04,39.04,34.16,-9.76,-34.16,-29.28
-19.52,4.88,24.4,9.76,-24.4,14.64,-29.28,48.8,39.04,0,-24.4,-9.76
0,24.4,24.4,-9.76,-14.64,24.4,-29.28,43.92,43.92,4.88,-14.64,-9.76
-4.88,29.28,34.16,-9.76,-19.52,29.28,-34.16,39.04,34.16,0,-19.52,-14.64
4.88,24.4,19.52,-14.64,-9.76,19.52,-29.28,48.8,43.92,0,-14.64,-9.76
9.76,24.4,14.64,-14.64,-4.88,19.52,-24.4,58.56,53.68,4.88,-14.64,0
14.64,29.28,14.64,-19.52,0,19.52,-24.4,58.56,53.68,4.88,-14.64,-9.76
39.04,48.8,9.76,-43.92,14.64,29.28,-19.52,68.32,63.44,9.76,-9.76,0
43.92,58.56,14.64,-48.8,14.64,34.16,-14.64,73.2,78.08,14.64,-4.88,4.88
19.52,39.04,19.52,-29.28,0,29.28,-19.52,68.32,78.08,19.52,-4.88,4.88
