I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-48.8,-63.44,-14.64,58.56,-19.52,-39.04,-53.68,-146.4,-151.28,-117.12,-107.36,-73.2
-43.92,-53.68,-9.76,48.8,-19.52,-34.16,-53.68,-146.4,-146.4,-122,-107.36,-68.32
-43.92,-43.92,0,43.92,-24.4,-24.4,-58.56,-156.16,-156.16,-122,-112.24,-73.2
-29.28,-53.68,-24.4,43.92,-4.88,-39.04,-34.16,-151.28,-146.4,-117.12,-102.48,-68.32
-34.16,-58.56,-24.4,48.8,-4.88,-43.92,-58.56,-146.4,-156.16,-126.88,-107.36,-73.2
-39.04,-58.56,-19.52,48.8,-9.76,-39.04,-58.56,-151.28,-156.16,-126.88,-112.24,-82.96
-34.16,-58.56,-24.4,48.8,-4.88,-43.92,-53.68,-156.16,-156.16,-126.88,-112.24,-82.96
-43.92,-63.44,-19.52,53.68,-14.64,-43.92,-43.92,-151.28,-156.16,-126.88,-112.24,-78.08
-53.68,-53.68,0,53.68,-29.28,-29.28,-63.44,-151.28,-165.92,-126.88,-117.12,-78.08
-34.16,-53.68,-19.52,43.92,-9.76,-39.04,-63.44,-161.04,-161.04,-126.88,-117.12,-82.96
-48.8,-63.44,-14.64,58.56,-19.52,-39.04,-48.8,-161.04,-161.04,-122,-112.24,-82.96
-39.04,-63.44,-24.4,53.68,-9.76,-43.92,-43.92,-161.04,-165.92,-131.76,-112.24,-82.96
-39.04,-48.8,-9.76,43.92,-14.64,-29.28,-63.44,-161.04,-165.92,-126.88,-112.24,-87.84
-48.8,-58.56,-9.76,53.68,-19.52,-34.16,-58.56,-156.16,-156.16,-117.12,-107.36,-78.08
-39.04,-48.8,-9.76,43.92,-14.64,-29.28,-58.56,-156.16,-156.16,-122,-107.36,-73.2
-34.16,-48.8,-14.64,43.92,-9.76,-34.16,-43.92,-161.04,-161.04,-126.88,-117.12,-78.08
-29.28,-58.56,-29.28,43.92,0,-43.92,-53.68,-165.92,-165.92,-131.76,-117.12,-78.08
