I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,-14.64,29.28,29.28,-39.04,4.88,-839.36,-1098,-966.24,-697.84,-434.32,-112.24
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,-824.72,-1034.56,-917.44,-668.56,-419.68,-126.88
-39.04,-117.12,-78.08,78.08,19.52,-97.6,-805.2,-980.88,-858.88,-629.52,-409.92,-141.52
-19.52,-126.88,-107.36,73.2,43.92,-117.12,-761.28,-902.8,-775.92,-570.96,-370.88,-141.52
4.88,-126.88,-131.76,63.44,68.32,-131.76,-688.08,-790.56,-673.44,-492.88,-326.96,-131.76
19.52,-117.12,-136.64,48.8,78.08,-126.88,-595.36,-673.44,-570.96,-424.56,-283.04,-122
19.52,-97.6,-117.12,39.04,68.32,-107.36,-497.76,-575.84,-483.12,-366,-253.76,-112.24
-9.76,-97.6,-87.84,53.68,39.04,-92.72,-400.16,-473.36,-400.16,-307.44,-214.72,-87.84
9.76,-48.8,-58.56,19.52,34.16,-53.68,-312.32,-370.88,-317.2,-253.76,-180.56,-78.08
14.64,-9.76,-24.4,0,19.52,-19.52,-224.48,-278.16,-229.36,-185.44,-136.64,-53.68
0,-24.4,-24.4,14.64,9.76,-24.4,-161.04,-204.96,-175.68,-151.28,-112.24,-53.68
-19.52,-48.8,-29.28,34.16,4.88,-39.04,-112.24,-151.28,-141.52,-126.88,-92.72,-48.8
-29.28,-68.32,-39.04,48.8,4.88,-53.68,-82.96,-117.12,-112.24,-107.36,-87.84,-48.8
-29.28,-68.32,-39.04,48.8,4.88,-53.68,-63.44,-92.72,-92.72,-97.6,-82.96,-58.56
-29.28,-68.32,-39.04,48.8,4.88,-53.68,-39.04,-78.08,-78.08,-87.84,-78.08,-53.68
-43.92,-78.08,-34.16,63.44,-4.88,-58.56,-34.16,-68.32,-68.32,-87.84,-78.08,-53.68
-58.56,-92.72,-34.16,78.08,-14.64,-63.44,-24.4,-63.44,-68.32,-87.84,-87.84,-63.44
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,-9.76,-43.92,-58.56,-78.08,-78.08,-58.56
-58.56,-87.84,-29.28,73.2,-14.64,-58.56,-9.76,-39.04,-58.56,-82.96,-78.08,-58.56
-43.92,-87.84,-43.92,68.32,0,-68.32,-4.88,-39.04,-53.68,-78.08,-78.08,-68.32
-24.4,-78.08,-53.68,53.68,14.64,-68.32,4.88,-29.28,-43.92,-78.08,-58.56,-53.68
-34.16,-82.96,-48.8,58.56,4.88,-68.32,9.76,-24.4,-39.04,-68.32,-63.44,-48.8
-29.28,-63.44,-34.16,48.8,0,-48.8,14.64,-29.28,-34.16,-63.44,-58.56,-43.92
-9.76,-63.44,-53.68,39.04,19.52,-58.56,19.52,-24.4,-24.4,-43.92,-39.04,-34.16
-19.52,-82.96,-63.44,53.68,19.52,-73.2,24.4,-19.52,-19.52,-43.92,-39.04,-29.28
-14.64,-73.2,-58.56,43.92,19.52,-68.32,19.52,-24.4,-24.4,-43.92,-43.92,-29.28
0,-43.92,-43.92,24.4,19.52,-43.92,34.16,-19.52,-19.52,-39.04,-43.92,-29.28
