I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58.56,-73.2,-14.64,68.32,-24.4,-43.92,122,82.96,-107.36,-97.6,14.64,-68.32
-24.4,-43.92,-19.52,34.16,-4.88,-34.16,117.12,97.6,-92.72,-82.96,9.76,-78.08
-34.16,-82.96,-48.8,58.56,4.88,-68.32,112.24,102.48,-92.72,-68.32,9.76,-82.96
-43.92,-73.2,-29.28,58.56,-9.76,-53.68,112.24,102.48,-87.84,-73.2,-4.88,-63.44
-34.16,-43.92,-9.76,39.04,-14.64,-29.28,117.12,107.36,-82.96,-68.32,-14.64,-63.44
-43.92,-68.32,-24.4,58.56,-9.76,-48.8,117.12,102.48,-78.08,-68.32,-9.76,-58.56
-63.44,-102.48,-39.04,82.96,-14.64,-73.2,131.76,112.24,-73.2,-58.56,0,-48.8
-43.92,-112.24,-68.32,78.08,9.76,-92.72,146.4,122,-63.44,-53.68,9.76,-24.4
-24.4,-117.12,-92.72,73.2,34.16,-107.36,136.64,126.88,-58.56,-39.04,29.28,-4.88
-4.88,-107.36,-102.48,58.56,48.8,-107.36,122,117.12,-53.68,-39.04,34.16,-4.88
-9.76,-97.6,-87.84,53.68,39.04,-92.72,92.72,107.36,-48.8,-34.16,29.28,-9.76
-19.52,-92.72,-73.2,58.56,24.4,-82.96,53.68,107.36,-24.4,-19.52,24.4,-29.28
-24.4,-78.08,-53.68,53.68,14.64,-68.32,39.04,126.88,-4.88,4.88,39.04,-29.28
0,-34.16,-34.16,19.52,14.64,-34.16,68.32,165.92,24.4,29.28,48.8,-19.52
14.64,-9.76,-24.4,0,19.52,-19.52,68.32,185.44,29.28,58.56,73.2,-19.52
0,-63.44,-63.44,34.16,29.28,-63.44,63.44,219.6,53.68,92.72,92.72,4.88
-14.64,-82.96,-68.32,48.8,24.4,-78.08,53.68,229.36,68.32,102.48,97.6,0
-24.4,-126.88,-102.48,78.08,39.04,-117.12,39.04,239.12,78.08,102.48,92.72,-4.88
-29.28,-161.04,-131.76,97.6,48.8,-146.4,29.28,239.12,87.84,112.24,92.72,-19.52
-24.4,-165.92,-141.52,97.6,58.56,-156.16,43.92,248.88,107.36,126.88,92.72,-24.4
-24.4,-165.92,-141.52,97.6,58.56,-156.16,29.28,248.88,112.24,131.76,87.84,-34.16
-39.04,-170.8,-131.76,107.36,43.92,-151.28,9.76,253.76,126.88,136.64,73.2,-43.92
-19.52,-146.4,-126.88,82.96,53.68,-136.64,9.76,263.52,136.64,156.16,82.96,-43.92
53.68,-73.2,-126.88,9.76,87.84,-102.48,19.52,283.04,156.16,185.44,92.72,-24.4
48.8,-82.96,-131.76,19.52,87.84,-107.36,14.64,297.68,156.16,200.08,102.48,-14.64
29.28,-117.12,-146.4,43.92,87.84,-131.76,14.64,307.44,156.16,204.96,102.48,-19.52
43.92,-117.12,-161.04,39.04,102.48,-141.52,0,302.56,151.28,214.72,107.36,-14.64
43.92,-117.12,-161.04,39.04,102.48,-141.52,0,297.68,161.04,209.84,92.72,-19.52
39.04,-122,-161.04,43.92,97.6,-141.52,0,302.56,175.68,214.72,92.72,-29.28
9.76,-141.52,-151.28,68.32,78.08,-146.4,-14.64,287.92,170.8,209.84,68.32,-48.8
0,-156.16,-156.16,78.08,78.08,-156.16,-34.16,273.28,161.04,209.84,68.32,-48.8
4.88,-131.76,-136.64,63.44,68.32,-136.64,-29.28,268.4,170.8,214.72,68.32,-48.8
14.64,-102.48,-117.12,43.92,63.44,-112.24,-34.16,278.16,175.68,234.24,87.84,-39.04
