I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
48.8,-29.28,-78.08,-9.76,63.44,-53.68,-14.64,63.44,195.2,292.8,448.96,546.56
0,-14.64,-14.64,9.76,4.88,-14.64,-14.64,73.2,200.08,287.92,434.32,531.92
-34.16,0,34.16,19.52,-34.16,14.64,9.76,82.96,195.2,268.4,409.92,512.4
-4.88,-24.4,-19.52,14.64,4.88,-24.4,-9.76,68.32,180.56,248.88,390.4,488
4.88,-53.68,-58.56,24.4,29.28,-58.56,4.88,78.08,185.44,263.52,409.92,502.64
-48.8,-87.84,-39.04,68.32,-4.88,-63.44,19.52,107.36,209.84,302.56,453.84,551.44
-34.16,-92.72,-58.56,63.44,9.76,-78.08,29.28,122,214.72,317.2,483.12,570.96
-4.88,-107.36,-102.48,58.56,48.8,-107.36,19.52,126.88,224.48,312.32,488,570.96
-4.88,-107.36,-102.48,58.56,48.8,-107.36,29.28,122,209.84,307.44,478.24,556.32
29.28,-73.2,-102.48,24.4,63.44,-87.84,48.8,112.24,180.56,273.28,444.08,512.4
9.76,-43.92,-53.68,19.52,29.28,-48.8,68.32,102.48,161.04,244,414.8,458.72
-14.64,-34.16,-19.52,24.4,0,-29.28,34.16,92.72,156.16,229.36,375.76,380.64
-9.76,-29.28,-19.52,19.52,4.88,-24.4,39.04,92.72,156.16,224.48,366,317.2
-14.64,-48.8,-34.16,34.16,9.76,-43.92,73.2,97.6,165.92,239.12,361.12,297.68
9.76,-63.44,-73.2,29.28,39.04,-68.32,58.56,117.12,175.68,258.64,390.4,317.2
4.88,-92.72,-97.6,43.92,48.8,-97.6,73.2,136.64,185.44,283.04,419.68,336.72
-4.88,-97.6,-92.72,53.68,43.92,-97.6,92.72,126.88,175.68,268.4,409.92,326.96
9.76,-87.84,-97.6,39.04,53.68,-92.72,73.2,136.64,165.92,258.64,409.92,317.2
0,-87.84,-87.84,43.92,43.92,-87.84,78.08,141.52,165.92,253.76,400.16,297.68
0,-78.08,-78.08,39.04,39.04,-78.08,82.96,131.76,151.28,239.12,351.36,248.88
-24.4,-43.92,-19.52,34.16,-4.88,-34.16,117.12,126.88,141.52,224.48,336.72,224.48
-39.04,-39.04,0,39.04,-19.52,-19.52,131.76,117.12,131.76,214.72,322.08,219.6
4.88,-24.4,-29.28,9.76,14.64,-29.28,97.6,107.36,112.24,190.32,307.44,219.6
0,-29.28,-29.28,14.64,14.64,-29.28,87.84,107.36,112.24,195.2,307.44,219.6
24.4,-53.68,-78.08,14.64,48.8,-68.32,68.32,112.24,112.24,209.84,331.84,224.48
43.92,-73.2,-117.12,14.64,78.08,-97.6,73.2,97.6,97.6,185.44,302.56,204.96
-4.88,-87.84,-82.96,48.8,39.04,-87.84,87.84,107.36,97.6,190.32,302.56,204.96
-63.44,-82.96,-19.52,73.2,-24.4,-53.68,97.6,131.76,117.12,200.08,302.56,204.96
-14.64,-58.56,-43.92,39.04,14.64,-53.68,112.24,117.12,122,195.2,287.92,195.2
9.76,-43.92,-53.68,19.52,29.28,-48.8,87.84,107.36,107.36,195.2,292.8,209.84
-9.76,-34.16,-24.4,24.4,4.88,-29.28,68.32,102.48,87.84,185.44,283.04,209.84
-34.16,-43.92,-9.76,39.04,-14.64,-29.28,53.68,102.48,78.08,170.8,273.28,219.6
-34.16,-63.44,-29.28,48.8,-4.88,-48.8,48.8,97.6,73.2,170.8,273.28,229.36
-9.76,-73.2,-63.44,43.92,24.4,-68.32,58.56,68.32,53.68,156.16,258.64,229.36
-4.88,-53.68,-48.8,29.28,19.52,-53.68,34.16,58.56,48.8,151.28,258.64,239.12
4.88,-19.52,-24.4,9.76,14.64,-24.4,4.88,43.92,43.92,151.28,244,234.24
34.16,-9.76,-43.92,-9.76,39.04,-29.28,4.88,43.92,43.92,146.4,229.36,214.72
43.92,-24.4,-68.32,-9.76,53.68,-48.8,-24.4,39.04,29.28,136.64,234.24,209.84
4.88,-43.92,-48.8,19.52,24.4,-48.8,-14.64,34.16,34.16,156.16,248.88,219.6
-14.64,-82.96,-68.32,48.8,24.4,-78.08,9.76,39.04,24.4,151.28,244,214.72
-9.76,-122,-112.24,68.32,48.8,-117.12,9.76,43.92,4.88,131.76,244,209.84
19.52,-107.36,-126.88,43.92,73.2,-117.12,0,53.68,24.4,146.4,258.64,234.24
19.52,-87.84,-107.36,34.16,63.44,-97.6,-9.76,53.68,29.28,151.28,248.88,219.6
9.76,-68.32,-78.08,29.28,43.92,-73.2,-4.88,39.04,9.76,126.88,209.84,180.56
4.88,-29.28,-34.16,14.64,19.52,-34.16,-9.76,19.52,9.76,122,204.96,161.04
9.76,-24.4,-34.16,9.76,19.52,-29.28,-29.28,9.76,-9.76,97.6,180.56,136.64
-43.92,-34.16,9.76,39.04,-29.28,-14.64,-9.76,29.28,0,117.12,185.44,136.64
-68.32,-39.04,29.28,53.68,-48.8,-4.88,9.76,34.16,14.64,151.28,209.84,151.28
14.64,-43.92,-58.56,14.64,34.16,-53.68,-34.16,9.76,4.88,156.16,204.96,131.76
48.8,-24.4,-73.2,-9.76,58.56,-48.8,-29.28,9.76,14.64,180.56,224.48,141.52
29.28,-34.16,-63.44,4.88,43.92,-48.8,-19.52,43.92,63.44,244,278.16,175.68
0,-68.32,-68.32,34.16,34.16,-68.32,-9.76,78.08,122,341.6,341.6,214.72
24.4,-73.2,-97.6,24.4,58.56,-87.84,4.88,92.72,141.52,400.16,375.76,224.48
14.64,-68.32,-82.96,29.28,48.8,-78.08,9.76,92.72,161.04,448.96,405.04,219.6
-24.4,-68.32,-43.92,48.8,9.76,-58.56,19.52,122,219.6,527.04,444.08,229.36
29.28,-53.68,-82.96,14.64,53.68,-68.32,34.16,165.92,292.8,629.52,502.64,244
82.96,-97.6,-180.56,9.76,131.76,-141.52,58.56,214.72,346.48,717.36,556.32,253.76
87.84,-195.2,-283.04,53.68,185.44,-239.12,87.84,273.28,380.64,775.92,595.36,258.64
102.48,-307.44,-409.92,102.48,253.76,-361.12,112.24,326.96,414.8,849.12,649.04,292.8
