I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-39.04,-170.8,-131.76,107.36,43.92,-151.28,53.68,73.2,-53.68,-117.12,-126.88,-107.36
9.76,-209.84,-219.6,102.48,112.24,-214.72,39.04,156.16,24.4,-63.44,-107.36,-92.72
48.8,-239.12,-287.92,97.6,165.92,-263.52,29.28,278.16,126.88,-19.52,-97.6,-92.72
102.48,-253.76,-356.24,78.08,229.36,-307.44,24.4,405.04,234.24,9.76,-107.36,-102.48
185.44,-200.08,-385.52,9.76,283.04,-292.8,14.64,605.12,409.92,102.48,-82.96,-87.84
278.16,-122,-400.16,-78.08,336.72,-263.52,4.88,829.6,634.4,244,-24.4,-63.44
361.12,-34.16,-395.28,-161.04,375.76,-214.72,4.88,1078.48,893.04,409.92,48.8,-19.52
448.96,73.2,-375.76,-258.64,409.92,-151.28,-39.04,1298.08,1180.96,605.12,156.16,58.56
556.32,161.04,-395.28,-356.24,473.36,-117.12,-107.36,1473.76,1478.64,829.6,278.16,151.28
639.28,219.6,-419.68,-429.44,527.04,-102.48,-161.04,1654.32,1776.32,1063.84,414.8,253.76
732,292.8,-439.2,-512.4,585.6,-73.2,-239.12,1815.36,2103.28,1312.72,561.2,380.64
795.44,356.24,-439.2,-575.84,614.88,-43.92,-356.24,1971.52,2454.64,1581.12,727.12,512.4
839.36,463.6,-375.76,-649.04,605.12,43.92,-458.72,2088.64,2781.6,1839.76,897.92,663.68
839.36,575.84,-263.52,-707.6,551.44,156.16,-541.68,2108.16,2996.32,2005.68,1034.56,780.8
805.2,649.04,-156.16,-727.12,478.24,244,-595.36,2049.6,3045.12,2054.48,1083.36,829.6
761.28,707.6,-53.68,-732,405.04,326.96,-658.8,1805.6,2825.52,1952,1058.96,824.72
668.56,732,63.44,-697.84,302.56,395.28,-688.08,1346.88,2313.12,1698.24,961.36,756.4
570.96,673.44,102.48,-619.76,234.24,385.52,-678.32,883.28,1756.8,1381.04,810.08,668.56
444.08,561.2,117.12,-502.64,161.04,336.72,-644.16,488,1190.72,980.88,605.12,512.4
292.8,448.96,156.16,-370.88,68.32,302.56,-595.36,-9.76,522.16,561.2,439.2,409.92
180.56,366,185.44,-273.28,-4.88,273.28,-541.68,-497.76,-43.92,253.76,331.84,356.24
78.08,248.88,170.8,-161.04,-48.8,209.84,-483.12,-771.04,-351.36,68.32,239.12,292.8
