I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-24.4,732,756.4,-351.36,-390.4,741.76,-122,-351.36,346.48,722.24,956.48,800.32
-34.16,736.88,771.04,-351.36,-405.04,751.52,-136.64,-366,336.72,722.24,946.72,795.44
-29.28,746.64,775.92,-356.24,-405.04,761.28,-136.64,-375.76,341.6,722.24,956.48,805.2
-29.28,751.52,780.8,-361.12,-405.04,766.16,-131.76,-370.88,351.36,727.12,961.36,814.96
-24.4,756.4,780.8,-366,-405.04,766.16,-141.52,-385.52,336.72,722.24,956.48,800.32
0,780.8,780.8,-390.4,-390.4,780.8,-146.4,-380.64,341.6,717.36,956.48,800.32
-14.64,736.88,751.52,-361.12,-385.52,741.76,-161.04,-390.4,322.08,692.96,927.2,780.8
-19.52,736.88,756.4,-356.24,-390.4,746.64,-185.44,-400.16,317.2,683.2,912.56,771.04
58.56,795.44,736.88,-424.56,-341.6,766.16,-165.92,-375.76,331.84,697.84,922.32,785.68
39.04,746.64,707.6,-390.4,-336.72,727.12,-175.68,-385.52,322.08,678.32,897.92,766.16
19.52,702.72,683.2,-361.12,-331.84,692.96,-190.32,-390.4,302.56,653.92,873.52,736.88
34.16,692.96,658.8,-361.12,-312.32,673.44,-200.08,-405.04,287.92,624.64,834.48,712.48
39.04,658.8,619.76,-346.48,-292.8,639.28,-204.96,-395.28,278.16,605.12,810.08,697.84
34.16,644.16,610,-336.72,-287.92,624.64,-214.72,-390.4,268.4,575.84,775.92,678.32
24.4,610,585.6,-317.2,-283.04,595.36,-234.24,-395.28,244,546.56,732,639.28
4.88,546.56,541.68,-273.28,-268.4,541.68,-248.88,-395.28,219.6,517.28,692.96,600.24
29.28,531.92,502.64,-278.16,-239.12,517.28,-229.36,-366,234.24,507.52,678.32,585.6
58.56,536.8,478.24,-297.68,-209.84,507.52,-224.48,-361.12,229.36,488,644.16,561.2
73.2,527.04,453.84,-297.68,-190.32,488,-204.96,-326.96,224.48,473.36,624.64,541.68
48.8,463.6,414.8,-253.76,-185.44,439.2,-209.84,-312.32,224.48,448.96,590.48,512.4
19.52,419.68,400.16,-219.6,-190.32,409.92,-209.84,-312.32,200.08,419.68,541.68,473.36
0,375.76,375.76,-185.44,-190.32,375.76,-214.72,-312.32,185.44,390.4,492.88,429.44
63.44,390.4,326.96,-224.48,-131.76,356.24,-195.2,-287.92,190.32,375.76,473.36,414.8
73.2,380.64,307.44,-224.48,-117.12,341.6,-185.44,-268.4,185.44,361.12,444.08,390.4
24.4,331.84,307.44,-175.68,-141.52,317.2,-185.44,-253.76,165.92,331.84,405.04,361.12
19.52,307.44,287.92,-161.04,-136.64,297.68,-180.56,-239.12,156.16,307.44,370.88,326.96
82.96,331.84,248.88,-204.96,-82.96,287.92,-156.16,-204.96,165.92,302.56,361.12,317.2
102.48,346.48,244,-224.48,-73.2,292.8,-126.88,-170.8,175.68,307.44,346.48,312.32
24.4,248.88,224.48,-136.64,-102.48,234.24,-146.4,-175.68,146.4,263.52,297.68,258.64
14.64,204.96,190.32,-107.36,-87.84,195.2,-141.52,-156.16,146.4,244,273.28,234.24
48.8,224.48,175.68,-136.64,-63.44,200.08,-126.88,-136.64,146.4,224.48,258.64,219.6
39.04,175.68,136.64,-107.36,-48.8,156.16,-151.28,-146.4,117.12,185.44,200.08,170.8
34.16,146.4,112.24,-87.84,-39.04,126.88,-131.76,-131.76,112.24,170.8,180.56,161.04
34.16,165.92,131.76,-97.6,-48.8,146.4,-107.36,-102.48,126.88,175.68,175.68,156.16
-4.88,131.76,136.64,-63.44,-73.2,131.76,-117.12,-97.6,107.36,151.28,151.28,131.76
0,107.36,107.36,-53.68,-53.68,107.36,-112.24,-87.84,97.6,136.64,131.76,107.36
43.92,122,78.08,-82.96,-19.52,97.6,-92.72,-53.68,117.12,146.4,136.64,107.36
39.04,107.36,68.32,-73.2,-14.64,87.84,-87.84,-43.92,112.24,136.64,126.88,87.84
9.76,78.08,68.32,-43.92,-29.28,73.2,-78.08,-29.28,107.36,126.88,112.24,68.32
-24.4,48.8,73.2,-9.76,-48.8,58.56,-73.2,-14.64,107.36,122,107.36,58.56
0,78.08,78.08,-39.04,-39.04,78.08,-43.92,14.64,122,126.88,112.24,73.2
29.28,82.96,53.68,-53.68,-14.64,68.32,-48.8,4.88,102.48,117.12,92.72,48.8
19.52,78.08,58.56,-48.8,-19.52,68.32,-34.16,14.64,97.6,107.36,87.84,43.92
-19.52,43.92,63.44,-9.76,-43.92,53.68,-34.16,14.64,87.84,87.84,73.2,29.28
0,53.68,53.68,-24.4,-29.28,53.68,-34.16,14.64,78.08,82.96,58.56,14.64
9.76,48.8,39.04,-29.28,-14.64,43.92,-24.4,29.28,78.08,73.2,53.68,9.76
4.88,43.92,39.04,-24.4,-19.52,39.04,-4.88,43.92,87.84,78.08,63.44,14.64
-14.64,29.28,43.92,-4.88,-29.28,34.16,-14.64,43.92,82.96,63.44,53.68,4.88
-19.52,9.76,29.28,4.88,-24.4,19.52,-14.64,53.68,73.2,58.56,43.92,-4.88
4.88,19.52,14.64,-9.76,-4.88,14.64,0,58.56,78.08,63.44,48.8,-9.76
19.52,43.92,24.4,-29.28,-4.88,34.16,9.76,63.44,73.2,68.32,58.56,-4.88
9.76,53.68,43.92,-29.28,-19.52,48.8,14.64,73.2,78.08,68.32,63.44,-4.88
-19.52,4.88,24.4,9.76,-24.4,14.64,4.88,58.56,58.56,53.68,48.8,-14.64
-14.64,0,14.64,9.76,-14.64,4.88,4.88,53.68,53.68,43.92,43.92,-19.52
-34.16,-14.64,19.52,24.4,-29.28,0,-4.88,43.92,34.16,34.16,34.16,-29.28
-14.64,-4.88,9.76,9.76,-14.64,0,0,48.8,39.04,29.28,34.16,-34.16
29.28,34.16,4.88,-29.28,9.76,19.52,19.52,73.2,63.44,48.8,48.8,-19.52
0,4.88,4.88,0,-4.88,4.88,4.88,68.32,63.44,43.92,39.04,-19.52
-73.2,-68.32,4.88,73.2,-39.04,-34.16,-29.28,43.92,39.04,19.52,14.64,-43.92
-19.52,-19.52,0,19.52,-9.76,-9.76,-14.64,68.32,53.68,39.04,39.04,-24.4
19.52,14.64,-4.88,-14.64,9.76,4.88,-9.76,68.32,53.68,43.92,43.92,-19.52
9.76,29.28,19.52,-19.52,-4.88,24.4,4.88,68.32,58.56,53.68,48.8,-14.64
14.64,53.68,39.04,-34.16,-14.64,43.92,24.4,87.84,68.32,63.44,63.44,-4.88
-48.8,-34.16,14.64,43.92,-34.16,-9.76,-14.64,39.04,24.4,19.52,19.52,-39.04
-58.56,-39.04,19.52,48.8,-39.04,-9.76,-24.4,29.28,14.64,9.76,14.64,-48.8
-58.56,-29.28,29.28,43.92,-43.92,0,-14.64,34.16,14.64,9.76,19.52,-43.92
-63.44,-24.4,39.04,43.92,-53.68,4.88,-4.88,34.16,19.52,14.64,24.4,-34.16
-63.44,-19.52,43.92,43.92,-53.68,9.76,-4.88,34.16,19.52,19.52,34.16,-29.28
-43.92,-9.76,34.16,29.28,-39.04,9.76,-9.76,29.28,14.64,29.28,43.92,-19.52
-39.04,-4.88,34.16,24.4,-39.04,14.64,-9.76,19.52,0,24.4,58.56,-4.88
-48.8,-19.52,29.28,34.16,-39.04,4.88,-9.76,4.88,-4.88,29.28,68.32,9.76
-58.56,-43.92,14.64,53.68,-39.04,-14.64,-24.4,-9.76,-14.64,34.16,82.96,19.52
-48.8,-53.68,-4.88,53.68,-24.4,-29.28,-14.64,4.88,-9.76,43.92,102.48,43.92
19.52,-9.76,-29.28,-4.88,24.4,-19.52,0,24.4,9.76,58.56,131.76,73.2
-4.88,-43.92,-39.04,24.4,14.64,-43.92,0,39.04,24.4,87.84,161.04,107.36
-24.4,-63.44,-39.04,43.92,4.88,-53.68,-4.88,82.96,87.84,161.04,234.24,170.8
39.04,-82.96,-122,24.4,78.08,-102.48,-14.64,131.76,165.92,253.76,322.08,258.64
117.12,-102.48,-219.6,-4.88,165.92,-161.04,-29.28,185.44,248.88,366,429.44,361.12
185.44,-156.16,-341.6,-14.64,263.52,-248.88,-43.92,234.24,312.32,448.96,492.88,429.44
263.52,-204.96,-468.48,-29.28,366,-336.72,-58.56,253.76,317.2,439.2,473.36,444.08
297.68,-229.36,-527.04,-34.16,409.92,-380.64,-68.32,239.12,234.24,292.8,341.6,395.28
263.52,-312.32,-575.84,24.4,419.68,-444.08,-78.08,209.84,112.24,87.84,122,268.4
336.72,-356.24,-692.96,9.76,512.4,-527.04,-58.56,263.52,107.36,-14.64,-68.32,146.4
400.16,-453.84,-854,29.28,624.64,-653.92,-48.8,341.6,136.64,-87.84,-273.28,-9.76
380.64,-585.6,-966.24,102.48,673.44,-775.92,-73.2,351.36,112.24,-185.44,-468.48,-175.68
419.68,-649.04,-1068.72,117.12,741.76,-858.88,-63.44,390.4,112.24,-244,-610,-297.68
453.84,-697.84,-1151.68,122,800.32,-927.2,-73.2,395.28,107.36,-292.8,-712.48,-405.04
