I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
43.92,-9.76,-53.68,-14.64,48.8,-34.16,4.88,366,244,268.4,122,68.32
53.68,-9.76,-63.44,-19.52,58.56,-39.04,-14.64,351.36,239.12,268.4,117.12,48.8
92.72,0,-92.72,-43.92,92.72,-48.8,-14.64,341.6,234.24,268.4,112.24,48.8
78.08,-9.76,-87.84,-34.16,82.96,-48.8,-29.28,322.08,224.48,263.52,107.36,48.8
34.16,-9.76,-43.92,-9.76,39.04,-29.28,-14.64,336.72,248.88,287.92,126.88,53.68
4.88,14.64,9.76,-9.76,-4.88,9.76,4.88,361.12,268.4,312.32,156.16,78.08
24.4,43.92,19.52,-34.16,0,29.28,29.28,380.64,287.92,331.84,170.8,97.6
92.72,112.24,19.52,-102.48,34.16,63.44,39.04,395.28,307.44,341.6,180.56,107.36
141.52,141.52,0,-141.52,68.32,68.32,58.56,395.28,302.56,341.6,190.32,107.36
107.36,97.6,-9.76,-102.48,58.56,43.92,39.04,375.76,278.16,322.08,165.92,87.84
107.36,92.72,-14.64,-97.6,58.56,39.04,43.92,370.88,273.28,322.08,165.92,82.96
126.88,107.36,-19.52,-117.12,73.2,43.92,48.8,366,273.28,331.84,175.68,92.72
102.48,73.2,-29.28,-87.84,63.44,19.52,43.92,356.24,268.4,336.72,180.56,97.6
102.48,112.24,9.76,-107.36,43.92,58.56,48.8,356.24,278.16,341.6,195.2,117.12
63.44,102.48,39.04,-82.96,9.76,68.32,43.92,341.6,268.4,336.72,204.96,136.64
43.92,78.08,34.16,-58.56,4.88,53.68,53.68,336.72,273.28,351.36,219.6,151.28
63.44,87.84,24.4,-73.2,19.52,53.68,43.92,322.08,258.64,331.84,204.96,126.88
78.08,73.2,-4.88,-73.2,39.04,34.16,19.52,307.44,244,317.2,175.68,112.24
19.52,43.92,24.4,-29.28,-4.88,34.16,24.4,302.56,248.88,307.44,180.56,117.12
-24.4,48.8,73.2,-9.76,-48.8,58.56,43.92,317.2,258.64,307.44,185.44,126.88
-24.4,48.8,73.2,-9.76,-48.8,58.56,34.16,302.56,244,283.04,165.92,117.12
-39.04,39.04,78.08,0,-58.56,58.56,19.52,268.4,204.96,258.64,151.28,112.24
-43.92,0,43.92,24.4,-43.92,19.52,9.76,239.12,170.8,248.88,151.28,112.24
-24.4,4.88,29.28,9.76,-29.28,14.64,14.64,224.48,165.92,234.24,151.28,122
-29.28,63.44,92.72,-14.64,-63.44,78.08,29.28,219.6,180.56,234.24,156.16,131.76
-58.56,58.56,117.12,0,-87.84,87.84,19.52,195.2,146.4,219.6,151.28,122
-87.84,4.88,92.72,43.92,-92.72,48.8,29.28,185.44,126.88,219.6,146.4,112.24
-58.56,19.52,78.08,19.52,-68.32,48.8,39.04,190.32,131.76,219.6,151.28,122
-4.88,73.2,78.08,-34.16,-43.92,73.2,39.04,180.56,122,204.96,141.52,117.12
-4.88,92.72,97.6,-43.92,-53.68,92.72,39.04,170.8,112.24,180.56,122,102.48
-19.52,82.96,102.48,-29.28,-63.44,92.72,29.28,170.8,102.48,161.04,107.36,82.96
9.76,68.32,58.56,-39.04,-24.4,63.44,24.4,156.16,92.72,141.52,92.72,68.32
19.52,53.68,34.16,-34.16,-9.76,43.92,14.64,122,63.44,107.36,63.44,48.8
0,14.64,14.64,-4.88,-9.76,14.64,14.64,107.36,53.68,82.96,53.68,39.04
-39.04,34.16,73.2,4.88,-58.56,53.68,29.28,102.48,58.56,78.08,53.68,43.92
-126.88,4.88,131.76,63.44,-131.76,68.32,39.04,97.6,48.8,78.08,58.56,53.68
-161.04,-29.28,131.76,97.6,-146.4,48.8,39.04,92.72,43.92,63.44,53.68,48.8
-161.04,-63.44,97.6,112.24,-131.76,14.64,14.64,73.2,19.52,34.16,24.4,34.16
-161.04,-97.6,63.44,131.76,-112.24,-19.52,-4.88,43.92,-4.88,0,-9.76,4.88
-141.52,-82.96,58.56,112.24,-102.48,-14.64,-4.88,29.28,-29.28,-29.28,-34.16,-4.88
-180.56,-92.72,87.84,136.64,-136.64,-4.88,0,39.04,-14.64,-19.52,-24.4,-9.76
-200.08,-97.6,102.48,151.28,-151.28,0,14.64,39.04,-9.76,-14.64,-14.64,4.88
-175.68,-87.84,87.84,131.76,-131.76,0,4.88,19.52,-29.28,-39.04,-29.28,-14.64
-165.92,-97.6,68.32,131.76,-117.12,-14.64,-4.88,0,-34.16,-48.8,-29.28,-14.64
-161.04,-87.84,73.2,126.88,-117.12,-9.76,-4.88,-9.76,-43.92,-53.68,-29.28,-14.64
-175.68,-107.36,68.32,141.52,-122,-19.52,-19.52,-14.64,-53.68,-68.32,-43.92,-19.52
-175.68,-126.88,48.8,151.28,-112.24,-39.04,-29.28,-24.4,-58.56,-78.08,-53.68,-24.4
-170.8,-107.36,63.44,141.52,-117.12,-24.4,-34.16,-34.16,-68.32,-87.84,-53.68,-24.4
-190.32,-126.88,63.44,161.04,-126.88,-34.16,-43.92,-43.92,-82.96,-97.6,-73.2,-39.04
-214.72,-175.68,39.04,195.2,-126.88,-68.32,-48.8,-48.8,-97.6,-112.24,-87.84,-53.68
-204.96,-175.68,29.28,190.32,-117.12,-73.2,-48.8,-53.68,-102.48,-117.12,-87.84,-58.56
-185.44,-151.28,34.16,170.8,-112.24,-58.56,-58.56,-68.32,-112.24,-131.76,-107.36,-68.32
-224.48,-195.2,29.28,209.84,-126.88,-82.96,-58.56,-73.2,-117.12,-136.64,-117.12,-73.2
-224.48,-175.68,48.8,200.08,-136.64,-63.44,-63.44,-78.08,-122,-131.76,-97.6,-53.68
-204.96,-146.4,58.56,175.68,-131.76,-43.92,-58.56,-82.96,-112.24,-122,-97.6,-48.8
-190.32,-141.52,48.8,165.92,-122,-48.8,-53.68,-87.84,-117.12,-131.76,-107.36,-58.56
-170.8,-151.28,19.52,161.04,-97.6,-68.32,-73.2,-97.6,-131.76,-151.28,-122,-78.08
-170.8,-200.08,-29.28,185.44,-73.2,-117.12,-82.96,-107.36,-141.52,-165.92,-131.76,-87.84
-156.16,-204.96,-48.8,180.56,-53.68,-126.88,-92.72,-117.12,-151.28,-170.8,-131.76,-92.72
-180.56,-195.2,-14.64,190.32,-82.96,-107.36,-73.2,-102.48,-136.64,-156.16,-122,-73.2
-278.16,-200.08,78.08,239.12,-180.56,-63.44,-53.68,-87.84,-117.12,-136.64,-107.36,-53.68
-229.36,-126.88,102.48,180.56,-165.92,-14.64,-14.64,-53.68,-68.32,-92.72,-58.56,-14.64
-248.88,-156.16,92.72,204.96,-170.8,-34.16,-4.88,-43.92,-63.44,-87.84,-58.56,-9.76
-224.48,-136.64,87.84,180.56,-156.16,-24.4,-14.64,-43.92,-68.32,-102.48,-68.32,-4.88
-200.08,-141.52,58.56,170.8,-131.76,-43.92,-34.16,-73.2,-87.84,-126.88,-82.96,-29.28
-175.68,-126.88,48.8,151.28,-112.24,-39.04,-39.04,-82.96,-107.36,-136.64,-82.96,-34.16
-170.8,-112.24,58.56,141.52,-117.12,-29.28,-39.04,-78.08,-107.36,-122,-87.84,-34.16
-195.2,-102.48,92.72,151.28,-146.4,-4.88,-29.28,-68.32,-92.72,-107.36,-73.2,-24.4
-180.56,-87.84,92.72,136.64,-136.64,0,-14.64,-48.8,-78.08,-92.72,-58.56,-14.64
-156.16,-78.08,78.08,117.12,-117.12,0,-9.76,-39.04,-68.32,-87.84,-53.68,0
-161.04,-87.84,73.2,126.88,-117.12,-9.76,-4.88,-34.16,-63.44,-92.72,-53.68,0
-146.4,-82.96,63.44,117.12,-107.36,-9.76,-9.76,-48.8,-68.32,-92.72,-53.68,0
-117.12,-73.2,43.92,97.6,-82.96,-14.64,-14.64,-48.8,-68.32,-97.6,-58.56,0
-126.88,-68.32,58.56,97.6,-92.72,-4.88,-9.76,-48.8,-78.08,-87.84,-48.8,14.64
-156.16,-82.96,73.2,122,-117.12,-4.88,-19.52,-73.2,-92.72,-97.6,-63.44,4.88
-161.04,-82.96,78.08,122,-122,-4.88,-34.16,-68.32,-97.6,-117.12,-68.32,-4.88
-146.4,-102.48,43.92,126.88,-97.6,-29.28,-14.64,-43.92,-82.96,-107.36,-48.8,19.52
-112.24,-68.32,43.92,92.72,-78.08,-14.64,-14.64,-48.8,-82.96,-107.36,-48.8,9.76
-97.6,-58.56,39.04,78.08,-68.32,-9.76,-24.4,-53.68,-92.72,-107.36,-63.44,0
-92.72,-68.32,24.4,82.96,-58.56,-24.4,-24.4,-48.8,-92.72,-102.48,-63.44,-9.76
-122,-97.6,24.4,112.24,-73.2,-39.04,-29.28,-53.68,-102.48,-112.24,-68.32,-19.52
-87.84,-82.96,4.88,87.84,-48.8,-39.04,-29.28,-68.32,-112.24,-122,-87.84,-39.04
-48.8,-73.2,-24.4,63.44,-14.64,-48.8,-29.28,-73.2,-112.24,-122,-97.6,-43.92
-39.04,-34.16,4.88,39.04,-24.4,-14.64,-19.52,-58.56,-92.72,-122,-82.96,-34.16
-63.44,-58.56,4.88,63.44,-34.16,-29.28,0,-48.8,-73.2,-117.12,-78.08,-24.4
-48.8,-63.44,-14.64,58.56,-19.52,-39.04,0,-39.04,-68.32,-97.6,-63.44,-19.52
-58.56,-63.44,-4.88,63.44,-29.28,-34.16,9.76,-24.4,-58.56,-82.96,-43.92,-4.88
-92.72,-82.96,9.76,87.84,-53.68,-39.04,-4.88,-34.16,-73.2,-87.84,-58.56,-14.64
-48.8,-68.32,-19.52,58.56,-14.64,-43.92,-4.88,-29.28,-68.32,-78.08,-58.56,-4.88
-73.2,-73.2,0,73.2,-39.04,-39.04,4.88,-29.28,-68.32,-82.96,-53.68,-9.76
-107.36,-78.08,29.28,92.72,-68.32,-24.4,4.88,-24.4,-68.32,-87.84,-48.8,0
-87.84,-63.44,24.4,78.08,-58.56,-19.52,19.52,-14.64,-58.56,-68.32,-34.16,19.52
-82.96,-73.2,9.76,78.08,-48.8,-34.16,4.88,-24.4,-73.2,-78.08,-48.8,4.88
-73.2,-68.32,4.88,73.2,-39.04,-34.16,-9.76,-39.04,-82.96,-97.6,-53.68,-4.88
-53.68,-58.56,-4.88,58.56,-24.4,-34.16,-9.76,-39.04,-78.08,-87.84,-53.68,-9.76
-48.8,-58.56,-9.76,53.68,-19.52,-34.16,-4.88,-39.04,-73.2,-82.96,-58.56,-4.88
-63.44,-63.44,0,63.44,-34.16,-34.16,-9.76,-34.16,-68.32,-92.72,-63.44,-14.64
-82.96,-73.2,9.76,78.08,-48.8,-34.16,-14.64,-24.4,-58.56,-78.08,-53.68,-9.76
-102.48,-92.72,9.76,97.6,-58.56,-43.92,-9.76,-24.4,-63.44,-73.2,-58.56,-19.52
-107.36,-97.6,9.76,102.48,-58.56,-43.92,-4.88,-29.28,-68.32,-87.84,-63.44,-24.4
-102.48,-102.48,0,102.48,-53.68,-53.68,-9.76,-14.64,-63.44,-82.96,-63.44,-29.28
-73.2,-97.6,-24.4,87.84,-24.4,-63.44,-24.4,-43.92,-82.96,-97.6,-78.08,-39.04
-34.16,-73.2,-39.04,53.68,0,-58.56,-14.64,-34.16,-73.2,-92.72,-68.32,-29.28
-58.56,-112.24,-53.68,87.84,-4.88,-82.96,-39.04,-58.56,-92.72,-112.24,-78.08,-39.04
-53.68,-87.84,-34.16,73.2,-9.76,-63.44,-34.16,-48.8,-82.96,-102.48,-63.44,-34.16
-87.84,-39.04,48.8,63.44,-68.32,4.88,4.88,-19.52,-43.92,-68.32,-43.92,-4.88
-107.36,-58.56,48.8,82.96,-78.08,-4.88,-4.88,-19.52,-53.68,-78.08,-48.8,-4.88
-97.6,-87.84,9.76,92.72,-53.68,-39.04,-14.64,-19.52,-53.68,-82.96,-48.8,-14.64
-73.2,-58.56,14.64,68.32,-43.92,-24.4,-4.88,-14.64,-53.68,-68.32,-43.92,-9.76
-63.44,-68.32,-4.88,68.32,-29.28,-39.04,-14.64,-24.4,-63.44,-87.84,-58.56,-24.4
-82.96,-92.72,-9.76,87.84,-39.04,-53.68,-34.16,-39.04,-78.08,-97.6,-68.32,-43.92
-82.96,-102.48,-19.52,92.72,-34.16,-63.44,-29.28,-43.92,-78.08,-97.6,-68.32,-53.68
-73.2,-112.24,-39.04,92.72,-19.52,-78.08,-29.28,-53.68,-87.84,-107.36,-87.84,-63.44
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,-34.16,-53.68,-87.84,-112.24,-87.84,-63.44
-73.2,-73.2,0,73.2,-39.04,-39.04,-29.28,-48.8,-82.96,-92.72,-73.2,-48.8
-87.84,-97.6,-9.76,92.72,-39.04,-53.68,-24.4,-53.68,-73.2,-82.96,-63.44,-43.92
-92.72,-122,-29.28,107.36,-34.16,-78.08,-24.4,-43.92,-68.32,-92.72,-68.32,-34.16
-58.56,-78.08,-19.52,68.32,-19.52,-48.8,-43.92,-43.92,-82.96,-97.6,-68.32,-39.04
-4.88,-48.8,-43.92,29.28,19.52,-48.8,-39.04,-39.04,-73.2,-92.72,-73.2,-48.8
-24.4,-87.84,-63.44,58.56,19.52,-78.08,-43.92,-48.8,-87.84,-112.24,-87.84,-58.56
-58.56,-87.84,-29.28,73.2,-14.64,-58.56,-39.04,-43.92,-78.08,-102.48,-87.84,-68.32
-53.68,-68.32,-14.64,63.44,-19.52,-43.92,-14.64,-14.64,-53.68,-68.32,-58.56,-48.8
-63.44,-73.2,-9.76,68.32,-29.28,-43.92,-4.88,-14.64,-39.04,-63.44,-48.8,-43.92
