I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,-112.24,-68.32,78.08,9.76,-92.72,4.88,-112.24,-82.96,-107.36,-58.56,-146.4
-48.8,-112.24,-63.44,82.96,4.88,-87.84,9.76,-117.12,-78.08,-102.48,-53.68,-146.4
-34.16,-112.24,-78.08,73.2,19.52,-97.6,9.76,-117.12,-87.84,-112.24,-58.56,-146.4
-39.04,-117.12,-78.08,78.08,19.52,-97.6,9.76,-117.12,-87.84,-112.24,-58.56,-146.4
-48.8,-117.12,-68.32,82.96,9.76,-92.72,4.88,-117.12,-87.84,-112.24,-58.56,-156.16
-39.04,-112.24,-73.2,78.08,14.64,-92.72,9.76,-112.24,-87.84,-107.36,-53.68,-146.4
-29.28,-112.24,-82.96,73.2,24.4,-97.6,4.88,-117.12,-87.84,-112.24,-58.56,-146.4
-24.4,-107.36,-82.96,68.32,29.28,-97.6,4.88,-112.24,-87.84,-112.24,-58.56,-141.52
-39.04,-112.24,-73.2,78.08,14.64,-92.72,14.64,-117.12,-87.84,-107.36,-48.8,-141.52
-48.8,-117.12,-68.32,82.96,9.76,-92.72,14.64,-117.12,-82.96,-107.36,-53.68,-141.52
-39.04,-107.36,-68.32,73.2,14.64,-87.84,14.64,-107.36,-78.08,-107.36,-58.56,-136.64
-48.8,-117.12,-68.32,82.96,9.76,-92.72,14.64,-117.12,-82.96,-107.36,-58.56,-141.52
-48.8,-112.24,-63.44,82.96,4.88,-87.84,19.52,-112.24,-82.96,-107.36,-58.56,-136.64
-39.04,-102.48,-63.44,73.2,9.76,-82.96,14.64,-122,-82.96,-107.36,-58.56,-136.64
-53.68,-112.24,-58.56,82.96,0,-87.84,14.64,-122,-87.84,-107.36,-58.56,-141.52
-39.04,-107.36,-68.32,73.2,14.64,-87.84,19.52,-112.24,-82.96,-102.48,-53.68,-136.64
-29.28,-92.72,-63.44,63.44,14.64,-78.08,24.4,-112.24,-87.84,-102.48,-58.56,-131.76
-43.92,-102.48,-58.56,73.2,4.88,-82.96,19.52,-126.88,-102.48,-117.12,-63.44,-136.64
-58.56,-102.48,-43.92,82.96,-9.76,-73.2,19.52,-141.52,-117.12,-131.76,-73.2,-141.52
-58.56,-92.72,-34.16,78.08,-14.64,-63.44,39.04,-131.76,-117.12,-136.64,-78.08,-136.64
-63.44,-68.32,-4.88,68.32,-29.28,-39.04,63.44,-97.6,-102.48,-131.76,-78.08,-141.52
-58.56,-53.68,4.88,58.56,-34.16,-24.4,112.24,-34.16,-78.08,-117.12,-68.32,-136.64
-53.68,-39.04,14.64,48.8,-34.16,-14.64,175.68,24.4,-48.8,-102.48,-58.56,-126.88
-63.44,-19.52,43.92,43.92,-53.68,9.76,224.48,78.08,-14.64,-73.2,-39.04,-112.24
-58.56,-4.88,53.68,34.16,-58.56,24.4,229.36,107.36,9.76,-39.04,-9.76,-92.72
-24.4,39.04,63.44,-4.88,-43.92,48.8,209.84,122,63.44,9.76,34.16,-48.8
-4.88,87.84,92.72,-39.04,-48.8,87.84,204.96,175.68,146.4,92.72,107.36,9.76
19.52,126.88,107.36,-73.2,-43.92,117.12,161.04,214.72,258.64,195.2,180.56,63.44
58.56,180.56,122,-117.12,-34.16,151.28,92.72,234.24,375.76,326.96,278.16,156.16
122,287.92,165.92,-204.96,-24.4,224.48,-14.64,244,497.76,483.12,419.68,278.16
209.84,434.32,224.48,-322.08,-9.76,326.96,-170.8,253.76,658.8,683.2,595.36,429.44
287.92,590.48,302.56,-439.2,-9.76,444.08,-292.8,307.44,863.76,917.44,790.56,585.6
341.6,712.48,370.88,-527.04,-14.64,541.68,-395.28,336.72,1024.8,1098,941.84,722.24
375.76,814.96,439.2,-595.36,-34.16,624.64,-507.52,292.8,1122.4,1224.88,1039.44,810.08
395.28,946.72,551.44,-668.56,-78.08,746.64,-600.24,219.6,1185.84,1327.36,1132.16,888.16
385.52,1024.8,639.28,-702.72,-126.88,829.6,-644.16,112.24,1180.96,1376.16,1171.2,927.2
361.12,976,614.88,-668.56,-126.88,795.44,-649.04,39.04,1137.04,1322.48,1117.52,878.4
331.84,814.96,483.12,-570.96,-78.08,649.04,-580.72,29.28,1083.36,1220,1005.28,771.04
283.04,653.92,370.88,-468.48,-43.92,512.4,-517.28,4.88,995.52,1078.48,868.64,668.56
239.12,536.8,297.68,-385.52,-29.28,414.8,-453.84,-9.76,907.68,951.6,766.16,561.2
170.8,458.72,287.92,-312.32,-58.56,370.88,-400.16,-87.84,771.04,810.08,639.28,458.72
112.24,429.44,317.2,-268.4,-102.48,370.88,-395.28,-209.84,570.96,644.16,522.16,380.64
63.44,370.88,307.44,-214.72,-122,336.72,-400.16,-346.48,336.72,444.08,390.4,283.04
4.88,234.24,229.36,-117.12,-112.24,229.36,-390.4,-468.48,82.96,195.2,214.72,151.28
-48.8,102.48,151.28,-24.4,-102.48,126.88,-366,-536.8,-136.64,-29.28,39.04,9.76
-68.32,24.4,92.72,24.4,-82.96,58.56,-351.36,-561.2,-253.76,-151.28,-58.56,-58.56
-78.08,-24.4,53.68,53.68,-68.32,14.64,-331.84,-551.44,-302.56,-204.96,-97.6,-102.48
-78.08,-73.2,4.88,78.08,-43.92,-34.16,-307.44,-507.52,-292.8,-200.08,-107.36,-107.36
-68.32,-102.48,-34.16,87.84,-19.52,-68.32,-297.68,-453.84,-248.88,-175.68,-97.6,-107.36
-58.56,-107.36,-48.8,82.96,-4.88,-78.08,-278.16,-400.16,-209.84,-151.28,-82.96,-92.72
-43.92,-97.6,-53.68,73.2,4.88,-78.08,-258.64,-361.12,-175.68,-136.64,-73.2,-82.96
-29.28,-97.6,-68.32,63.44,19.52,-82.96,-234.24,-322.08,-151.28,-122,-58.56,-78.08
