I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-53.68,-82.96,-29.28,68.32,-14.64,-58.56,92.72,92.72,87.84,-68.32,-209.84,-161.04
126.88,-9.76,-136.64,-58.56,131.76,-73.2,43.92,87.84,78.08,-63.44,-209.84,-151.28
-14.64,-92.72,-78.08,53.68,29.28,-87.84,9.76,87.84,82.96,-53.68,-200.08,-146.4
-78.08,-78.08,0,78.08,-39.04,-39.04,4.88,97.6,97.6,-43.92,-180.56,-131.76
-9.76,-53.68,-43.92,34.16,14.64,-48.8,9.76,92.72,87.84,-48.8,-190.32,-136.64
-24.4,-43.92,-19.52,34.16,-4.88,-34.16,92.72,107.36,102.48,-39.04,-175.68,-122
-19.52,-19.52,0,19.52,-9.76,-9.76,156.16,131.76,126.88,-19.52,-141.52,-92.72
-43.92,-73.2,-29.28,58.56,-9.76,-53.68,97.6,92.72,87.84,-68.32,-175.68,-126.88
-73.2,-97.6,-24.4,87.84,-24.4,-63.44,73.2,78.08,78.08,-82.96,-185.44,-136.64
-63.44,-78.08,-14.64,73.2,-24.4,-48.8,58.56,92.72,92.72,-73.2,-190.32,-151.28
-14.64,-87.84,-73.2,53.68,29.28,-82.96,29.28,73.2,68.32,-82.96,-234.24,-175.68
9.76,-58.56,-68.32,24.4,39.04,-63.44,73.2,82.96,78.08,-58.56,-219.6,-151.28
87.84,19.52,-68.32,-53.68,78.08,-24.4,122,131.76,122,-19.52,-170.8,-102.48
29.28,-9.76,-39.04,-9.76,34.16,-24.4,78.08,126.88,122,-19.52,-161.04,-102.48
0,-14.64,-14.64,9.76,4.88,-14.64,73.2,131.76,122,-9.76,-156.16,-97.6
34.16,0,-34.16,-14.64,34.16,-19.52,68.32,131.76,122,-19.52,-165.92,-102.48
0,-19.52,-19.52,9.76,9.76,-19.52,78.08,136.64,126.88,-29.28,-170.8,-107.36
34.16,14.64,-19.52,-24.4,24.4,-4.88,97.6,141.52,131.76,-34.16,-161.04,-112.24
