I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,-29.28,-29.28,14.64,14.64,-29.28,97.6,180.56,136.64,82.96,4.88,19.52
-9.76,-39.04,-29.28,24.4,9.76,-34.16,92.72,180.56,146.4,87.84,14.64,19.52
-4.88,-29.28,-24.4,19.52,9.76,-29.28,97.6,195.2,156.16,97.6,14.64,29.28
14.64,-14.64,-29.28,0,19.52,-24.4,97.6,209.84,180.56,117.12,34.16,43.92
4.88,-24.4,-29.28,9.76,14.64,-29.28,87.84,204.96,175.68,122,39.04,43.92
19.52,-14.64,-34.16,0,24.4,-24.4,82.96,214.72,185.44,131.76,48.8,53.68
9.76,-19.52,-29.28,4.88,19.52,-24.4,73.2,209.84,180.56,131.76,39.04,48.8
4.88,-9.76,-14.64,4.88,9.76,-14.64,78.08,219.6,190.32,136.64,53.68,68.32
19.52,14.64,-4.88,-14.64,9.76,4.88,82.96,229.36,195.2,151.28,68.32,78.08
34.16,34.16,0,-34.16,14.64,14.64,82.96,248.88,209.84,161.04,68.32,82.96
39.04,34.16,-4.88,-34.16,19.52,14.64,92.72,263.52,224.48,170.8,73.2,87.84
24.4,14.64,-9.76,-19.52,14.64,0,82.96,258.64,229.36,175.68,78.08,87.84
24.4,9.76,-14.64,-14.64,19.52,-4.88,68.32,258.64,229.36,170.8,78.08,92.72
58.56,48.8,-9.76,-53.68,34.16,19.52,82.96,278.16,258.64,200.08,97.6,112.24
48.8,43.92,-4.88,-43.92,24.4,19.52,82.96,273.28,258.64,204.96,107.36,117.12
29.28,19.52,-9.76,-24.4,19.52,4.88,68.32,273.28,258.64,204.96,107.36,117.12
43.92,29.28,-14.64,-34.16,29.28,4.88,58.56,283.04,263.52,214.72,112.24,122
34.16,39.04,4.88,-34.16,14.64,19.52,68.32,283.04,263.52,214.72,117.12,126.88
92.72,97.6,4.88,-92.72,43.92,48.8,92.72,307.44,283.04,229.36,146.4,151.28
87.84,92.72,4.88,-87.84,39.04,48.8,82.96,307.44,283.04,224.48,136.64,151.28
58.56,73.2,14.64,-63.44,19.52,43.92,73.2,302.56,283.04,224.48,131.76,146.4
53.68,68.32,14.64,-58.56,19.52,39.04,68.32,312.32,297.68,239.12,151.28,151.28
68.32,82.96,14.64,-73.2,24.4,48.8,63.44,317.2,307.44,248.88,161.04,165.92
73.2,87.84,14.64,-78.08,29.28,48.8,58.56,322.08,322.08,253.76,161.04,170.8
68.32,87.84,19.52,-78.08,24.4,53.68,53.68,317.2,322.08,258.64,156.16,170.8
68.32,73.2,4.88,-68.32,29.28,39.04,43.92,317.2,317.2,248.88,156.16,170.8
92.72,92.72,0,-92.72,43.92,43.92,43.92,322.08,307.44,244,156.16,175.68
87.84,92.72,4.88,-87.84,39.04,48.8,43.92,322.08,307.44,248.88,161.04,185.44
82.96,87.84,4.88,-82.96,39.04,43.92,43.92,312.32,302.56,239.12,161.04,185.44
82.96,87.84,4.88,-82.96,39.04,43.92,43.92,317.2,312.32,234.24,161.04,190.32
78.08,97.6,19.52,-87.84,29.28,58.56,39.04,322.08,312.32,234.24,151.28,185.44
92.72,97.6,4.88,-92.72,43.92,48.8,39.04,326.96,322.08,253.76,170.8,195.2
107.36,112.24,4.88,-107.36,48.8,58.56,34.16,326.96,322.08,253.76,175.68,204.96
78.08,82.96,4.88,-78.08,34.16,43.92,24.4,317.2,317.2,248.88,170.8,204.96
82.96,82.96,0,-82.96,39.04,39.04,24.4,322.08,322.08,258.64,175.68,209.84
92.72,87.84,-4.88,-87.84,48.8,39.04,24.4,312.32,317.2,258.64,180.56,214.72
87.84,82.96,-4.88,-82.96,43.92,39.04,14.64,297.68,302.56,239.12,170.8,204.96
92.72,87.84,-4.88,-87.84,48.8,39.04,4.88,287.92,297.68,234.24,175.68,209.84
78.08,78.08,0,-78.08,39.04,39.04,0,283.04,292.8,229.36,170.8,209.84
73.2,82.96,9.76,-78.08,29.28,43.92,0,283.04,283.04,214.72,161.04,204.96
92.72,92.72,0,-92.72,43.92,43.92,0,283.04,283.04,209.84,156.16,204.96
78.08,82.96,4.88,-78.08,34.16,43.92,-9.76,278.16,273.28,195.2,146.4,200.08
82.96,87.84,4.88,-82.96,39.04,43.92,4.88,283.04,278.16,204.96,151.28,209.84
78.08,78.08,0,-78.08,39.04,39.04,0,287.92,273.28,209.84,156.16,209.84
92.72,92.72,0,-92.72,43.92,43.92,0,278.16,268.4,204.96,156.16,204.96
78.08,82.96,4.88,-78.08,34.16,43.92,-4.88,268.4,258.64,200.08,151.28,204.96
68.32,78.08,9.76,-73.2,29.28,43.92,-9.76,253.76,244,185.44,141.52,200.08
53.68,53.68,0,-53.68,24.4,24.4,-9.76,239.12,234.24,175.68,126.88,195.2
