I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29.28,-4.88,24.4,19.52,-29.28,9.76,19.52,-63.44,-151.28,-151.28,-78.08,-78.08
-43.92,-4.88,39.04,24.4,-43.92,14.64,39.04,-58.56,-141.52,-151.28,-73.2,-68.32
-43.92,4.88,48.8,19.52,-48.8,24.4,34.16,-53.68,-141.52,-141.52,-78.08,-73.2
-24.4,24.4,48.8,0,-39.04,34.16,39.04,-53.68,-141.52,-146.4,-82.96,-73.2
-14.64,29.28,43.92,-4.88,-29.28,34.16,43.92,-63.44,-156.16,-161.04,-87.84,-82.96
-19.52,34.16,53.68,-4.88,-39.04,43.92,48.8,-58.56,-156.16,-161.04,-87.84,-78.08
-39.04,24.4,63.44,9.76,-53.68,43.92,63.44,-48.8,-151.28,-151.28,-87.84,-68.32
-29.28,24.4,53.68,4.88,-43.92,39.04,73.2,-39.04,-141.52,-151.28,-78.08,-63.44
-9.76,39.04,48.8,-14.64,-29.28,43.92,73.2,-39.04,-136.64,-141.52,-73.2,-39.04
-14.64,43.92,58.56,-14.64,-39.04,48.8,73.2,-43.92,-136.64,-141.52,-68.32,-34.16
-14.64,43.92,58.56,-14.64,-39.04,48.8,48.8,-63.44,-156.16,-156.16,-82.96,-43.92
-14.64,24.4,39.04,-4.88,-29.28,29.28,0,-92.72,-170.8,-170.8,-82.96,-43.92
-9.76,24.4,34.16,-4.88,-24.4,29.28,-43.92,-102.48,-165.92,-165.92,-78.08,-48.8
4.88,48.8,43.92,-24.4,-19.52,43.92,-68.32,-107.36,-161.04,-161.04,-68.32,-34.16
19.52,68.32,48.8,-43.92,-14.64,58.56,-73.2,-112.24,-161.04,-161.04,-63.44,-29.28
9.76,73.2,63.44,-39.04,-29.28,68.32,-78.08,-117.12,-165.92,-161.04,-58.56,-24.4
-4.88,53.68,58.56,-24.4,-34.16,53.68,-63.44,-107.36,-165.92,-151.28,-48.8,0
0,34.16,34.16,-14.64,-19.52,34.16,-78.08,-122,-180.56,-170.8,-63.44,-9.76
4.88,29.28,24.4,-14.64,-9.76,24.4,-92.72,-131.76,-204.96,-190.32,-78.08,-29.28
9.76,9.76,0,-9.76,4.88,4.88,-82.96,-136.64,-214.72,-195.2,-82.96,-24.4
9.76,4.88,-4.88,-4.88,4.88,0,-87.84,-161.04,-229.36,-209.84,-87.84,-39.04
29.28,19.52,-9.76,-24.4,19.52,4.88,-78.08,-151.28,-214.72,-204.96,-63.44,-29.28
48.8,34.16,-14.64,-39.04,29.28,9.76,-92.72,-151.28,-219.6,-200.08,-63.44,-19.52
53.68,48.8,-4.88,-48.8,29.28,19.52,-97.6,-141.52,-209.84,-195.2,-68.32,-29.28
63.44,53.68,-9.76,-58.56,34.16,19.52,-82.96,-122,-200.08,-180.56,-53.68,-9.76
68.32,39.04,-29.28,-53.68,48.8,4.88,-97.6,-126.88,-200.08,-175.68,-58.56,-9.76
82.96,29.28,-53.68,-53.68,68.32,-14.64,-112.24,-117.12,-200.08,-180.56,-58.56,-19.52
92.72,19.52,-73.2,-53.68,82.96,-29.28,-107.36,-126.88,-200.08,-180.56,-58.56,-9.76
53.68,9.76,-43.92,-29.28,48.8,-19.52,-102.48,-126.88,-209.84,-185.44,-58.56,-9.76
14.64,-4.88,-19.52,-4.88,14.64,-14.64,-87.84,-117.12,-200.08,-175.68,-53.68,-4.88
4.88,-4.88,-9.76,0,4.88,-9.76,-73.2,-112.24,-195.2,-170.8,-48.8,9.76
19.52,4.88,-14.64,-9.76,14.64,-4.88,-63.44,-117.12,-195.2,-175.68,-53.68,0
24.4,-9.76,-34.16,-4.88,29.28,-24.4,-58.56,-112.24,-195.2,-175.68,-58.56,-9.76
19.52,-9.76,-29.28,-4.88,24.4,-19.52,-63.44,-112.24,-200.08,-180.56,-68.32,-19.52
29.28,24.4,-4.88,-24.4,14.64,9.76,-53.68,-117.12,-200.08,-180.56,-68.32,-24.4
4.88,24.4,19.52,-14.64,-9.76,19.52,-43.92,-107.36,-200.08,-170.8,-63.44,-19.52
-39.04,-14.64,24.4,29.28,-34.16,4.88,-48.8,-107.36,-204.96,-190.32,-53.68,-19.52
