I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,-19.52,24.4,34.16,-34.16,0,9.76,14.64,78.08,39.04,-58.56,-239.12
-48.8,-9.76,39.04,29.28,-43.92,14.64,34.16,39.04,97.6,53.68,-48.8,-229.36
-39.04,24.4,63.44,9.76,-53.68,43.92,29.28,34.16,82.96,43.92,-48.8,-239.12
-9.76,39.04,48.8,-14.64,-29.28,43.92,34.16,34.16,87.84,39.04,-43.92,-234.24
-24.4,-9.76,14.64,19.52,-19.52,0,43.92,48.8,97.6,58.56,-29.28,-214.72
-63.44,-53.68,9.76,58.56,-39.04,-24.4,29.28,34.16,78.08,34.16,-48.8,-219.6
-4.88,24.4,29.28,-9.76,-19.52,24.4,39.04,43.92,78.08,39.04,-39.04,-200.08
-39.04,14.64,53.68,14.64,-48.8,34.16,43.92,48.8,92.72,43.92,-43.92,-195.2
-43.92,14.64,58.56,14.64,-53.68,34.16,53.68,63.44,107.36,63.44,-48.8,-180.56
-43.92,4.88,48.8,19.52,-48.8,24.4,48.8,78.08,107.36,63.44,-53.68,-190.32
-97.6,-43.92,53.68,73.2,-78.08,4.88,29.28,58.56,92.72,34.16,-73.2,-219.6
-63.44,4.88,68.32,29.28,-68.32,34.16,29.28,68.32,92.72,34.16,-63.44,-224.48
-4.88,63.44,68.32,-29.28,-39.04,63.44,29.28,78.08,82.96,29.28,-68.32,-234.24
-29.28,14.64,43.92,9.76,-39.04,29.28,34.16,97.6,97.6,34.16,-58.56,-219.6
-73.2,-43.92,29.28,58.56,-53.68,-9.76,39.04,102.48,92.72,34.16,-58.56,-219.6
-34.16,14.64,48.8,9.76,-43.92,29.28,43.92,112.24,102.48,39.04,-48.8,-200.08
-29.28,14.64,43.92,9.76,-39.04,29.28,48.8,107.36,97.6,39.04,-48.8,-185.44
-58.56,4.88,63.44,29.28,-63.44,34.16,58.56,97.6,97.6,39.04,-48.8,-185.44
-92.72,-9.76,82.96,53.68,-87.84,34.16,68.32,78.08,92.72,39.04,-53.68,-195.2
-97.6,-29.28,68.32,63.44,-82.96,19.52,58.56,53.68,73.2,19.52,-68.32,-214.72
