I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-68.32,-4.88,63.44,39.04,-68.32,29.28,73.2,14.64,0,4.88,-14.64,-24.4
-68.32,0,68.32,34.16,-68.32,34.16,73.2,9.76,0,4.88,-19.52,-29.28
-73.2,9.76,82.96,34.16,-78.08,43.92,87.84,14.64,-4.88,-4.88,-19.52,-34.16
-63.44,9.76,73.2,29.28,-68.32,39.04,82.96,14.64,-4.88,0,-19.52,-34.16
-63.44,19.52,82.96,24.4,-73.2,48.8,73.2,19.52,-4.88,-9.76,-24.4,-29.28
-68.32,9.76,78.08,29.28,-73.2,43.92,87.84,19.52,0,-9.76,-19.52,-29.28
-68.32,19.52,87.84,24.4,-78.08,53.68,78.08,24.4,0,0,-19.52,-29.28
-53.68,24.4,78.08,14.64,-68.32,48.8,63.44,19.52,4.88,4.88,-14.64,-24.4
-58.56,19.52,78.08,19.52,-68.32,48.8,68.32,24.4,9.76,9.76,-9.76,-19.52
-58.56,14.64,73.2,24.4,-68.32,43.92,68.32,24.4,4.88,14.64,-9.76,-24.4
-68.32,4.88,73.2,34.16,-73.2,39.04,73.2,24.4,4.88,4.88,-4.88,-24.4
-58.56,9.76,68.32,24.4,-63.44,39.04,78.08,19.52,4.88,4.88,-4.88,-24.4
-48.8,19.52,68.32,14.64,-58.56,43.92,87.84,29.28,4.88,4.88,-14.64,-24.4
-58.56,4.88,63.44,29.28,-63.44,34.16,78.08,29.28,0,4.88,-14.64,-34.16
-63.44,4.88,68.32,29.28,-68.32,34.16,78.08,29.28,0,4.88,-14.64,-39.04
-53.68,14.64,68.32,19.52,-63.44,39.04,73.2,34.16,4.88,4.88,-14.64,-34.16
-58.56,14.64,73.2,24.4,-68.32,43.92,68.32,34.16,4.88,9.76,-9.76,-34.16
-43.92,19.52,63.44,14.64,-53.68,39.04,82.96,29.28,14.64,14.64,-14.64,-29.28
-53.68,14.64,68.32,19.52,-63.44,39.04,78.08,29.28,14.64,9.76,-9.76,-29.28
-58.56,9.76,68.32,24.4,-63.44,39.04,73.2,29.28,14.64,9.76,-9.76,-29.28
-48.8,9.76,58.56,19.52,-53.68,34.16,73.2,24.4,9.76,4.88,-4.88,-29.28
-58.56,0,58.56,29.28,-58.56,29.28,73.2,14.64,0,0,-9.76,-34.16
-53.68,4.88,58.56,24.4,-58.56,29.28,82.96,24.4,0,-4.88,-14.64,-34.16
-58.56,9.76,68.32,24.4,-63.44,39.04,73.2,29.28,4.88,0,-24.4,-39.04
-58.56,4.88,63.44,29.28,-63.44,34.16,73.2,29.28,0,-4.88,-24.4,-43.92
-53.68,9.76,63.44,24.4,-58.56,34.16,78.08,34.16,4.88,0,-24.4,-43.92
-58.56,4.88,63.44,29.28,-63.44,34.16,82.96,43.92,14.64,9.76,-4.88,-34.16
-53.68,4.88,58.56,24.4,-58.56,29.28,82.96,39.04,19.52,14.64,0,-29.28
-48.8,9.76,58.56,19.52,-53.68,34.16,73.2,39.04,19.52,14.64,0,-24.4
-48.8,9.76,58.56,19.52,-53.68,34.16,73.2,34.16,19.52,14.64,4.88,-24.4
-43.92,9.76,53.68,19.52,-48.8,29.28,78.08,34.16,24.4,14.64,4.88,-29.28
