I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-14.64,0,14.64,9.76,-14.64,4.88,-9.76,-48.8,-43.92,-14.64,-14.64,43.92
-29.28,-9.76,19.52,19.52,-24.4,4.88,-4.88,-43.92,-39.04,-9.76,-4.88,53.68
-43.92,-9.76,34.16,29.28,-39.04,9.76,-19.52,-58.56,-48.8,-14.64,-19.52,43.92
-19.52,4.88,24.4,9.76,-24.4,14.64,-14.64,-53.68,-43.92,-19.52,-24.4,34.16
-4.88,4.88,9.76,0,-9.76,4.88,-9.76,-48.8,-48.8,-24.4,-19.52,39.04
9.76,34.16,24.4,-19.52,-9.76,29.28,4.88,-34.16,-29.28,-9.76,-14.64,53.68
9.76,39.04,29.28,-24.4,-9.76,34.16,9.76,-24.4,-19.52,0,4.88,73.2
-29.28,4.88,34.16,14.64,-34.16,19.52,-14.64,-43.92,-43.92,-19.52,-14.64,58.56
-29.28,19.52,48.8,4.88,-39.04,34.16,0,-34.16,-29.28,-4.88,-4.88,68.32
14.64,53.68,39.04,-34.16,-14.64,43.92,14.64,-34.16,-9.76,4.88,4.88,82.96
14.64,39.04,24.4,-24.4,-4.88,29.28,9.76,-34.16,-14.64,0,0,78.08
-29.28,9.76,39.04,9.76,-34.16,24.4,9.76,-29.28,-19.52,0,-4.88,82.96
-14.64,14.64,29.28,0,-24.4,19.52,0,-43.92,-19.52,0,-9.76,78.08
14.64,53.68,39.04,-34.16,-14.64,43.92,4.88,-39.04,-14.64,0,-9.76,63.44
34.16,58.56,24.4,-43.92,4.88,39.04,14.64,-29.28,-9.76,4.88,0,73.2
4.88,39.04,34.16,-19.52,-14.64,34.16,4.88,-34.16,-19.52,-4.88,-14.64,68.32
4.88,34.16,29.28,-19.52,-14.64,29.28,0,-39.04,-19.52,-4.88,-9.76,73.2
9.76,39.04,29.28,-24.4,-9.76,34.16,9.76,-34.16,-14.64,-4.88,-9.76,82.96
4.88,39.04,34.16,-19.52,-14.64,34.16,9.76,-34.16,-14.64,0,-9.76,78.08
-9.76,24.4,34.16,-4.88,-24.4,29.28,9.76,-29.28,-4.88,4.88,0,87.84
-19.52,29.28,48.8,-4.88,-34.16,39.04,9.76,-29.28,-4.88,4.88,4.88,97.6
0,43.92,43.92,-19.52,-24.4,43.92,19.52,-19.52,0,9.76,4.88,107.36
4.88,39.04,34.16,-19.52,-14.64,34.16,24.4,-19.52,9.76,9.76,4.88,107.36
-9.76,29.28,39.04,-9.76,-24.4,34.16,29.28,-19.52,9.76,9.76,-4.88,97.6
14.64,78.08,63.44,-43.92,-24.4,68.32,53.68,0,24.4,29.28,14.64,107.36
14.64,78.08,63.44,-43.92,-24.4,68.32,58.56,9.76,34.16,39.04,19.52,112.24
0,63.44,63.44,-29.28,-34.16,63.44,43.92,-14.64,24.4,29.28,4.88,92.72
48.8,102.48,53.68,-73.2,-4.88,78.08,43.92,-4.88,29.28,43.92,9.76,97.6
48.8,112.24,63.44,-78.08,-9.76,87.84,43.92,0,43.92,53.68,19.52,112.24
43.92,122,78.08,-82.96,-19.52,97.6,29.28,-4.88,39.04,48.8,24.4,112.24
68.32,126.88,58.56,-97.6,4.88,92.72,29.28,-9.76,39.04,48.8,34.16,126.88
107.36,141.52,34.16,-122,34.16,87.84,34.16,4.88,48.8,58.56,39.04,131.76
107.36,156.16,48.8,-131.76,29.28,102.48,34.16,9.76,58.56,68.32,43.92,141.52
68.32,126.88,58.56,-97.6,4.88,92.72,24.4,-4.88,43.92,53.68,43.92,131.76
19.52,63.44,43.92,-39.04,-14.64,53.68,-4.88,-34.16,19.52,29.28,19.52,107.36
-4.88,48.8,53.68,-19.52,-29.28,48.8,-9.76,-34.16,14.64,24.4,14.64,102.48
14.64,68.32,53.68,-39.04,-19.52,58.56,-4.88,-29.28,24.4,39.04,19.52,107.36
0,73.2,73.2,-34.16,-39.04,73.2,4.88,-14.64,34.16,43.92,19.52,102.48
