I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-34.16,-97.6,-63.44,68.32,14.64,-82.96,-48.8,-29.28,-97.6,-78.08,-97.6,-73.2
-14.64,-82.96,-68.32,48.8,24.4,-78.08,-43.92,-14.64,-87.84,-68.32,-87.84,-68.32
4.88,-53.68,-58.56,24.4,29.28,-58.56,-39.04,-9.76,-87.84,-68.32,-87.84,-63.44
4.88,-63.44,-68.32,29.28,34.16,-68.32,-43.92,-9.76,-82.96,-68.32,-87.84,-63.44
4.88,-63.44,-68.32,29.28,34.16,-68.32,-43.92,-9.76,-82.96,-68.32,-87.84,-63.44
19.52,-43.92,-63.44,14.64,39.04,-53.68,-34.16,4.88,-73.2,-53.68,-78.08,-58.56
19.52,-58.56,-78.08,19.52,48.8,-68.32,-43.92,-4.88,-82.96,-63.44,-92.72,-68.32
9.76,-68.32,-78.08,29.28,43.92,-73.2,-58.56,-14.64,-87.84,-68.32,-97.6,-73.2
9.76,-68.32,-78.08,29.28,43.92,-73.2,-53.68,-14.64,-87.84,-68.32,-92.72,-68.32
0,-73.2,-73.2,39.04,34.16,-73.2,-58.56,-9.76,-82.96,-68.32,-92.72,-73.2
9.76,-58.56,-68.32,24.4,39.04,-63.44,-48.8,-4.88,-78.08,-63.44,-87.84,-63.44
4.88,-53.68,-58.56,24.4,29.28,-58.56,-48.8,-4.88,-78.08,-58.56,-82.96,-58.56
0,-68.32,-68.32,34.16,34.16,-68.32,-48.8,-4.88,-87.84,-58.56,-87.84,-58.56
0,-73.2,-73.2,39.04,34.16,-73.2,-53.68,-9.76,-92.72,-68.32,-92.72,-68.32
-14.64,-78.08,-63.44,48.8,24.4,-73.2,-48.8,-14.64,-97.6,-73.2,-97.6,-73.2
-19.52,-68.32,-48.8,43.92,14.64,-58.56,-43.92,-14.64,-102.48,-73.2,-97.6,-73.2
-14.64,-63.44,-48.8,39.04,14.64,-58.56,-29.28,-4.88,-97.6,-68.32,-97.6,-68.32
-39.04,-82.96,-43.92,63.44,0,-63.44,-29.28,-14.64,-102.48,-73.2,-107.36,-73.2
