I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-19.52,-29.28,-9.76,24.4,-4.88,-19.52,131.76,151.28,263.52,180.56,-48.8,-34.16
-19.52,-43.92,-24.4,34.16,0,-34.16,136.64,151.28,263.52,165.92,-68.32,-48.8
-48.8,-48.8,0,48.8,-24.4,-24.4,131.76,156.16,268.4,161.04,-53.68,-29.28
-53.68,-48.8,4.88,53.68,-29.28,-24.4,141.52,165.92,283.04,180.56,-24.4,-9.76
-39.04,-29.28,9.76,34.16,-24.4,-9.76,146.4,175.68,297.68,200.08,29.28,9.76
-24.4,-14.64,9.76,19.52,-19.52,-4.88,165.92,195.2,307.44,224.48,58.56,19.52
-14.64,0,14.64,9.76,-14.64,4.88,165.92,190.32,312.32,234.24,58.56,19.52
-29.28,-29.28,0,29.28,-14.64,-14.64,165.92,185.44,297.68,224.48,29.28,-4.88
-9.76,-48.8,-39.04,29.28,14.64,-43.92,146.4,165.92,273.28,190.32,-9.76,-39.04
9.76,-24.4,-34.16,9.76,19.52,-29.28,146.4,156.16,263.52,165.92,-58.56,-68.32
-4.88,-43.92,-39.04,24.4,14.64,-43.92,131.76,151.28,258.64,141.52,-87.84,-82.96
-4.88,-53.68,-48.8,29.28,19.52,-53.68,156.16,165.92,268.4,141.52,-73.2,-73.2
-14.64,-19.52,-4.88,19.52,-4.88,-14.64,165.92,170.8,273.28,151.28,-53.68,-48.8
-9.76,-9.76,0,9.76,-4.88,-4.88,180.56,180.56,287.92,161.04,-19.52,-24.4
-14.64,-48.8,-34.16,34.16,9.76,-43.92,175.68,170.8,278.16,156.16,9.76,-19.52
-29.28,-58.56,-29.28,43.92,0,-43.92,175.68,165.92,278.16,170.8,24.4,-14.64
-68.32,-58.56,9.76,63.44,-39.04,-24.4,170.8,161.04,273.28,185.44,29.28,-24.4
-63.44,-78.08,-14.64,73.2,-24.4,-48.8,165.92,156.16,263.52,170.8,4.88,-48.8
-68.32,-68.32,0,68.32,-34.16,-34.16,170.8,165.92,263.52,170.8,-14.64,-63.44
-24.4,-19.52,4.88,24.4,-14.64,-9.76,180.56,170.8,273.28,156.16,-48.8,-73.2
-9.76,-29.28,-19.52,19.52,4.88,-24.4,161.04,161.04,263.52,136.64,-78.08,-92.72
-29.28,-53.68,-24.4,43.92,-4.88,-39.04,146.4,151.28,248.88,112.24,-92.72,-107.36
-34.16,-43.92,-9.76,39.04,-14.64,-29.28,141.52,151.28,258.64,117.12,-73.2,-82.96
-14.64,-24.4,-9.76,19.52,-4.88,-19.52,141.52,156.16,268.4,126.88,-48.8,-58.56
0,-43.92,-43.92,24.4,19.52,-43.92,117.12,146.4,258.64,131.76,-19.52,-48.8
9.76,-43.92,-53.68,19.52,29.28,-48.8,87.84,136.64,253.76,151.28,-4.88,-43.92
-53.68,-68.32,-14.64,63.44,-19.52,-43.92,73.2,131.76,258.64,165.92,9.76,-39.04
-58.56,-58.56,0,58.56,-29.28,-29.28,68.32,131.76,263.52,170.8,-4.88,-48.8
-19.52,-53.68,-34.16,39.04,4.88,-43.92,48.8,112.24,248.88,151.28,-43.92,-73.2
-14.64,-73.2,-58.56,43.92,19.52,-68.32,9.76,73.2,204.96,107.36,-117.12,-122
-29.28,-43.92,-14.64,39.04,-9.76,-29.28,29.28,78.08,214.72,102.48,-117.12,-112.24
-19.52,-48.8,-29.28,34.16,4.88,-39.04,34.16,73.2,209.84,97.6,-122,-107.36
-29.28,-48.8,-19.52,39.04,-4.88,-34.16,43.92,73.2,204.96,87.84,-107.36,-92.72
-9.76,-24.4,-14.64,19.52,0,-19.52,43.92,73.2,209.84,92.72,-87.84,-87.84
0,-48.8,-48.8,24.4,24.4,-48.8,53.68,78.08,214.72,107.36,-43.92,-73.2
-24.4,-68.32,-43.92,48.8,9.76,-58.56,53.68,68.32,209.84,117.12,-34.16,-78.08
-24.4,-63.44,-39.04,43.92,4.88,-53.68,58.56,73.2,219.6,136.64,-24.4,-78.08
4.88,-48.8,-53.68,24.4,29.28,-53.68,53.68,73.2,214.72,136.64,-43.92,-97.6
43.92,-48.8,-92.72,4.88,68.32,-73.2,39.04,63.44,204.96,117.12,-78.08,-131.76
4.88,-63.44,-68.32,29.28,34.16,-68.32,34.16,53.68,195.2,102.48,-122,-151.28
-24.4,-87.84,-63.44,58.56,19.52,-78.08,19.52,48.8,190.32,82.96,-146.4,-156.16
-63.44,-82.96,-19.52,73.2,-24.4,-53.68,43.92,78.08,204.96,92.72,-126.88,-141.52
19.52,-34.16,-53.68,9.76,34.16,-43.92,39.04,78.08,204.96,92.72,-107.36,-122
29.28,-34.16,-63.44,4.88,43.92,-48.8,34.16,73.2,200.08,92.72,-87.84,-107.36
-97.6,-68.32,29.28,82.96,-63.44,-19.52,68.32,107.36,239.12,141.52,-14.64,-48.8
-117.12,-78.08,39.04,97.6,-78.08,-19.52,68.32,107.36,248.88,156.16,4.88,-39.04
-53.68,-68.32,-14.64,63.44,-19.52,-43.92,58.56,102.48,239.12,161.04,4.88,-43.92
-9.76,-43.92,-34.16,29.28,9.76,-39.04,53.68,97.6,229.36,156.16,-14.64,-63.44
0,-53.68,-53.68,29.28,24.4,-53.68,53.68,97.6,229.36,146.4,-39.04,-82.96
-9.76,-63.44,-53.68,39.04,19.52,-58.56,48.8,87.84,219.6,126.88,-73.2,-107.36
-53.68,-73.2,-19.52,63.44,-19.52,-48.8,48.8,92.72,214.72,107.36,-97.6,-112.24
-34.16,-82.96,-48.8,58.56,4.88,-68.32,34.16,78.08,195.2,73.2,-107.36,-126.88
-9.76,-68.32,-58.56,39.04,24.4,-63.44,48.8,97.6,204.96,78.08,-78.08,-102.48
34.16,-14.64,-48.8,-9.76,39.04,-34.16,63.44,117.12,219.6,97.6,-34.16,-68.32
29.28,-34.16,-63.44,4.88,43.92,-48.8,68.32,122,224.48,107.36,4.88,-43.92
-9.76,-73.2,-63.44,43.92,24.4,-68.32,68.32,117.12,224.48,112.24,14.64,-39.04
-34.16,-78.08,-43.92,58.56,4.88,-63.44,68.32,107.36,224.48,122,14.64,-39.04
-48.8,-82.96,-34.16,68.32,-9.76,-58.56,68.32,107.36,219.6,122,-9.76,-58.56
-24.4,-73.2,-48.8,48.8,9.76,-63.44,63.44,102.48,214.72,112.24,-29.28,-78.08
48.8,-29.28,-78.08,-9.76,63.44,-53.68,58.56,92.72,200.08,92.72,-78.08,-107.36
92.72,-24.4,-117.12,-34.16,102.48,-73.2,48.8,87.84,185.44,63.44,-112.24,-117.12
53.68,-43.92,-97.6,-4.88,73.2,-73.2,43.92,87.84,180.56,48.8,-122,-117.12
9.76,-43.92,-53.68,19.52,29.28,-48.8,63.44,102.48,200.08,68.32,-82.96,-78.08
0,-24.4,-24.4,14.64,9.76,-24.4,68.32,107.36,204.96,78.08,-58.56,-58.56
9.76,-48.8,-58.56,19.52,34.16,-53.68,63.44,102.48,195.2,82.96,-24.4,-43.92
-19.52,-78.08,-58.56,48.8,19.52,-68.32,82.96,117.12,219.6,117.12,19.52,-19.52
-48.8,-92.72,-43.92,73.2,-4.88,-68.32,82.96,117.12,214.72,126.88,19.52,-14.64
-34.16,-78.08,-43.92,58.56,4.88,-63.44,87.84,117.12,209.84,126.88,0,-34.16
4.88,-29.28,-34.16,14.64,19.52,-34.16,87.84,112.24,214.72,117.12,-24.4,-48.8
14.64,-14.64,-29.28,0,19.52,-24.4,78.08,102.48,200.08,97.6,-73.2,-73.2
24.4,-14.64,-39.04,-4.88,29.28,-29.28,78.08,97.6,190.32,73.2,-102.48,-82.96
-14.64,-39.04,-24.4,29.28,4.88,-34.16,78.08,97.6,185.44,48.8,-112.24,-82.96
-4.88,-63.44,-58.56,34.16,24.4,-63.44,78.08,97.6,185.44,43.92,-102.48,-63.44
34.16,-48.8,-82.96,9.76,58.56,-68.32,82.96,107.36,200.08,63.44,-63.44,-39.04
34.16,-39.04,-73.2,4.88,53.68,-58.56,92.72,122,209.84,82.96,-19.52,-4.88
9.76,-73.2,-82.96,34.16,43.92,-78.08,87.84,117.12,204.96,87.84,-14.64,-9.76
-19.52,-107.36,-87.84,63.44,34.16,-97.6,78.08,97.6,195.2,87.84,-19.52,-24.4
-29.28,-112.24,-82.96,73.2,24.4,-97.6,68.32,92.72,185.44,78.08,-48.8,-53.68
19.52,-39.04,-58.56,9.76,39.04,-48.8,92.72,112.24,209.84,97.6,-58.56,-48.8
43.92,-14.64,-58.56,-14.64,48.8,-39.04,102.48,122,214.72,92.72,-87.84,-53.68
19.52,-34.16,-53.68,9.76,34.16,-43.92,97.6,122,209.84,73.2,-112.24,-63.44
29.28,-43.92,-73.2,9.76,48.8,-58.56,87.84,107.36,200.08,43.92,-131.76,-78.08
29.28,-73.2,-102.48,24.4,63.44,-87.84,82.96,107.36,195.2,34.16,-117.12,-73.2
39.04,-63.44,-102.48,14.64,68.32,-82.96,97.6,126.88,204.96,53.68,-78.08,-39.04
43.92,-43.92,-87.84,0,63.44,-68.32,107.36,136.64,219.6,78.08,-29.28,-29.28
-9.76,-82.96,-73.2,48.8,29.28,-78.08,112.24,126.88,219.6,92.72,-9.76,-24.4
-29.28,-87.84,-58.56,58.56,14.64,-73.2,107.36,126.88,219.6,112.24,0,-24.4
4.88,-68.32,-73.2,34.16,39.04,-73.2,107.36,136.64,219.6,117.12,-14.64,-53.68
48.8,-29.28,-78.08,-9.76,63.44,-53.68,122,151.28,229.36,126.88,-29.28,-53.68
63.44,-39.04,-102.48,-9.76,82.96,-73.2,112.24,126.88,229.36,141.52,-43.92,-63.44
43.92,-53.68,-97.6,4.88,68.32,-78.08,97.6,117.12,268.4,209.84,0,-43.92
39.04,-63.44,-102.48,14.64,68.32,-82.96,87.84,82.96,258.64,253.76,53.68,-19.52
78.08,-34.16,-112.24,-19.52,92.72,-73.2,82.96,9.76,146.4,268.4,141.52,29.28
112.24,-34.16,-146.4,-39.04,126.88,-92.72,48.8,-92.72,24.4,268.4,209.84,58.56
82.96,-48.8,-131.76,-14.64,107.36,-92.72,58.56,-126.88,-29.28,326.96,326.96,117.12
58.56,-53.68,-112.24,0,82.96,-82.96,78.08,-170.8,-204.96,302.56,395.28,136.64
34.16,-39.04,-73.2,4.88,53.68,-58.56,87.84,-263.52,-468.48,209.84,429.44,141.52
14.64,0,-14.64,-4.88,14.64,-9.76,78.08,-400.16,-741.76,131.76,468.48,151.28
9.76,34.16,24.4,-19.52,-9.76,29.28,58.56,-595.36,-1083.36,63.44,546.56,195.2
39.04,53.68,14.64,-43.92,9.76,34.16,24.4,-824.72,-1478.64,-9.76,644.16,248.88
136.64,131.76,-4.88,-131.76,68.32,63.44,-24.4,-1000.4,-1790.96,-34.16,766.16,317.2
107.36,170.8,63.44,-136.64,19.52,117.12,-78.08,-1102.88,-1927.6,29.28,961.36,463.6
48.8,195.2,146.4,-122,-48.8,170.8,-161.04,-1224.88,-2093.52,63.44,1156.56,639.28
48.8,258.64,209.84,-151.28,-82.96,234.24,-278.16,-1439.6,-2396.08,-58.56,1278.56,775.92
73.2,292.8,219.6,-180.56,-73.2,253.76,-409.92,-1644.56,-2727.92,-253.76,1395.68,907.68
112.24,356.24,244,-234.24,-68.32,297.68,-570.96,-1864.16,-3035.36,-424.56,1527.44,1058.96
146.4,444.08,297.68,-292.8,-78.08,370.88,-668.56,-1991.04,-3264.72,-585.6,1664.08,1239.52
180.56,468.48,287.92,-322.08,-53.68,375.76,-712.48,-2025.2,-3425.76,-814.96,1737.28,1381.04
229.36,473.36,244,-351.36,-9.76,356.24,-790.56,-2025.2,-3533.12,-1112.64,1761.68,1551.84
244,507.52,263.52,-375.76,-9.76,385.52,-902.8,-2059.36,-3660,-1556.72,1556.72,1625.04
244,522.16,278.16,-380.64,-19.52,400.16,-1015.04,-2059.36,-3747.84,-2088.64,1019.92,1546.96
248.88,531.92,283.04,-390.4,-19.52,405.04,-1073.6,-2025.2,-3752.72,-2630.32,219.6,1361.52
200.08,551.44,351.36,-375.76,-78.08,448.96,-1102.88,-1981.28,-3713.68,-3045.12,-507.52,1141.92
165.92,566.08,400.16,-366,-117.12,483.12,-1117.52,-1917.84,-3650.24,-3352.56,-1078.48,907.68
126.88,561.2,434.32,-341.6,-156.16,497.76,-1161.44,-1927.6,-3562.4,-3474.56,-1449.36,736.88
131.76,600.24,468.48,-366,-170.8,531.92,-1195.6,-2005.68,-3469.68,-3479.44,-1742.16,595.36
122,653.92,531.92,-385.52,-204.96,590.48,-1190.72,-2044.72,-3294,-3367.2,-1937.36,453.84
14.64,658.8,644.16,-336.72,-317.2,649.04,-1190.72,-2064.24,-3054.88,-3176.88,-2034.96,317.2
-24.4,678.32,702.72,-326.96,-366,688.08,-1171.2,-2039.84,-2781.6,-2923.12,-1976.4,244
-9.76,663.68,673.44,-326.96,-341.6,668.56,-1141.92,-1912.96,-2518.08,-2664.48,-1834.88,200.08
34.16,624.64,590.48,-326.96,-278.16,605.12,-1054.08,-1708,-2239.92,-2430.24,-1688.48,185.44
39.04,536.8,497.76,-287.92,-229.36,517.28,-951.6,-1488.4,-1947.12,-2156.96,-1527.44,122
24.4,414.8,390.4,-219.6,-185.44,400.16,-814.96,-1239.52,-1610.4,-1810.48,-1244.4,102.48
63.44,287.92,224.48,-175.68,-82.96,253.76,-658.8,-995.52,-1278.56,-1444.48,-946.72,107.36
48.8,175.68,126.88,-112.24,-39.04,151.28,-502.64,-775.92,-961.36,-1098,-692.96,87.84
34.16,107.36,73.2,-68.32,-19.52,87.84,-380.64,-580.72,-692.96,-829.6,-541.68,29.28
0,34.16,34.16,-14.64,-19.52,34.16,-258.64,-375.76,-448.96,-585.6,-405.04,-29.28
-14.64,-14.64,0,14.64,-9.76,-9.76,-156.16,-219.6,-248.88,-390.4,-326.96,-97.6
-9.76,-48.8,-39.04,29.28,14.64,-43.92,-92.72,-107.36,-122,-273.28,-287.92,-156.16
