I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-73.2,-19.52,53.68,48.8,-63.44,14.64,-102.48,-102.48,-87.84,-97.6,-92.72,-68.32
-87.84,-34.16,53.68,63.44,-73.2,9.76,-107.36,-102.48,-87.84,-107.36,-102.48,-63.44
-82.96,-24.4,58.56,53.68,-73.2,14.64,-102.48,-97.6,-87.84,-97.6,-102.48,-53.68
-82.96,-19.52,63.44,53.68,-73.2,19.52,-107.36,-97.6,-87.84,-112.24,-107.36,-58.56
-53.68,-14.64,39.04,34.16,-48.8,9.76,-107.36,-102.48,-87.84,-117.12,-112.24,-73.2
-39.04,-9.76,29.28,24.4,-34.16,9.76,-107.36,-102.48,-92.72,-122,-102.48,-68.32
-63.44,-29.28,34.16,48.8,-48.8,0,-107.36,-102.48,-92.72,-112.24,-107.36,-63.44
-68.32,-39.04,29.28,53.68,-48.8,-4.88,-107.36,-107.36,-97.6,-117.12,-112.24,-68.32
-58.56,-19.52,39.04,39.04,-48.8,9.76,-107.36,-102.48,-92.72,-102.48,-107.36,-68.32
-53.68,-9.76,43.92,34.16,-48.8,14.64,-107.36,-107.36,-92.72,-102.48,-107.36,-63.44
-39.04,-9.76,29.28,24.4,-34.16,9.76,-102.48,-102.48,-92.72,-102.48,-112.24,-73.2
-39.04,-9.76,29.28,24.4,-34.16,9.76,-102.48,-107.36,-97.6,-102.48,-112.24,-78.08
-48.8,-29.28,19.52,39.04,-34.16,-4.88,-112.24,-112.24,-102.48,-107.36,-117.12,-78.08
-34.16,-24.4,9.76,29.28,-24.4,-9.76,-112.24,-107.36,-102.48,-117.12,-117.12,-73.2
-53.68,-29.28,24.4,43.92,-39.04,-4.88,-112.24,-102.48,-102.48,-117.12,-117.12,-73.2
-68.32,-34.16,34.16,53.68,-53.68,0,-112.24,-107.36,-97.6,-117.12,-117.12,-78.08
-82.96,-34.16,48.8,58.56,-68.32,4.88,-107.36,-102.48,-92.72,-112.24,-112.24,-68.32
