I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-97.6,9.76,107.36,43.92,-102.48,58.56,-253.76,-390.4,-224.48,-361.12,-283.04,-195.2
-97.6,9.76,107.36,43.92,-102.48,58.56,-253.76,-390.4,-224.48,-361.12,-283.04,-195.2
-97.6,9.76,107.36,43.92,-102.48,58.56,-253.76,-390.4,-224.48,-361.12,-283.04,-195.2
-97.6,9.76,107.36,43.92,-102.48,58.56,-253.76,-390.4,-224.48,-361.12,-283.04,-195.2
-78.08,9.76,87.84,34.16,-82.96,48.8,-214.72,-317.2,-170.8,-317.2,-248.88,-175.68
-68.32,9.76,78.08,29.28,-73.2,43.92,-175.68,-253.76,-117.12,-273.28,-214.72,-156.16
-58.56,9.76,68.32,24.4,-63.44,39.04,-136.64,-190.32,-63.44,-229.36,-180.56,-136.64
-48.8,9.76,58.56,19.52,-53.68,34.16,-97.6,-126.88,-9.76,-185.44,-146.4,-117.12
-39.04,-9.76,29.28,24.4,-34.16,9.76,-73.2,-92.72,19.52,-161.04,-131.76,-107.36
-39.04,-19.52,19.52,29.28,-29.28,0,-48.8,-68.32,39.04,-146.4,-126.88,-107.36
-39.04,-29.28,9.76,34.16,-24.4,-9.76,-24.4,-43.92,58.56,-131.76,-122,-107.36
-39.04,-39.04,0,39.04,-19.52,-19.52,0,-19.52,78.08,-117.12,-117.12,-107.36
-29.28,-53.68,-24.4,43.92,-4.88,-39.04,9.76,-9.76,87.84,-92.72,-112.24,-112.24
-29.28,-58.56,-29.28,43.92,0,-43.92,19.52,0,97.6,-78.08,-107.36,-117.12
-29.28,-63.44,-34.16,48.8,0,-48.8,29.28,9.76,107.36,-63.44,-102.48,-122
-29.28,-68.32,-39.04,48.8,4.88,-53.68,39.04,19.52,117.12,-48.8,-97.6,-126.88
-19.52,-63.44,-43.92,43.92,9.76,-53.68,48.8,34.16,122,-39.04,-92.72,-117.12
-19.52,-58.56,-39.04,39.04,9.76,-48.8,48.8,39.04,126.88,-39.04,-87.84,-107.36
-19.52,-53.68,-34.16,39.04,4.88,-43.92,48.8,43.92,131.76,-39.04,-82.96,-97.6
-19.52,-48.8,-29.28,34.16,4.88,-39.04,48.8,48.8,136.64,-39.04,-78.08,-87.84
-19.52,-58.56,-39.04,39.04,9.76,-48.8,53.68,58.56,151.28,-34.16,-73.2,-87.84
-19.52,-58.56,-39.04,39.04,9.76,-48.8,58.56,58.56,156.16,-29.28,-68.32,-87.84
-19.52,-58.56,-39.04,39.04,9.76,-48.8,63.44,58.56,161.04,-24.4,-63.44,-87.84
-19.52,-58.56,-39.04,39.04,9.76,-48.8,68.32,58.56,165.92,-19.52,-58.56,-87.84
-14.64,-48.8,-34.16,34.16,9.76,-43.92,68.32,63.44,175.68,-4.88,-53.68,-78.08
-9.76,-48.8,-39.04,29.28,14.64,-43.92,68.32,68.32,175.68,0,-48.8,-78.08
-4.88,-48.8,-43.92,29.28,19.52,-48.8,68.32,73.2,175.68,4.88,-43.92,-78.08
0,-48.8,-48.8,24.4,24.4,-48.8,68.32,78.08,175.68,9.76,-39.04,-78.08
0,-48.8,-48.8,24.4,24.4,-48.8,78.08,78.08,175.68,9.76,-39.04,-78.08
0,-48.8,-48.8,24.4,24.4,-48.8,78.08,78.08,175.68,9.76,-39.04,-78.08
0,-48.8,-48.8,24.4,24.4,-48.8,78.08,78.08,175.68,9.76,-39.04,-78.08
0,-48.8,-48.8,24.4,24.4,-48.8,78.08,78.08,175.68,9.76,-39.04,-78.08
0,-39.04,-39.04,19.52,19.52,-39.04,87.84,78.08,185.44,19.52,-29.28,-78.08
0,-39.04,-39.04,19.52,19.52,-39.04,87.84,78.08,185.44,19.52,-29.28,-78.08
0,-39.04,-39.04,19.52,19.52,-39.04,87.84,78.08,185.44,19.52,-29.28,-78.08
0,-39.04,-39.04,19.52,19.52,-39.04,87.84,78.08,185.44,19.52,-29.28,-78.08
0,-29.28,-29.28,14.64,14.64,-29.28,78.08,78.08,185.44,19.52,-29.28,-68.32
0,-29.28,-29.28,14.64,14.64,-29.28,78.08,78.08,185.44,19.52,-29.28,-68.32
0,-29.28,-29.28,14.64,14.64,-29.28,78.08,78.08,185.44,19.52,-29.28,-68.32
0,-29.28,-29.28,14.64,14.64,-29.28,78.08,78.08,185.44,19.52,-29.28,-68.32
9.76,-19.52,-29.28,4.88,19.52,-24.4,78.08,78.08,185.44,29.28,-19.52,-68.32
9.76,-19.52,-29.28,4.88,19.52,-24.4,78.08,78.08,185.44,29.28,-19.52,-68.32
9.76,-19.52,-29.28,4.88,19.52,-24.4,78.08,78.08,185.44,29.28,-19.52,-68.32
9.76,-19.52,-29.28,4.88,19.52,-24.4,78.08,78.08,185.44,29.28,-19.52,-68.32
9.76,-19.52,-29.28,4.88,19.52,-24.4,87.84,87.84,195.2,34.16,-9.76,-63.44
9.76,-19.52,-29.28,4.88,19.52,-24.4,87.84,87.84,195.2,39.04,-9.76,-58.56
9.76,-19.52,-29.28,4.88,19.52,-24.4,87.84,87.84,195.2,43.92,-9.76,-53.68
9.76,-19.52,-29.28,4.88,19.52,-24.4,87.84,87.84,195.2,48.8,-9.76,-48.8
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,87.84,200.08,48.8,0,-48.8
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,87.84,204.96,48.8,0,-48.8
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,87.84,209.84,48.8,0,-48.8
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,87.84,214.72,48.8,0,-48.8
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,97.6,219.6,53.68,4.88,-39.04
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,97.6,224.48,58.56,9.76,-39.04
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,97.6,229.36,63.44,14.64,-39.04
19.52,-9.76,-29.28,-4.88,24.4,-19.52,78.08,97.6,234.24,68.32,19.52,-39.04
19.52,0,-19.52,-9.76,19.52,-9.76,87.84,102.48,244,73.2,29.28,-34.16
19.52,0,-19.52,-9.76,19.52,-9.76,87.84,107.36,244,78.08,29.28,-29.28
19.52,0,-19.52,-9.76,19.52,-9.76,87.84,112.24,244,82.96,29.28,-24.4
19.52,0,-19.52,-9.76,19.52,-9.76,87.84,117.12,244,87.84,29.28,-19.52
29.28,4.88,-24.4,-14.64,24.4,-9.76,87.84,126.88,248.88,97.6,34.16,-19.52
29.28,9.76,-19.52,-19.52,24.4,-4.88,87.84,126.88,253.76,97.6,39.04,-19.52
29.28,14.64,-14.64,-19.52,19.52,0,87.84,126.88,258.64,97.6,43.92,-19.52
29.28,19.52,-9.76,-24.4,19.52,4.88,87.84,126.88,263.52,97.6,48.8,-19.52
29.28,29.28,0,-29.28,14.64,14.64,87.84,141.52,278.16,102.48,58.56,-9.76
29.28,29.28,0,-29.28,14.64,14.64,87.84,146.4,283.04,107.36,58.56,-9.76
29.28,29.28,0,-29.28,14.64,14.64,87.84,151.28,287.92,112.24,58.56,-9.76
29.28,29.28,0,-29.28,14.64,14.64,87.84,156.16,292.8,117.12,58.56,-9.76
39.04,39.04,0,-39.04,19.52,19.52,97.6,161.04,307.44,131.76,73.2,-4.88
39.04,39.04,0,-39.04,19.52,19.52,97.6,165.92,312.32,136.64,78.08,0
39.04,39.04,0,-39.04,19.52,19.52,97.6,170.8,317.2,141.52,82.96,4.88
39.04,39.04,0,-39.04,19.52,19.52,97.6,175.68,322.08,146.4,87.84,9.76
43.92,48.8,4.88,-43.92,19.52,24.4,107.36,190.32,341.6,156.16,102.48,14.64
48.8,48.8,0,-48.8,24.4,24.4,107.36,195.2,351.36,165.92,107.36,19.52
53.68,48.8,-4.88,-48.8,29.28,19.52,107.36,200.08,361.12,175.68,112.24,24.4
58.56,48.8,-9.76,-53.68,34.16,19.52,107.36,204.96,370.88,185.44,117.12,29.28
68.32,63.44,-4.88,-63.44,34.16,29.28,97.6,214.72,375.76,195.2,122,34.16
68.32,68.32,0,-68.32,34.16,34.16,97.6,214.72,380.64,204.96,126.88,39.04
68.32,73.2,4.88,-68.32,29.28,39.04,97.6,214.72,385.52,214.72,131.76,43.92
68.32,78.08,9.76,-73.2,29.28,43.92,97.6,214.72,390.4,224.48,136.64,48.8
78.08,87.84,9.76,-82.96,34.16,48.8,107.36,234.24,414.8,239.12,161.04,58.56
78.08,87.84,9.76,-82.96,34.16,48.8,107.36,244,429.44,253.76,175.68,68.32
