I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-68.32,-156.16,-87.84,112.24,9.76,-122,29.28,1805.6,-195.2,-244,-283.04,-468.48
-68.32,-156.16,-87.84,112.24,9.76,-122,29.28,1805.6,-195.2,-244,-283.04,-468.48
-68.32,-156.16,-87.84,112.24,9.76,-122,29.28,1805.6,-195.2,-244,-283.04,-468.48
-68.32,-156.16,-87.84,112.24,9.76,-122,29.28,1805.6,-195.2,-244,-283.04,-468.48
-68.32,-165.92,-97.6,117.12,14.64,-131.76,34.16,1815.36,-190.32,-229.36,-273.28,-468.48
-68.32,-165.92,-97.6,117.12,14.64,-131.76,39.04,1825.12,-185.44,-224.48,-273.28,-468.48
-68.32,-165.92,-97.6,117.12,14.64,-131.76,43.92,1834.88,-180.56,-219.6,-273.28,-468.48
-68.32,-165.92,-97.6,117.12,14.64,-131.76,48.8,1844.64,-175.68,-214.72,-273.28,-468.48
-58.56,-156.16,-97.6,107.36,19.52,-126.88,48.8,1849.52,-165.92,-209.84,-273.28,-478.24
-58.56,-156.16,-97.6,107.36,19.52,-126.88,48.8,1854.4,-165.92,-204.96,-273.28,-478.24
-58.56,-156.16,-97.6,107.36,19.52,-126.88,48.8,1859.28,-165.92,-200.08,-273.28,-478.24
-58.56,-156.16,-97.6,107.36,19.52,-126.88,48.8,1864.16,-165.92,-195.2,-273.28,-478.24
-48.8,-151.28,-102.48,102.48,24.4,-126.88,53.68,1873.92,-151.28,-185.44,-263.52,-478.24
-48.8,-146.4,-97.6,97.6,24.4,-122,58.56,1883.68,-146.4,-185.44,-263.52,-478.24
-48.8,-141.52,-92.72,97.6,19.52,-117.12,63.44,1893.44,-141.52,-185.44,-263.52,-478.24
-48.8,-136.64,-87.84,92.72,19.52,-112.24,68.32,1903.2,-136.64,-185.44,-263.52,-478.24
-58.56,-141.52,-82.96,102.48,9.76,-112.24,68.32,1912.96,-122,-170.8,-258.64,-478.24
-58.56,-146.4,-87.84,102.48,14.64,-117.12,68.32,1912.96,-117.12,-165.92,-253.76,-478.24
-58.56,-151.28,-92.72,107.36,14.64,-122,68.32,1912.96,-112.24,-161.04,-248.88,-478.24
-58.56,-156.16,-97.6,107.36,19.52,-126.88,68.32,1912.96,-107.36,-156.16,-244,-478.24
-63.44,-151.28,-87.84,107.36,9.76,-122,73.2,1927.6,-102.48,-151.28,-239.12,-478.24
-68.32,-146.4,-78.08,107.36,4.88,-112.24,78.08,1932.48,-97.6,-146.4,-234.24,-478.24
-73.2,-141.52,-68.32,107.36,-4.88,-107.36,82.96,1937.36,-92.72,-141.52,-229.36,-478.24
-78.08,-136.64,-58.56,107.36,-9.76,-97.6,87.84,1942.24,-87.84,-136.64,-224.48,-478.24
-68.32,-136.64,-68.32,102.48,0,-102.48,97.6,1956.88,-73.2,-122,-224.48,-478.24
-68.32,-136.64,-68.32,102.48,0,-102.48,97.6,1961.76,-68.32,-117.12,-224.48,-478.24
-68.32,-136.64,-68.32,102.48,0,-102.48,97.6,1966.64,-63.44,-112.24,-224.48,-478.24
-68.32,-136.64,-68.32,102.48,0,-102.48,97.6,1971.52,-58.56,-107.36,-224.48,-478.24
-68.32,-131.76,-63.44,102.48,-4.88,-97.6,97.6,1981.28,-43.92,-102.48,-219.6,-488
-68.32,-126.88,-58.56,97.6,-4.88,-92.72,97.6,1991.04,-39.04,-97.6,-214.72,-488
-68.32,-122,-53.68,97.6,-9.76,-87.84,97.6,2000.8,-34.16,-92.72,-209.84,-488
-68.32,-117.12,-48.8,92.72,-9.76,-82.96,97.6,2010.56,-29.28,-87.84,-204.96,-488
-63.44,-107.36,-43.92,87.84,-9.76,-78.08,97.6,2025.2,-14.64,-73.2,-185.44,-483.12
-58.56,-107.36,-48.8,82.96,-4.88,-78.08,97.6,2039.84,-9.76,-68.32,-175.68,-478.24
-53.68,-107.36,-53.68,82.96,0,-82.96,97.6,2054.48,-4.88,-63.44,-165.92,-473.36
-48.8,-107.36,-58.56,78.08,4.88,-82.96,97.6,2069.12,0,-58.56,-156.16,-468.48
-43.92,-107.36,-63.44,78.08,9.76,-87.84,107.36,2088.64,19.52,-48.8,-141.52,-458.72
-39.04,-107.36,-68.32,73.2,14.64,-87.84,107.36,2098.4,29.28,-39.04,-126.88,-458.72
-34.16,-107.36,-73.2,73.2,19.52,-92.72,107.36,2108.16,39.04,-29.28,-112.24,-458.72
-29.28,-107.36,-78.08,68.32,24.4,-92.72,107.36,2117.92,48.8,-19.52,-97.6,-458.72
-39.04,-102.48,-63.44,73.2,9.76,-82.96,112.24,2147.2,63.44,-4.88,-78.08,-453.84
-39.04,-97.6,-58.56,68.32,9.76,-78.08,117.12,2166.72,78.08,9.76,-68.32,-448.96
-39.04,-92.72,-53.68,68.32,4.88,-73.2,122,2186.24,92.72,24.4,-58.56,-444.08
-39.04,-87.84,-48.8,63.44,4.88,-68.32,126.88,2205.76,107.36,39.04,-48.8,-439.2
-48.8,-82.96,-34.16,68.32,-9.76,-58.56,131.76,2225.28,122,58.56,-34.16,-434.32
-48.8,-78.08,-29.28,63.44,-9.76,-53.68,136.64,2244.8,136.64,68.32,-29.28,-429.44
