I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
39.04,-43.92,-82.96,4.88,58.56,-63.44,-63.44,-58.56,-409.92,-556.32,-204.96,87.84
24.4,-34.16,-58.56,4.88,39.04,-48.8,-48.8,-39.04,-361.12,-512.4,-180.56,107.36
0,-43.92,-43.92,24.4,19.52,-43.92,-48.8,-34.16,-346.48,-497.76,-170.8,102.48
43.92,-19.52,-63.44,-9.76,53.68,-43.92,-53.68,-39.04,-322.08,-473.36,-175.68,97.6
24.4,-34.16,-58.56,4.88,39.04,-48.8,-29.28,-19.52,-292.8,-453.84,-165.92,92.72
39.04,-43.92,-82.96,4.88,58.56,-63.44,-39.04,-24.4,-307.44,-448.96,-165.92,73.2
53.68,-9.76,-63.44,-19.52,58.56,-39.04,-48.8,-48.8,-322.08,-444.08,-180.56,58.56
34.16,-14.64,-48.8,-9.76,39.04,-34.16,-48.8,-53.68,-331.84,-434.32,-175.68,48.8
24.4,-29.28,-53.68,4.88,39.04,-43.92,-53.68,-48.8,-312.32,-405.04,-161.04,43.92
24.4,0,-24.4,-9.76,24.4,-14.64,-58.56,-53.68,-307.44,-380.64,-161.04,39.04
9.76,19.52,9.76,-14.64,0,14.64,-48.8,-58.56,-317.2,-400.16,-170.8,29.28
0,14.64,14.64,-4.88,-9.76,14.64,-24.4,-39.04,-292.8,-375.76,-156.16,39.04
0,-4.88,-4.88,4.88,0,-4.88,-14.64,-34.16,-268.4,-346.48,-136.64,39.04
-4.88,-24.4,-19.52,14.64,4.88,-24.4,-19.52,-29.28,-239.12,-312.32,-136.64,29.28
0,-14.64,-14.64,9.76,4.88,-14.64,0,-9.76,-209.84,-283.04,-126.88,24.4
0,9.76,9.76,-4.88,-4.88,9.76,-14.64,-39.04,-248.88,-312.32,-146.4,4.88
-24.4,29.28,53.68,0,-39.04,39.04,-19.52,-48.8,-248.88,-307.44,-161.04,-9.76
-34.16,19.52,53.68,9.76,-43.92,34.16,0,-48.8,-234.24,-287.92,-151.28,-24.4
-53.68,-24.4,29.28,39.04,-43.92,0,-14.64,-63.44,-248.88,-297.68,-156.16,-29.28
-48.8,-68.32,-19.52,58.56,-14.64,-43.92,-19.52,-68.32,-244,-278.16,-151.28,-19.52
-63.44,-63.44,0,63.44,-34.16,-34.16,0,-68.32,-239.12,-278.16,-156.16,-34.16
-63.44,-78.08,-14.64,73.2,-24.4,-48.8,-9.76,-73.2,-214.72,-268.4,-151.28,-39.04
-63.44,-82.96,-19.52,73.2,-24.4,-53.68,0,-58.56,-200.08,-239.12,-141.52,-24.4
-24.4,-68.32,-43.92,48.8,9.76,-58.56,-9.76,-68.32,-185.44,-219.6,-126.88,-19.52
-4.88,-34.16,-29.28,19.52,9.76,-34.16,0,-63.44,-146.4,-175.68,-107.36,-14.64
-48.8,-9.76,39.04,29.28,-43.92,14.64,-9.76,-82.96,-185.44,-200.08,-126.88,-24.4
-82.96,-53.68,29.28,68.32,-58.56,-14.64,-9.76,-97.6,-195.2,-204.96,-136.64,-39.04
-73.2,-53.68,19.52,63.44,-48.8,-19.52,-4.88,-87.84,-175.68,-185.44,-122,-39.04
-63.44,-48.8,14.64,58.56,-39.04,-19.52,9.76,-82.96,-170.8,-170.8,-131.76,-53.68
-63.44,-29.28,34.16,48.8,-48.8,0,14.64,-78.08,-156.16,-161.04,-122,-48.8
-48.8,-14.64,34.16,34.16,-43.92,9.76,4.88,-92.72,-156.16,-161.04,-117.12,-34.16
-39.04,-34.16,4.88,39.04,-24.4,-14.64,9.76,-87.84,-156.16,-146.4,-112.24,-34.16
