I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
141.52,92.72,-48.8,-117.12,92.72,19.52,180.56,551.44,697.84,502.64,234.24,146.4
161.04,131.76,-29.28,-146.4,92.72,48.8,263.52,746.64,946.72,692.96,331.84,214.72
209.84,175.68,-34.16,-190.32,122,68.32,292.8,849.12,1132.16,863.76,429.44,287.92
268.4,209.84,-58.56,-239.12,161.04,73.2,263.52,824.72,1224.88,980.88,497.76,346.48
317.2,244,-73.2,-278.16,195.2,82.96,209.84,741.76,1244.4,1044.32,546.56,375.76
346.48,287.92,-58.56,-317.2,200.08,112.24,156.16,658.8,1249.28,1083.36,590.48,419.68
370.88,297.68,-73.2,-331.84,219.6,112.24,141.52,590.48,1205.36,1058.96,610,444.08
375.76,219.6,-156.16,-297.68,263.52,29.28,141.52,512.4,1068.72,912.56,541.68,400.16
326.96,136.64,-190.32,-229.36,258.64,-29.28,151.28,409.92,873.52,746.64,458.72,346.48
273.28,112.24,-161.04,-190.32,214.72,-24.4,141.52,219.6,614.88,551.44,370.88,297.68
195.2,92.72,-102.48,-141.52,146.4,-4.88,87.84,-14.64,302.56,322.08,253.76,219.6
131.76,68.32,-63.44,-97.6,97.6,0,9.76,-214.72,19.52,112.24,161.04,146.4
107.36,34.16,-73.2,-68.32,87.84,-19.52,-87.84,-405.04,-244,-82.96,58.56,82.96
29.28,-48.8,-78.08,9.76,53.68,-63.44,-185.44,-575.84,-492.88,-278.16,-43.92,14.64
-68.32,-122,-53.68,97.6,-9.76,-87.84,-200.08,-663.68,-673.44,-434.32,-141.52,-53.68
-126.88,-180.56,-53.68,156.16,-39.04,-117.12,-180.56,-688.08,-780.8,-531.92,-200.08,-92.72
-136.64,-209.84,-73.2,175.68,-34.16,-141.52,-195.2,-688.08,-795.44,-551.44,-234.24,-117.12
-102.48,-219.6,-117.12,161.04,4.88,-170.8,-219.6,-678.32,-766.16,-541.68,-248.88,-131.76
-107.36,-224.48,-117.12,165.92,4.88,-170.8,-209.84,-639.28,-688.08,-488,-229.36,-126.88
