I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9.76,-14.64,-24.4,4.88,14.64,-19.52,0,-34.16,-73.2,9.76,-29.28,-73.2
4.88,-43.92,-48.8,19.52,24.4,-48.8,0,-53.68,-87.84,-4.88,-39.04,-82.96
14.64,-14.64,-29.28,0,19.52,-24.4,29.28,-39.04,-87.84,-14.64,-43.92,-82.96
4.88,9.76,4.88,-4.88,0,4.88,48.8,-29.28,-102.48,-4.88,-58.56,-97.6
14.64,4.88,-9.76,-9.76,9.76,-4.88,24.4,-63.44,-97.6,-19.52,-73.2,-117.12
-14.64,-19.52,-4.88,19.52,-4.88,-14.64,48.8,0,-39.04,-14.64,-63.44,-112.24
-24.4,-34.16,-9.76,29.28,-9.76,-24.4,53.68,-14.64,-92.72,-4.88,-63.44,-112.24
-24.4,-9.76,14.64,19.52,-19.52,0,39.04,-19.52,-117.12,-9.76,-68.32,-117.12
-9.76,9.76,19.52,0,-14.64,14.64,39.04,-19.52,-107.36,-14.64,-68.32,-122
-39.04,9.76,48.8,14.64,-43.92,29.28,78.08,-34.16,-73.2,0,-58.56,-102.48
-48.8,43.92,92.72,4.88,-73.2,68.32,58.56,-29.28,-78.08,-14.64,-73.2,-122
-43.92,24.4,68.32,9.76,-58.56,43.92,43.92,-34.16,-136.64,-39.04,-82.96,-141.52
-14.64,4.88,19.52,4.88,-19.52,9.76,39.04,-73.2,-117.12,-53.68,-97.6,-156.16
-34.16,-29.28,4.88,34.16,-19.52,-14.64,34.16,-24.4,-78.08,-43.92,-82.96,-141.52
-29.28,-24.4,4.88,29.28,-19.52,-9.76,58.56,-9.76,-112.24,-24.4,-68.32,-126.88
-24.4,0,24.4,14.64,-24.4,9.76,53.68,-43.92,-122,-24.4,-73.2,-136.64
-34.16,-4.88,29.28,19.52,-34.16,9.76,34.16,-63.44,-92.72,-29.28,-82.96,-146.4
-24.4,-9.76,14.64,19.52,-19.52,0,24.4,-48.8,-107.36,-29.28,-73.2,-136.64
19.52,4.88,-14.64,-9.76,14.64,-4.88,34.16,-43.92,-117.12,-19.52,-68.32,-136.64
-4.88,-4.88,0,4.88,-4.88,-4.88,58.56,-43.92,-92.72,0,-53.68,-126.88
-34.16,-14.64,19.52,24.4,-29.28,0,53.68,-14.64,-87.84,-19.52,-78.08,-146.4
-63.44,-73.2,-9.76,68.32,-29.28,-43.92,34.16,9.76,-82.96,-29.28,-78.08,-151.28
