I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
224.48,97.6,-126.88,-161.04,175.68,-14.64,-419.68,-1688.48,-1942.24,-1083.36,1073.6,1590.88
224.48,97.6,-126.88,-161.04,175.68,-14.64,-419.68,-1688.48,-1942.24,-1083.36,1073.6,1590.88
224.48,97.6,-126.88,-161.04,175.68,-14.64,-419.68,-1688.48,-1942.24,-1083.36,1073.6,1590.88
224.48,97.6,-126.88,-161.04,175.68,-14.64,-419.68,-1688.48,-1942.24,-1083.36,1073.6,1590.88
273.28,-14.64,-287.92,-126.88,278.16,-151.28,-483.12,-1810.48,-2127.68,-1322.48,727.12,1254.16
312.32,-126.88,-439.2,-92.72,375.76,-283.04,-536.8,-1932.48,-2303.36,-1561.6,390.4,917.44
351.36,-239.12,-590.48,-53.68,468.48,-414.8,-590.48,-2054.48,-2479.04,-1800.72,53.68,580.72
390.4,-351.36,-741.76,-19.52,566.08,-546.56,-644.16,-2176.48,-2654.72,-2039.84,-283.04,244
409.92,-409.92,-819.84,0,614.88,-614.88,-678.32,-2254.56,-2708.4,-2117.92,-488,-68.32
419.68,-468.48,-888.16,24.4,653.92,-678.32,-712.48,-2332.64,-2752.32,-2186.24,-692.96,-380.64
429.44,-527.04,-956.48,48.8,692.96,-741.76,-746.64,-2410.72,-2796.24,-2254.56,-897.92,-692.96
439.2,-585.6,-1024.8,73.2,732,-805.2,-780.8,-2488.8,-2840.16,-2322.88,-1102.88,-1005.28
429.44,-629.52,-1058.96,102.48,741.76,-844.24,-766.16,-2396.08,-2732.8,-2249.68,-1141.92,-1122.4
429.44,-663.68,-1093.12,117.12,761.28,-878.4,-761.28,-2303.36,-2625.44,-2186.24,-1171.2,-1229.76
429.44,-697.84,-1127.28,136.64,775.92,-912.56,-756.4,-2210.64,-2518.08,-2122.8,-1200.48,-1337.12
429.44,-732,-1161.44,151.28,795.44,-946.72,-751.52,-2117.92,-2410.72,-2059.36,-1229.76,-1444.48
434.32,-756.4,-1190.72,161.04,810.08,-976,-722.24,-1947.12,-2235.04,-1927.6,-1185.84,-1444.48
439.2,-771.04,-1210.24,165.92,824.72,-990.64,-702.72,-1776.32,-2069.12,-1795.84,-1141.92,-1444.48
444.08,-785.68,-1229.76,170.8,834.48,-1010.16,-683.2,-1605.52,-1903.2,-1664.08,-1098,-1444.48
448.96,-800.32,-1249.28,175.68,849.12,-1024.8,-663.68,-1434.72,-1737.28,-1532.32,-1054.08,-1444.48
424.56,-780.8,-1205.36,180.56,814.96,-995.52,-639.28,-1312.72,-1605.52,-1420.08,-980.88,-1400.56
409.92,-771.04,-1180.96,180.56,795.44,-976,-614.88,-1200.48,-1473.76,-1307.84,-907.68,-1356.64
395.28,-761.28,-1156.56,185.44,775.92,-961.36,-590.48,-1088.24,-1342,-1195.6,-834.48,-1312.72
380.64,-751.52,-1132.16,185.44,756.4,-941.84,-566.08,-976,-1210.24,-1083.36,-761.28,-1268.8
366,-722.24,-1088.24,180.56,727.12,-907.68,-512.4,-888.16,-1112.64,-985.76,-688.08,-1210.24
351.36,-692.96,-1044.32,170.8,697.84,-868.64,-468.48,-810.08,-1015.04,-897.92,-614.88,-1151.68
336.72,-663.68,-1000.4,165.92,668.56,-834.48,-424.56,-732,-917.44,-810.08,-541.68,-1093.12
322.08,-634.4,-956.48,156.16,639.28,-795.44,-380.64,-653.92,-819.84,-722.24,-468.48,-1034.56
263.52,-605.12,-868.64,170.8,566.08,-736.88,-312.32,-570.96,-732,-644.16,-405.04,-976
214.72,-575.84,-790.56,180.56,502.64,-683.2,-253.76,-497.76,-653.92,-566.08,-351.36,-927.2
165.92,-546.56,-712.48,190.32,439.2,-629.52,-195.2,-424.56,-575.84,-488,-297.68,-878.4
117.12,-517.28,-634.4,200.08,375.76,-575.84,-136.64,-351.36,-497.76,-409.92,-244,-829.6
82.96,-473.36,-556.32,195.2,317.2,-517.28,-92.72,-287.92,-414.8,-336.72,-170.8,-761.28
48.8,-439.2,-488,195.2,268.4,-463.6,-58.56,-224.48,-341.6,-263.52,-97.6,-702.72
14.64,-405.04,-419.68,195.2,214.72,-414.8,-24.4,-161.04,-268.4,-190.32,-24.4,-644.16
-19.52,-370.88,-351.36,195.2,165.92,-361.12,9.76,-97.6,-195.2,-117.12,48.8,-585.6
-29.28,-331.84,-302.56,180.56,136.64,-317.2,39.04,-48.8,-141.52,-58.56,107.36,-527.04
-39.04,-292.8,-253.76,165.92,107.36,-273.28,68.32,0,-87.84,0,156.16,-468.48
-48.8,-253.76,-204.96,151.28,78.08,-229.36,97.6,48.8,-34.16,58.56,204.96,-409.92
-58.56,-214.72,-156.16,136.64,48.8,-185.44,126.88,97.6,19.52,117.12,253.76,-351.36
-48.8,-165.92,-117.12,107.36,34.16,-141.52,146.4,136.64,63.44,165.92,307.44,-287.92
-48.8,-117.12,-68.32,82.96,9.76,-92.72,165.92,165.92,107.36,214.72,361.12,-234.24
-48.8,-68.32,-19.52,58.56,-14.64,-43.92,185.44,195.2,151.28,263.52,414.8,-180.56
