I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-29.28,14.64,43.92,9.76,-39.04,29.28,53.68,141.52,156.16,-4.88,131.76,-29.28
-19.52,29.28,48.8,-4.88,-34.16,39.04,68.32,161.04,175.68,9.76,146.4,-19.52
-19.52,39.04,58.56,-9.76,-39.04,48.8,73.2,165.92,180.56,14.64,151.28,-14.64
-14.64,39.04,53.68,-9.76,-34.16,43.92,58.56,151.28,170.8,4.88,141.52,-29.28
-4.88,43.92,48.8,-19.52,-29.28,43.92,48.8,151.28,165.92,9.76,151.28,-24.4
-9.76,34.16,43.92,-9.76,-29.28,39.04,48.8,151.28,175.68,4.88,151.28,-24.4
-4.88,34.16,39.04,-14.64,-24.4,34.16,43.92,146.4,165.92,0,151.28,-24.4
9.76,53.68,43.92,-29.28,-19.52,48.8,53.68,151.28,170.8,9.76,156.16,-9.76
19.52,58.56,39.04,-39.04,-9.76,48.8,58.56,165.92,185.44,14.64,161.04,0
9.76,63.44,53.68,-34.16,-24.4,58.56,63.44,175.68,190.32,19.52,170.8,0
0,63.44,63.44,-29.28,-34.16,63.44,58.56,170.8,185.44,24.4,175.68,9.76
19.52,63.44,43.92,-39.04,-14.64,53.68,43.92,161.04,180.56,19.52,175.68,4.88
29.28,82.96,53.68,-53.68,-14.64,68.32,39.04,161.04,185.44,19.52,180.56,9.76
19.52,87.84,68.32,-53.68,-24.4,78.08,48.8,165.92,195.2,34.16,195.2,19.52
14.64,87.84,73.2,-48.8,-29.28,78.08,48.8,161.04,185.44,29.28,195.2,24.4
9.76,92.72,82.96,-48.8,-39.04,87.84,43.92,161.04,185.44,29.28,200.08,34.16
19.52,102.48,82.96,-58.56,-34.16,92.72,34.16,151.28,175.68,24.4,204.96,34.16
39.04,117.12,78.08,-78.08,-19.52,97.6,29.28,146.4,165.92,24.4,214.72,43.92
4.88,112.24,107.36,-58.56,-53.68,107.36,43.92,170.8,180.56,34.16,229.36,53.68
4.88,107.36,102.48,-53.68,-48.8,102.48,39.04,170.8,175.68,29.28,229.36,53.68
14.64,112.24,97.6,-63.44,-43.92,102.48,24.4,156.16,161.04,24.4,229.36,48.8
14.64,102.48,87.84,-58.56,-39.04,92.72,19.52,146.4,151.28,24.4,229.36,48.8
24.4,112.24,87.84,-68.32,-34.16,97.6,14.64,146.4,156.16,19.52,224.48,48.8
43.92,141.52,97.6,-92.72,-29.28,117.12,19.52,141.52,156.16,29.28,239.12,58.56
58.56,151.28,92.72,-102.48,-19.52,122,19.52,141.52,151.28,34.16,253.76,73.2
63.44,151.28,87.84,-107.36,-14.64,117.12,9.76,122,136.64,19.52,248.88,73.2
43.92,156.16,112.24,-97.6,-34.16,131.76,4.88,112.24,131.76,14.64,253.76,87.84
43.92,156.16,112.24,-97.6,-34.16,131.76,4.88,102.48,122,9.76,258.64,82.96
29.28,156.16,126.88,-92.72,-48.8,141.52,9.76,107.36,117.12,14.64,263.52,92.72
4.88,156.16,151.28,-78.08,-73.2,151.28,9.76,102.48,112.24,4.88,263.52,92.72
24.4,146.4,122,-82.96,-48.8,131.76,-4.88,87.84,92.72,-4.88,253.76,87.84
29.28,141.52,112.24,-82.96,-43.92,126.88,-4.88,92.72,92.72,-4.88,263.52,87.84
39.04,146.4,107.36,-92.72,-34.16,126.88,-9.76,92.72,92.72,-4.88,263.52,92.72
53.68,170.8,117.12,-112.24,-34.16,141.52,-9.76,82.96,82.96,-4.88,273.28,97.6
48.8,161.04,112.24,-102.48,-34.16,136.64,-19.52,73.2,68.32,-4.88,268.4,92.72
48.8,151.28,102.48,-97.6,-29.28,126.88,-24.4,63.44,58.56,-19.52,273.28,87.84
48.8,170.8,122,-107.36,-39.04,146.4,-29.28,53.68,43.92,-29.28,263.52,92.72
24.4,170.8,146.4,-97.6,-63.44,156.16,-19.52,48.8,43.92,-19.52,278.16,107.36
29.28,161.04,131.76,-92.72,-53.68,146.4,-24.4,43.92,29.28,-34.16,278.16,112.24
43.92,156.16,112.24,-97.6,-34.16,131.76,-19.52,39.04,19.52,-43.92,278.16,107.36
29.28,146.4,117.12,-87.84,-43.92,131.76,-24.4,29.28,9.76,-53.68,273.28,112.24
53.68,170.8,117.12,-112.24,-34.16,141.52,-14.64,39.04,9.76,-48.8,287.92,126.88
39.04,175.68,136.64,-107.36,-48.8,156.16,-19.52,29.28,4.88,-48.8,292.8,122
29.28,165.92,136.64,-97.6,-53.68,151.28,-34.16,14.64,-14.64,-63.44,278.16,112.24
53.68,180.56,126.88,-117.12,-39.04,151.28,-34.16,4.88,-24.4,-58.56,278.16,117.12
48.8,170.8,122,-107.36,-39.04,146.4,-34.16,-9.76,-43.92,-73.2,278.16,107.36
53.68,170.8,117.12,-112.24,-34.16,141.52,-48.8,-29.28,-63.44,-82.96,263.52,102.48
34.16,175.68,141.52,-102.48,-53.68,156.16,-43.92,-29.28,-63.44,-73.2,273.28,107.36
34.16,175.68,141.52,-102.48,-53.68,156.16,-39.04,-24.4,-63.44,-73.2,278.16,117.12
39.04,175.68,136.64,-107.36,-48.8,156.16,-34.16,-29.28,-68.32,-78.08,278.16,112.24
34.16,161.04,126.88,-97.6,-48.8,141.52,-43.92,-39.04,-87.84,-87.84,258.64,112.24
73.2,151.28,78.08,-112.24,-4.88,112.24,-58.56,-53.68,-102.48,-102.48,258.64,102.48
48.8,146.4,97.6,-97.6,-24.4,122,-58.56,-48.8,-92.72,-87.84,273.28,117.12
14.64,122,107.36,-68.32,-48.8,112.24,-68.32,-63.44,-97.6,-87.84,268.4,107.36
0,117.12,117.12,-58.56,-58.56,117.12,-63.44,-73.2,-107.36,-87.84,268.4,112.24
9.76,126.88,117.12,-68.32,-53.68,122,-63.44,-82.96,-122,-87.84,268.4,102.48
43.92,126.88,82.96,-82.96,-19.52,102.48,-63.44,-87.84,-126.88,-87.84,263.52,102.48
39.04,126.88,87.84,-82.96,-24.4,107.36,-58.56,-82.96,-122,-78.08,263.52,97.6
14.64,117.12,102.48,-63.44,-43.92,107.36,-53.68,-78.08,-112.24,-73.2,268.4,102.48
0,112.24,112.24,-53.68,-58.56,112.24,-58.56,-92.72,-122,-78.08,253.76,87.84
0,112.24,112.24,-53.68,-58.56,112.24,-53.68,-87.84,-117.12,-63.44,258.64,97.6
-4.88,92.72,97.6,-43.92,-53.68,92.72,-43.92,-78.08,-112.24,-48.8,273.28,97.6
29.28,97.6,68.32,-63.44,-19.52,82.96,-53.68,-92.72,-117.12,-58.56,258.64,87.84
19.52,97.6,78.08,-58.56,-29.28,87.84,-53.68,-92.72,-112.24,-48.8,253.76,78.08
4.88,78.08,73.2,-39.04,-34.16,73.2,-63.44,-97.6,-117.12,-48.8,244,68.32
9.76,78.08,68.32,-43.92,-29.28,73.2,-53.68,-92.72,-107.36,-39.04,248.88,68.32
19.52,87.84,68.32,-53.68,-24.4,78.08,-48.8,-92.72,-102.48,-34.16,253.76,78.08
19.52,73.2,53.68,-43.92,-19.52,63.44,-43.92,-92.72,-107.36,-24.4,244,78.08
19.52,68.32,48.8,-43.92,-14.64,58.56,-48.8,-97.6,-102.48,-24.4,239.12,68.32
14.64,63.44,48.8,-39.04,-19.52,53.68,-43.92,-87.84,-92.72,-24.4,239.12,63.44
24.4,63.44,39.04,-43.92,-9.76,48.8,-48.8,-87.84,-92.72,-14.64,234.24,53.68
24.4,58.56,34.16,-39.04,-4.88,43.92,-43.92,-78.08,-82.96,-4.88,239.12,48.8
