I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58.56,-19.52,39.04,39.04,-48.8,9.76,-29.28,-58.56,-78.08,-58.56,-39.04,-48.8
-58.56,-19.52,39.04,39.04,-48.8,9.76,-29.28,-58.56,-78.08,-58.56,-39.04,-48.8
-58.56,-19.52,39.04,39.04,-48.8,9.76,-29.28,-58.56,-78.08,-58.56,-39.04,-48.8
-58.56,-19.52,39.04,39.04,-48.8,9.76,-29.28,-58.56,-78.08,-58.56,-39.04,-48.8
-48.8,-9.76,39.04,29.28,-43.92,14.64,-34.16,-63.44,-87.84,-73.2,-53.68,-53.68
-39.04,-9.76,29.28,24.4,-34.16,9.76,-39.04,-68.32,-97.6,-78.08,-58.56,-58.56
-29.28,-9.76,19.52,19.52,-24.4,4.88,-43.92,-73.2,-107.36,-82.96,-63.44,-63.44
-19.52,-9.76,9.76,14.64,-14.64,0,-48.8,-78.08,-117.12,-87.84,-68.32,-68.32
-34.16,-19.52,14.64,29.28,-24.4,-4.88,-43.92,-68.32,-102.48,-82.96,-58.56,-58.56
-39.04,-19.52,19.52,29.28,-29.28,0,-39.04,-68.32,-97.6,-78.08,-58.56,-58.56
-43.92,-19.52,24.4,34.16,-34.16,0,-34.16,-68.32,-92.72,-73.2,-58.56,-58.56
-48.8,-19.52,29.28,34.16,-39.04,4.88,-29.28,-68.32,-87.84,-68.32,-58.56,-58.56
-63.44,-24.4,39.04,43.92,-53.68,4.88,-19.52,-58.56,-82.96,-63.44,-53.68,-53.68
-68.32,-29.28,39.04,48.8,-53.68,4.88,-19.52,-58.56,-78.08,-58.56,-48.8,-48.8
-73.2,-34.16,39.04,53.68,-58.56,0,-19.52,-58.56,-73.2,-53.68,-43.92,-43.92
-78.08,-39.04,39.04,58.56,-58.56,0,-19.52,-58.56,-68.32,-48.8,-39.04,-39.04
-63.44,-29.28,34.16,48.8,-48.8,0,-34.16,-63.44,-78.08,-63.44,-43.92,-43.92
-48.8,-29.28,19.52,39.04,-34.16,-4.88,-39.04,-68.32,-87.84,-68.32,-48.8,-48.8
-34.16,-29.28,4.88,34.16,-19.52,-14.64,-43.92,-73.2,-97.6,-73.2,-53.68,-53.68
-19.52,-29.28,-9.76,24.4,-4.88,-19.52,-48.8,-78.08,-107.36,-78.08,-58.56,-58.56
-34.16,-29.28,4.88,34.16,-19.52,-14.64,-39.04,-68.32,-102.48,-68.32,-58.56,-48.8
-48.8,-29.28,19.52,39.04,-34.16,-4.88,-39.04,-68.32,-97.6,-68.32,-58.56,-48.8
-63.44,-29.28,34.16,48.8,-48.8,0,-39.04,-68.32,-92.72,-68.32,-58.56,-48.8
-78.08,-29.28,48.8,53.68,-63.44,9.76,-39.04,-68.32,-87.84,-68.32,-58.56,-48.8
-78.08,-29.28,48.8,53.68,-63.44,9.76,-29.28,-63.44,-82.96,-53.68,-43.92,-34.16
-78.08,-29.28,48.8,53.68,-63.44,9.76,-29.28,-58.56,-78.08,-48.8,-39.04,-29.28
-78.08,-29.28,48.8,53.68,-63.44,9.76,-29.28,-53.68,-73.2,-43.92,-34.16,-24.4
-78.08,-29.28,48.8,53.68,-63.44,9.76,-29.28,-48.8,-68.32,-39.04,-29.28,-19.52
-87.84,-19.52,68.32,53.68,-78.08,24.4,-19.52,-58.56,-78.08,-48.8,-29.28,-29.28
-87.84,-19.52,68.32,53.68,-78.08,24.4,-19.52,-58.56,-78.08,-48.8,-29.28,-29.28
-87.84,-19.52,68.32,53.68,-78.08,24.4,-19.52,-58.56,-78.08,-48.8,-29.28,-29.28
-87.84,-19.52,68.32,53.68,-78.08,24.4,-19.52,-58.56,-78.08,-48.8,-29.28,-29.28
-73.2,-29.28,43.92,53.68,-58.56,4.88,-34.16,-68.32,-78.08,-58.56,-34.16,-39.04
-68.32,-29.28,39.04,48.8,-53.68,4.88,-39.04,-68.32,-78.08,-58.56,-39.04,-39.04
-63.44,-29.28,34.16,48.8,-48.8,0,-43.92,-68.32,-78.08,-58.56,-43.92,-39.04
