I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-58.56,-165.92,-107.36,112.24,24.4,-136.64,556.32,1034.56,1356.64,1366.4,761.28,-468.48
-58.56,-146.4,-87.84,102.48,14.64,-117.12,536.8,995.52,1317.6,1327.36,771.04,-429.44
-39.04,-146.4,-107.36,92.72,34.16,-126.88,527.04,966.24,1288.32,1298.08,771.04,-390.4
-19.52,-136.64,-117.12,78.08,48.8,-126.88,517.28,927.2,1239.52,1259.04,751.52,-361.12
-19.52,-126.88,-107.36,73.2,43.92,-117.12,478.24,868.64,1180.96,1200.48,732,-331.84
-9.76,-117.12,-107.36,63.44,48.8,-112.24,458.72,810.08,1132.16,1141.92,722.24,-302.56
0,-107.36,-107.36,53.68,53.68,-107.36,429.44,761.28,1073.6,1073.6,702.72,-273.28
0,-97.6,-97.6,48.8,48.8,-97.6,390.4,712.48,1005.28,1005.28,683.2,-253.76
19.52,-78.08,-97.6,29.28,58.56,-87.84,361.12,653.92,936.96,946.72,653.92,-224.48
29.28,-68.32,-97.6,19.52,63.44,-82.96,331.84,605.12,878.4,888.16,634.4,-195.2
29.28,-58.56,-87.84,14.64,58.56,-73.2,292.8,556.32,819.84,829.6,605.12,-165.92
39.04,-39.04,-78.08,0,58.56,-58.56,263.52,507.52,771.04,780.8,566.08,-136.64
58.56,-29.28,-87.84,-14.64,73.2,-58.56,244,468.48,722.24,732,527.04,-107.36
58.56,-29.28,-87.84,-14.64,73.2,-58.56,224.48,419.68,663.68,673.44,478.24,-87.84
68.32,-9.76,-78.08,-29.28,73.2,-43.92,185.44,380.64,624.64,624.64,448.96,-58.56
87.84,19.52,-68.32,-53.68,78.08,-24.4,156.16,341.6,575.84,585.6,419.68,-48.8
97.6,29.28,-68.32,-63.44,82.96,-19.52,136.64,292.8,536.8,536.8,390.4,-29.28
87.84,29.28,-58.56,-58.56,73.2,-14.64,117.12,244,478.24,478.24,361.12,-9.76
107.36,39.04,-68.32,-73.2,87.84,-14.64,87.84,204.96,419.68,419.68,322.08,0
117.12,58.56,-58.56,-87.84,87.84,0,78.08,185.44,370.88,370.88,283.04,19.52
117.12,58.56,-58.56,-87.84,87.84,0,68.32,175.68,341.6,341.6,253.76,39.04
126.88,58.56,-68.32,-92.72,97.6,-4.88,39.04,146.4,312.32,322.08,234.24,58.56
146.4,58.56,-87.84,-102.48,117.12,-14.64,9.76,117.12,283.04,302.56,195.2,68.32
136.64,68.32,-68.32,-102.48,102.48,0,-9.76,107.36,273.28,273.28,165.92,78.08
126.88,78.08,-48.8,-102.48,87.84,14.64,-19.52,78.08,244,253.76,136.64,87.84
136.64,97.6,-39.04,-117.12,87.84,29.28,-29.28,58.56,224.48,234.24,107.36,87.84
146.4,117.12,-29.28,-131.76,87.84,43.92,-39.04,48.8,214.72,214.72,97.6,97.6
156.16,126.88,-29.28,-141.52,92.72,48.8,-58.56,29.28,185.44,185.44,78.08,117.12
165.92,136.64,-29.28,-151.28,97.6,53.68,-68.32,9.76,156.16,165.92,78.08,136.64
185.44,165.92,-19.52,-175.68,102.48,73.2,-78.08,9.76,156.16,165.92,78.08,156.16
185.44,185.44,0,-185.44,92.72,92.72,-97.6,29.28,165.92,175.68,78.08,175.68
185.44,195.2,9.76,-190.32,87.84,102.48,-97.6,58.56,185.44,195.2,78.08,195.2
195.2,224.48,29.28,-209.84,82.96,126.88,-87.84,107.36,234.24,244,107.36,224.48
204.96,253.76,48.8,-229.36,78.08,151.28,-87.84,165.92,283.04,292.8,136.64,263.52
214.72,283.04,68.32,-248.88,73.2,175.68,-87.84,224.48,322.08,322.08,146.4,292.8
214.72,292.8,78.08,-253.76,68.32,185.44,-58.56,302.56,370.88,361.12,165.92,312.32
214.72,331.84,117.12,-273.28,48.8,224.48,-39.04,400.16,448.96,439.2,224.48,370.88
224.48,400.16,175.68,-312.32,24.4,287.92,-19.52,517.28,546.56,536.8,292.8,448.96
224.48,468.48,244,-346.48,-9.76,356.24,9.76,624.64,624.64,624.64,361.12,507.52
214.72,507.52,292.8,-361.12,-39.04,400.16,19.52,751.52,722.24,732,419.68,556.32
224.48,566.08,341.6,-395.28,-58.56,453.84,58.56,897.92,839.36,849.12,478.24,614.88
234.24,624.64,390.4,-429.44,-78.08,507.52,117.12,1044.32,956.48,966.24,546.56,673.44
234.24,683.2,448.96,-458.72,-107.36,566.08,165.92,1200.48,1093.12,1102.88,624.64,761.28
244,751.52,507.52,-497.76,-131.76,629.52,195.2,1317.6,1229.76,1229.76,722.24,849.12
244,819.84,575.84,-531.92,-165.92,697.84,224.48,1376.16,1307.84,1317.6,780.8,917.44
244,897.92,653.92,-570.96,-204.96,775.92,263.52,1385.92,1356.64,1356.64,829.6,985.76
224.48,966.24,741.76,-595.36,-258.64,854,292.8,1385.92,1405.44,1415.2,888.16,1054.08
195.2,1024.8,829.6,-610,-317.2,927.2,302.56,1337.12,1454.24,1454.24,956.48,1132.16
175.68,1102.88,927.2,-639.28,-375.76,1015.04,302.56,1171.2,1444.48,1444.48,1005.28,1200.48
156.16,1190.72,1034.56,-673.44,-439.2,1112.64,273.28,907.68,1376.16,1385.92,1054.08,1288.32
117.12,1278.56,1161.44,-697.84,-522.16,1220,263.52,653.92,1327.36,1337.12,1083.36,1356.64
78.08,1356.64,1278.56,-717.36,-600.24,1317.6,263.52,458.72,1278.56,1298.08,1102.88,1405.44
48.8,1434.72,1385.92,-741.76,-668.56,1410.32,234.24,244,1210.24,1220,1122.4,1464
9.76,1512.8,1503.04,-761.28,-746.64,1507.92,204.96,-87.84,1034.56,1044.32,1122.4,1522.56
-39.04,1590.88,1629.92,-775.92,-834.48,1610.4,165.92,-468.48,761.28,771.04,1093.12,1561.6
-78.08,1668.96,1747.04,-795.44,-912.56,1708,136.64,-771.04,517.28,517.28,1054.08,1600.64
-87.84,1727.52,1815.36,-819.84,-951.6,1771.44,107.36,-1005.28,273.28,273.28,1024.8,1620.16
-117.12,1786.08,1903.2,-834.48,-1010.16,1844.64,97.6,-1220,9.76,9.76,985.76,1639.68
-175.68,1864.16,2039.84,-844.24,-1107.76,1952,68.32,-1434.72,-273.28,-263.52,917.44,1649.44
-234.24,1942.24,2176.48,-854,-1205.36,2059.36,0,-1678.72,-556.32,-546.56,839.36,1649.44
-283.04,2030.08,2313.12,-873.52,-1298.08,2171.6,-58.56,-1903.2,-790.56,-780.8,771.04,1649.44
