I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
48.8,63.44,14.64,-53.68,14.64,39.04,-200.08,-117.12,-175.68,-219.6,-292.8,-814.96
63.44,58.56,-4.88,-58.56,34.16,24.4,-185.44,-107.36,-170.8,-214.72,-297.68,-795.44
48.8,34.16,-14.64,-39.04,29.28,9.76,-195.2,-122,-185.44,-229.36,-317.2,-810.08
58.56,19.52,-39.04,-39.04,48.8,-9.76,-190.32,-126.88,-185.44,-229.36,-326.96,-805.2
29.28,9.76,-19.52,-19.52,24.4,-4.88,-190.32,-131.76,-190.32,-229.36,-346.48,-810.08
39.04,19.52,-19.52,-29.28,29.28,0,-170.8,-122,-175.68,-214.72,-341.6,-790.56
39.04,43.92,4.88,-39.04,14.64,24.4,-156.16,-117.12,-165.92,-214.72,-331.84,-771.04
43.92,19.52,-24.4,-29.28,34.16,-4.88,-156.16,-126.88,-170.8,-219.6,-336.72,-766.16
43.92,14.64,-29.28,-29.28,34.16,-9.76,-151.28,-136.64,-165.92,-224.48,-346.48,-756.4
34.16,14.64,-19.52,-24.4,24.4,-4.88,-141.52,-136.64,-165.92,-219.6,-336.72,-732
34.16,24.4,-9.76,-29.28,19.52,4.88,-141.52,-136.64,-165.92,-214.72,-346.48,-717.36
43.92,29.28,-14.64,-34.16,29.28,4.88,-141.52,-131.76,-161.04,-204.96,-336.72,-683.2
24.4,29.28,4.88,-24.4,9.76,14.64,-126.88,-126.88,-156.16,-204.96,-331.84,-668.56
39.04,34.16,-4.88,-34.16,19.52,14.64,-122,-122,-151.28,-200.08,-326.96,-663.68
39.04,19.52,-19.52,-29.28,29.28,0,-126.88,-131.76,-151.28,-204.96,-336.72,-658.8
34.16,-4.88,-39.04,-14.64,34.16,-24.4,-126.88,-141.52,-161.04,-209.84,-336.72,-663.68
9.76,-4.88,-14.64,0,9.76,-9.76,-122,-136.64,-156.16,-200.08,-322.08,-644.16
-9.76,-19.52,-9.76,14.64,0,-14.64,-107.36,-126.88,-141.52,-185.44,-302.56,-619.76
-19.52,-9.76,9.76,14.64,-14.64,0,-97.6,-122,-136.64,-185.44,-302.56,-600.24
-9.76,-4.88,4.88,9.76,-9.76,0,-87.84,-117.12,-136.64,-180.56,-287.92,-585.6
-9.76,-14.64,-4.88,14.64,-4.88,-9.76,-87.84,-117.12,-146.4,-185.44,-287.92,-575.84
14.64,-9.76,-24.4,0,19.52,-19.52,-92.72,-126.88,-146.4,-190.32,-292.8,-556.32
34.16,9.76,-24.4,-19.52,29.28,-9.76,-87.84,-131.76,-146.4,-180.56,-287.92,-541.68
34.16,4.88,-29.28,-19.52,29.28,-14.64,-82.96,-126.88,-141.52,-175.68,-273.28,-531.92
43.92,0,-43.92,-19.52,43.92,-24.4,-78.08,-126.88,-141.52,-170.8,-278.16,-527.04
43.92,-19.52,-63.44,-9.76,53.68,-43.92,-82.96,-131.76,-141.52,-175.68,-278.16,-517.28
34.16,-14.64,-48.8,-9.76,39.04,-34.16,-73.2,-117.12,-136.64,-156.16,-263.52,-497.76
4.88,-14.64,-19.52,4.88,9.76,-19.52,-48.8,-78.08,-107.36,-141.52,-248.88,-463.6
-9.76,-19.52,-9.76,14.64,0,-14.64,-48.8,-68.32,-112.24,-141.52,-244,-448.96
-9.76,-14.64,-4.88,14.64,-4.88,-9.76,-43.92,-63.44,-107.36,-136.64,-229.36,-429.44
0,-4.88,-4.88,4.88,0,-4.88,-43.92,-68.32,-107.36,-131.76,-229.36,-405.04
-9.76,-34.16,-24.4,24.4,4.88,-29.28,-58.56,-82.96,-117.12,-141.52,-234.24,-395.28
-34.16,-48.8,-14.64,43.92,-9.76,-34.16,-53.68,-78.08,-122,-131.76,-224.48,-380.64
-9.76,-34.16,-24.4,24.4,4.88,-29.28,-48.8,-73.2,-112.24,-122,-219.6,-361.12
-9.76,-34.16,-24.4,24.4,4.88,-29.28,-39.04,-73.2,-107.36,-117.12,-229.36,-351.36
9.76,-4.88,-14.64,0,9.76,-9.76,-24.4,-48.8,-82.96,-102.48,-200.08,-312.32
14.64,-14.64,-29.28,0,19.52,-24.4,-24.4,-48.8,-87.84,-102.48,-195.2,-312.32
14.64,-14.64,-29.28,0,19.52,-24.4,-24.4,-48.8,-87.84,-97.6,-185.44,-297.68
19.52,-9.76,-29.28,-4.88,24.4,-19.52,-19.52,-53.68,-82.96,-102.48,-200.08,-283.04
4.88,-19.52,-24.4,9.76,14.64,-24.4,-29.28,-58.56,-92.72,-107.36,-195.2,-273.28
