I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
14.64,-73.2,-87.84,29.28,48.8,-82.96,-4445.68,-92.72,-146.4,-165.92,-141.52,-4.88
-24.4,-97.6,-73.2,63.44,24.4,-87.84,-4479.84,-97.6,-156.16,-156.16,-131.76,-4.88
-82.96,-112.24,-29.28,97.6,-29.28,-73.2,-4484.72,-87.84,-136.64,-141.52,-122,0
-9.76,-78.08,-68.32,43.92,29.28,-73.2,-4533.52,-112.24,-136.64,-170.8,-156.16,-24.4
97.6,-53.68,-151.28,-19.52,122,-102.48,-4577.44,-117.12,-136.64,-180.56,-175.68,-39.04
73.2,-39.04,-112.24,-14.64,92.72,-78.08,-4572.56,-102.48,-117.12,-161.04,-170.8,-19.52
-29.28,-58.56,-29.28,43.92,0,-43.92,-4592.08,-92.72,-102.48,-151.28,-175.68,-14.64
-53.68,-53.68,0,53.68,-29.28,-29.28,-4616.48,-97.6,-112.24,-146.4,-165.92,-14.64
34.16,-78.08,-112.24,24.4,73.2,-97.6,-4689.68,-156.16,-170.8,-195.2,-204.96,-53.68
24.4,-53.68,-78.08,14.64,48.8,-68.32,-4718.96,-151.28,-161.04,-175.68,-180.56,-19.52
53.68,0,-53.68,-24.4,53.68,-29.28,-4714.08,-126.88,-122,-122,-122,24.4
141.52,34.16,-107.36,-87.84,122,-39.04,-4762.88,-161.04,-136.64,-131.76,-131.76,0
131.76,0,-131.76,-63.44,131.76,-68.32,-4777.52,-165.92,-146.4,-141.52,-131.76,-9.76
29.28,-39.04,-68.32,4.88,48.8,-53.68,-4767.76,-136.64,-117.12,-107.36,-102.48,0
-48.8,-43.92,4.88,48.8,-29.28,-19.52,-4758,-107.36,-87.84,-73.2,-82.96,29.28
24.4,-24.4,-48.8,0,34.16,-39.04,-4801.92,-141.52,-126.88,-102.48,-122,4.88
58.56,-43.92,-102.48,-4.88,78.08,-73.2,-4826.32,-161.04,-136.64,-136.64,-146.4,0
34.16,-82.96,-117.12,24.4,73.2,-102.48,-4806.8,-136.64,-107.36,-117.12,-117.12,19.52
43.92,-48.8,-92.72,4.88,68.32,-73.2,-4811.68,-136.64,-117.12,-117.12,-112.24,29.28
58.56,-39.04,-97.6,-9.76,78.08,-68.32,-4836.08,-161.04,-151.28,-151.28,-146.4,9.76
68.32,-97.6,-165.92,14.64,117.12,-131.76,-4836.08,-161.04,-146.4,-156.16,-146.4,0
43.92,-136.64,-180.56,48.8,112.24,-161.04,-4801.92,-165.92,-141.52,-141.52,-141.52,9.76
53.68,-78.08,-131.76,14.64,92.72,-107.36,-4797.04,-209.84,-175.68,-185.44,-180.56,-34.16
43.92,-34.16,-78.08,-4.88,58.56,-58.56,-4718.96,-204.96,-175.68,-170.8,-175.68,-19.52
43.92,-53.68,-97.6,4.88,68.32,-78.08,-4626.24,-195.2,-170.8,-126.88,-141.52,4.88
19.52,-68.32,-87.84,24.4,53.68,-78.08,-4548.16,-175.68,-141.52,-87.84,-122,29.28
-43.92,-24.4,19.52,34.16,-34.16,-4.88,-4455.44,-175.68,-126.88,-97.6,-122,34.16
-43.92,-24.4,19.52,34.16,-34.16,-4.88,-4367.6,-209.84,-156.16,-141.52,-151.28,9.76
0,-43.92,-43.92,24.4,19.52,-43.92,-4226.08,-209.84,-161.04,-165.92,-161.04,0
87.84,-53.68,-141.52,-14.64,112.24,-97.6,-4089.44,-244,-200.08,-209.84,-195.2,-34.16
58.56,-53.68,-112.24,0,82.96,-82.96,-3928.4,-239.12,-185.44,-200.08,-195.2,-29.28
