I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-48.8,-19.52,29.28,34.16,-39.04,4.88,4.88,-9.76,-48.8,-53.68,-29.28,-48.8
-43.92,-9.76,34.16,29.28,-39.04,9.76,14.64,19.52,-29.28,-34.16,-24.4,-48.8
-43.92,-9.76,34.16,29.28,-39.04,9.76,34.16,53.68,4.88,0,4.88,-34.16
-39.04,19.52,58.56,9.76,-48.8,39.04,48.8,92.72,58.56,53.68,58.56,9.76
-4.88,78.08,82.96,-34.16,-43.92,78.08,58.56,141.52,141.52,136.64,146.4,87.84
24.4,126.88,102.48,-73.2,-39.04,112.24,58.56,175.68,219.6,214.72,234.24,161.04
58.56,146.4,87.84,-102.48,-14.64,117.12,63.44,209.84,297.68,292.8,331.84,234.24
112.24,209.84,97.6,-161.04,4.88,151.28,63.44,263.52,409.92,405.04,458.72,331.84
161.04,287.92,126.88,-224.48,14.64,204.96,78.08,341.6,566.08,556.32,639.28,468.48
214.72,356.24,141.52,-283.04,34.16,248.88,73.2,405.04,722.24,707.6,810.08,605.12
283.04,424.56,141.52,-351.36,68.32,283.04,53.68,448.96,858.88,854,1000.4,771.04
351.36,483.12,131.76,-414.8,107.36,307.44,29.28,483.12,1010.16,1005.28,1205.36,936.96
439.2,551.44,112.24,-492.88,161.04,331.84,0,512.4,1141.92,1141.92,1381.04,1083.36
502.64,624.64,122,-561.2,190.32,370.88,-14.64,541.68,1273.68,1263.92,1522.56,1210.24
546.56,688.08,141.52,-614.88,200.08,414.8,-34.16,556.32,1317.6,1312.72,1561.6,1263.92
575.84,707.6,131.76,-639.28,219.6,419.68,-58.56,531.92,1249.28,1239.52,1444.48,1205.36
570.96,561.2,-9.76,-566.08,287.92,273.28,-78.08,463.6,1005.28,1000.4,1098,941.84
546.56,283.04,-263.52,-414.8,405.04,9.76,-102.48,385.52,649.04,644.16,580.72,531.92
488,87.84,-400.16,-287.92,444.08,-156.16,-97.6,307.44,341.6,331.84,175.68,204.96
380.64,24.4,-356.24,-200.08,366,-165.92,-87.84,204.96,102.48,92.72,-92.72,-19.52
190.32,-14.64,-204.96,-87.84,195.2,-112.24,-19.52,156.16,-97.6,-102.48,-326.96,-214.72
34.16,-39.04,-73.2,4.88,53.68,-58.56,43.92,141.52,-204.96,-209.84,-448.96,-326.96
-39.04,-9.76,29.28,24.4,-34.16,9.76,102.48,141.52,-258.64,-263.52,-488,-356.24
-107.36,34.16,141.52,39.04,-126.88,87.84,161.04,165.92,-248.88,-253.76,-463.6,-341.6
-170.8,43.92,214.72,63.44,-195.2,126.88,204.96,195.2,-214.72,-219.6,-419.68,-326.96
-195.2,58.56,253.76,68.32,-224.48,156.16,209.84,180.56,-195.2,-200.08,-385.52,-317.2
-195.2,63.44,258.64,68.32,-229.36,161.04,204.96,146.4,-190.32,-200.08,-356.24,-302.56
-195.2,53.68,248.88,73.2,-224.48,151.28,209.84,117.12,-185.44,-190.32,-331.84,-292.8
-190.32,43.92,234.24,73.2,-214.72,136.64,214.72,117.12,-165.92,-180.56,-312.32,-273.28
-180.56,-9.76,170.8,97.6,-175.68,78.08,224.48,131.76,-151.28,-165.92,-297.68,-263.52
