I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,-102.48,-58.56,73.2,4.88,-82.96,-24.4,-117.12,-68.32,-53.68,-39.04,-19.52
-43.92,-107.36,-63.44,78.08,9.76,-87.84,-53.68,-141.52,-82.96,-68.32,-43.92,-14.64
-48.8,-87.84,-39.04,68.32,-4.88,-63.44,-68.32,-146.4,-82.96,-63.44,-29.28,-4.88
-39.04,-48.8,-9.76,43.92,-14.64,-29.28,-73.2,-141.52,-78.08,-58.56,-24.4,0
9.76,-9.76,-19.52,0,14.64,-14.64,-82.96,-141.52,-82.96,-58.56,-24.4,0
9.76,4.88,-4.88,-4.88,4.88,0,-73.2,-126.88,-68.32,-48.8,-29.28,-4.88
-19.52,-4.88,14.64,14.64,-19.52,4.88,-53.68,-112.24,-58.56,-39.04,-29.28,-4.88
-14.64,-9.76,4.88,14.64,-9.76,-4.88,-24.4,-87.84,-43.92,-19.52,-19.52,4.88
-19.52,-29.28,-9.76,24.4,-4.88,-19.52,-9.76,-82.96,-43.92,-19.52,-19.52,9.76
-14.64,-43.92,-29.28,29.28,4.88,-39.04,-4.88,-87.84,-43.92,-29.28,-24.4,4.88
-24.4,-63.44,-39.04,43.92,4.88,-53.68,-14.64,-107.36,-58.56,-43.92,-24.4,9.76
-43.92,-97.6,-53.68,73.2,4.88,-78.08,-48.8,-141.52,-82.96,-68.32,-29.28,4.88
-78.08,-117.12,-39.04,97.6,-19.52,-78.08,-82.96,-165.92,-102.48,-87.84,-43.92,-4.88
-43.92,-63.44,-19.52,53.68,-14.64,-43.92,-102.48,-175.68,-107.36,-87.84,-43.92,0
4.88,-4.88,-9.76,0,4.88,-9.76,-92.72,-161.04,-87.84,-68.32,-34.16,9.76
19.52,14.64,-4.88,-14.64,9.76,4.88,-73.2,-136.64,-68.32,-48.8,-29.28,9.76
19.52,14.64,-4.88,-14.64,9.76,4.88,-48.8,-112.24,-58.56,-29.28,-24.4,14.64
-24.4,-19.52,4.88,24.4,-14.64,-9.76,-14.64,-92.72,-43.92,-19.52,-24.4,9.76
-58.56,-63.44,-4.88,63.44,-29.28,-34.16,-14.64,-92.72,-48.8,-24.4,-34.16,0
-78.08,-92.72,-14.64,87.84,-34.16,-53.68,-19.52,-102.48,-58.56,-39.04,-39.04,-4.88
-63.44,-82.96,-19.52,73.2,-24.4,-53.68,-34.16,-126.88,-68.32,-53.68,-43.92,-4.88
-48.8,-102.48,-53.68,78.08,0,-78.08,-48.8,-141.52,-78.08,-78.08,-39.04,0
