I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9.76,73.2,63.44,-39.04,-29.28,68.32,107.36,229.36,214.72,175.68,92.72,29.28
14.64,82.96,68.32,-48.8,-29.28,73.2,97.6,229.36,214.72,175.68,92.72,24.4
9.76,82.96,73.2,-43.92,-34.16,78.08,82.96,219.6,209.84,170.8,92.72,39.04
14.64,87.84,73.2,-48.8,-29.28,78.08,82.96,219.6,219.6,175.68,87.84,48.8
34.16,112.24,78.08,-73.2,-24.4,92.72,92.72,234.24,224.48,180.56,102.48,58.56
43.92,122,78.08,-82.96,-19.52,97.6,87.84,234.24,224.48,180.56,97.6,58.56
24.4,107.36,82.96,-63.44,-29.28,92.72,87.84,224.48,219.6,175.68,97.6,63.44
9.76,87.84,78.08,-48.8,-34.16,82.96,82.96,209.84,204.96,165.92,87.84,53.68
4.88,78.08,73.2,-39.04,-34.16,73.2,68.32,195.2,190.32,161.04,87.84,43.92
19.52,97.6,78.08,-58.56,-29.28,87.84,63.44,170.8,180.56,151.28,87.84,43.92
29.28,97.6,68.32,-63.44,-19.52,82.96,53.68,156.16,165.92,146.4,82.96,43.92
39.04,97.6,58.56,-68.32,-9.76,78.08,43.92,141.52,151.28,141.52,82.96,29.28
53.68,92.72,39.04,-73.2,4.88,63.44,34.16,136.64,151.28,136.64,82.96,43.92
53.68,97.6,43.92,-73.2,4.88,68.32,29.28,136.64,151.28,136.64,87.84,43.92
68.32,92.72,24.4,-78.08,19.52,58.56,19.52,136.64,151.28,136.64,87.84,43.92
82.96,102.48,19.52,-92.72,29.28,58.56,19.52,136.64,146.4,141.52,87.84,53.68
68.32,92.72,24.4,-78.08,19.52,58.56,34.16,146.4,156.16,156.16,92.72,68.32
63.44,78.08,14.64,-68.32,24.4,43.92,29.28,141.52,146.4,146.4,82.96,48.8
53.68,73.2,19.52,-63.44,14.64,43.92,24.4,131.76,141.52,136.64,82.96,48.8
34.16,58.56,24.4,-43.92,4.88,39.04,24.4,122,136.64,131.76,82.96,48.8
19.52,48.8,29.28,-34.16,-4.88,39.04,24.4,112.24,122,122,73.2,34.16
29.28,53.68,24.4,-39.04,0,39.04,19.52,112.24,117.12,112.24,63.44,24.4
63.44,68.32,4.88,-63.44,29.28,34.16,19.52,112.24,112.24,107.36,63.44,34.16
53.68,63.44,9.76,-58.56,19.52,34.16,14.64,97.6,102.48,97.6,58.56,34.16
63.44,63.44,0,-63.44,29.28,29.28,14.64,92.72,97.6,92.72,58.56,34.16
73.2,78.08,4.88,-73.2,34.16,39.04,19.52,102.48,102.48,97.6,63.44,39.04
63.44,82.96,19.52,-73.2,19.52,48.8,39.04,102.48,112.24,102.48,63.44,43.92
19.52,58.56,39.04,-39.04,-9.76,48.8,48.8,107.36,117.12,97.6,53.68,34.16
0,43.92,43.92,-19.52,-24.4,43.92,53.68,112.24,112.24,102.48,58.56,29.28
19.52,43.92,24.4,-29.28,-4.88,34.16,53.68,97.6,102.48,92.72,48.8,24.4
0,34.16,34.16,-14.64,-19.52,34.16,53.68,97.6,92.72,82.96,43.92,4.88
-4.88,34.16,39.04,-14.64,-24.4,34.16,58.56,92.72,82.96,78.08,34.16,0
-14.64,24.4,39.04,-4.88,-29.28,29.28,53.68,82.96,78.08,68.32,29.28,-4.88
-24.4,14.64,39.04,4.88,-34.16,24.4,53.68,78.08,73.2,58.56,14.64,-19.52
-19.52,24.4,43.92,0,-34.16,34.16,53.68,73.2,68.32,58.56,9.76,-24.4
-19.52,19.52,39.04,0,-29.28,29.28,58.56,82.96,73.2,58.56,19.52,-19.52
-29.28,0,29.28,14.64,-29.28,14.64,58.56,78.08,68.32,48.8,14.64,-19.52
-19.52,-4.88,14.64,14.64,-19.52,4.88,58.56,73.2,63.44,43.92,9.76,-29.28
-9.76,-9.76,0,9.76,-4.88,-4.88,53.68,73.2,58.56,39.04,9.76,-39.04
-9.76,-9.76,0,9.76,-4.88,-4.88,53.68,68.32,58.56,43.92,9.76,-34.16
-9.76,-14.64,-4.88,14.64,-4.88,-9.76,58.56,63.44,53.68,43.92,4.88,-43.92
