I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
9.76,34.16,24.4,-19.52,-9.76,29.28,78.08,97.6,-39.04,-68.32,-14.64,-78.08
-14.64,24.4,39.04,-4.88,-29.28,29.28,73.2,92.72,-43.92,-63.44,-9.76,-73.2
-19.52,24.4,43.92,0,-34.16,34.16,78.08,107.36,-34.16,-53.68,4.88,-63.44
-34.16,24.4,58.56,4.88,-48.8,39.04,78.08,107.36,-29.28,-43.92,0,-73.2
-48.8,9.76,58.56,19.52,-53.68,34.16,78.08,107.36,-29.28,-58.56,-14.64,-82.96
-53.68,-9.76,43.92,34.16,-48.8,14.64,78.08,107.36,-19.52,-58.56,-19.52,-82.96
-53.68,-4.88,48.8,29.28,-53.68,19.52,78.08,117.12,-14.64,-58.56,-19.52,-73.2
-48.8,0,48.8,24.4,-48.8,24.4,73.2,122,-19.52,-63.44,-14.64,-82.96
-43.92,0,43.92,24.4,-43.92,19.52,68.32,126.88,-14.64,-53.68,-9.76,-78.08
-48.8,-14.64,34.16,34.16,-43.92,9.76,63.44,117.12,-19.52,-53.68,-9.76,-92.72
-34.16,-14.64,19.52,24.4,-29.28,0,63.44,122,-19.52,-48.8,-9.76,-112.24
-39.04,-19.52,19.52,29.28,-29.28,0,58.56,117.12,-19.52,-48.8,-9.76,-117.12
-34.16,-9.76,24.4,24.4,-29.28,4.88,48.8,107.36,-24.4,-53.68,-24.4,-136.64
-24.4,9.76,34.16,9.76,-29.28,19.52,63.44,126.88,-4.88,-43.92,-9.76,-117.12
-58.56,4.88,63.44,29.28,-63.44,34.16,68.32,136.64,0,-34.16,0,-112.24
-53.68,0,53.68,29.28,-53.68,24.4,68.32,136.64,4.88,-29.28,4.88,-102.48
-34.16,9.76,43.92,14.64,-39.04,24.4,63.44,146.4,9.76,-39.04,-4.88,-112.24
-39.04,9.76,48.8,14.64,-43.92,29.28,63.44,151.28,14.64,-29.28,0,-102.48
-34.16,19.52,53.68,9.76,-43.92,34.16,63.44,146.4,19.52,-24.4,4.88,-97.6
-39.04,9.76,48.8,14.64,-43.92,29.28,63.44,136.64,14.64,-29.28,4.88,-102.48
-34.16,9.76,43.92,14.64,-39.04,24.4,58.56,141.52,9.76,-34.16,-4.88,-112.24
-24.4,24.4,48.8,0,-39.04,34.16,73.2,156.16,19.52,-24.4,4.88,-107.36
-9.76,39.04,48.8,-14.64,-29.28,43.92,68.32,165.92,24.4,-19.52,4.88,-102.48
0,24.4,24.4,-9.76,-14.64,24.4,68.32,161.04,24.4,-24.4,-4.88,-107.36
-9.76,14.64,24.4,0,-19.52,19.52,63.44,170.8,24.4,-29.28,-9.76,-102.48
-29.28,4.88,34.16,14.64,-34.16,19.52,58.56,165.92,24.4,-34.16,-14.64,-107.36
-34.16,0,34.16,19.52,-34.16,14.64,58.56,170.8,34.16,-29.28,-4.88,-107.36
-29.28,-4.88,24.4,19.52,-29.28,9.76,48.8,170.8,39.04,-19.52,0,-107.36
-19.52,4.88,24.4,9.76,-24.4,14.64,43.92,170.8,43.92,-9.76,9.76,-87.84
-4.88,9.76,14.64,0,-9.76,9.76,48.8,175.68,43.92,-9.76,9.76,-97.6
-4.88,19.52,24.4,-4.88,-14.64,19.52,58.56,190.32,58.56,-4.88,14.64,-92.72
19.52,39.04,19.52,-29.28,0,29.28,63.44,200.08,63.44,9.76,24.4,-82.96
53.68,58.56,4.88,-53.68,24.4,29.28,63.44,200.08,68.32,9.76,29.28,-87.84
48.8,53.68,4.88,-48.8,19.52,29.28,68.32,204.96,78.08,14.64,19.52,-97.6
48.8,48.8,0,-48.8,24.4,24.4,68.32,219.6,87.84,9.76,14.64,-92.72
43.92,39.04,-4.88,-39.04,24.4,14.64,58.56,224.48,87.84,4.88,4.88,-102.48
9.76,29.28,19.52,-19.52,-4.88,24.4,63.44,229.36,92.72,4.88,0,-112.24
-24.4,39.04,63.44,-4.88,-43.92,48.8,73.2,248.88,112.24,34.16,24.4,-97.6
-39.04,39.04,78.08,0,-58.56,58.56,68.32,258.64,126.88,43.92,39.04,-87.84
-34.16,34.16,68.32,0,-53.68,48.8,63.44,258.64,126.88,43.92,39.04,-82.96
-9.76,48.8,58.56,-19.52,-34.16,53.68,68.32,263.52,126.88,39.04,34.16,-92.72
9.76,68.32,58.56,-39.04,-24.4,63.44,63.44,263.52,126.88,39.04,29.28,-92.72
19.52,53.68,34.16,-34.16,-9.76,43.92,68.32,273.28,136.64,39.04,29.28,-92.72
19.52,48.8,29.28,-34.16,-4.88,39.04,63.44,278.16,131.76,39.04,34.16,-92.72
-9.76,29.28,39.04,-9.76,-24.4,34.16,58.56,278.16,131.76,34.16,29.28,-97.6
-29.28,-4.88,24.4,19.52,-29.28,9.76,48.8,273.28,131.76,34.16,24.4,-97.6
-19.52,-19.52,0,19.52,-9.76,-9.76,29.28,273.28,131.76,24.4,9.76,-122
19.52,0,-19.52,-9.76,19.52,-9.76,24.4,278.16,141.52,34.16,9.76,-131.76
68.32,43.92,-24.4,-53.68,43.92,9.76,43.92,297.68,165.92,48.8,29.28,-112.24
102.48,68.32,-34.16,-82.96,68.32,14.64,48.8,312.32,180.56,58.56,43.92,-97.6
87.84,82.96,-4.88,-82.96,43.92,39.04,58.56,331.84,185.44,63.44,43.92,-92.72
34.16,63.44,29.28,-48.8,0,43.92,58.56,341.6,195.2,68.32,48.8,-82.96
0,43.92,43.92,-19.52,-24.4,43.92,68.32,356.24,204.96,78.08,48.8,-82.96
43.92,53.68,9.76,-48.8,14.64,29.28,63.44,370.88,214.72,82.96,48.8,-82.96
48.8,34.16,-14.64,-39.04,29.28,9.76,53.68,366,214.72,78.08,43.92,-82.96
48.8,29.28,-19.52,-39.04,34.16,4.88,39.04,361.12,209.84,73.2,34.16,-82.96
58.56,34.16,-24.4,-43.92,39.04,4.88,39.04,366,214.72,82.96,43.92,-78.08
53.68,39.04,-14.64,-43.92,34.16,9.76,29.28,361.12,209.84,73.2,39.04,-82.96
48.8,58.56,9.76,-53.68,19.52,34.16,29.28,370.88,224.48,78.08,43.92,-82.96
78.08,63.44,-14.64,-68.32,43.92,24.4,34.16,380.64,234.24,92.72,53.68,-97.6
87.84,58.56,-29.28,-73.2,58.56,14.64,43.92,400.16,253.76,107.36,68.32,-97.6
68.32,63.44,-4.88,-63.44,34.16,29.28,39.04,400.16,253.76,107.36,68.32,-107.36
63.44,53.68,-9.76,-58.56,34.16,19.52,34.16,400.16,248.88,102.48,63.44,-126.88
87.84,68.32,-19.52,-78.08,53.68,24.4,29.28,400.16,244,102.48,63.44,-131.76
