I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-214.72,165.92,380.64,24.4,-297.68,273.28,283.04,-19.52,68.32,195.2,78.08,175.68
-214.72,165.92,380.64,24.4,-297.68,273.28,283.04,-19.52,68.32,195.2,78.08,175.68
-214.72,165.92,380.64,24.4,-297.68,273.28,283.04,-19.52,68.32,195.2,78.08,175.68
-214.72,165.92,380.64,24.4,-297.68,273.28,283.04,-19.52,68.32,195.2,78.08,175.68
-131.76,214.72,346.48,-39.04,-239.12,278.16,224.48,34.16,151.28,268.4,185.44,283.04
-58.56,253.76,312.32,-97.6,-185.44,283.04,175.68,87.84,224.48,341.6,283.04,380.64
14.64,292.8,278.16,-151.28,-131.76,283.04,126.88,141.52,297.68,414.8,380.64,478.24
87.84,331.84,244,-209.84,-78.08,287.92,78.08,195.2,370.88,488,478.24,575.84
248.88,346.48,97.6,-297.68,73.2,219.6,-68.32,204.96,439.2,531.92,585.6,688.08
400.16,351.36,-48.8,-375.76,224.48,151.28,-204.96,214.72,497.76,566.08,683.2,800.32
551.44,356.24,-195.2,-453.84,370.88,78.08,-341.6,224.48,556.32,600.24,780.8,912.56
702.72,361.12,-341.6,-531.92,522.16,9.76,-478.24,234.24,614.88,634.4,878.4,1024.8
790.56,317.2,-473.36,-551.44,629.52,-78.08,-551.44,297.68,702.72,663.68,932.08,1068.72
878.4,283.04,-595.36,-580.72,736.88,-156.16,-614.88,351.36,790.56,692.96,976,1112.64
966.24,248.88,-717.36,-605.12,839.36,-234.24,-678.32,405.04,878.4,722.24,1019.92,1156.56
1054.08,214.72,-839.36,-634.4,946.72,-312.32,-741.76,458.72,966.24,751.52,1063.84,1200.48
936.96,141.52,-795.44,-536.8,863.76,-326.96,-678.32,331.84,810.08,590.48,873.52,1024.8
819.84,78.08,-741.76,-448.96,780.8,-331.84,-614.88,214.72,653.92,439.2,683.2,849.12
702.72,14.64,-688.08,-356.24,692.96,-336.72,-551.44,97.6,497.76,287.92,492.88,673.44
585.6,-48.8,-634.4,-268.4,610,-341.6,-488,-19.52,341.6,136.64,302.56,497.76
453.84,-58.56,-512.4,-195.2,483.12,-287.92,-419.68,-126.88,175.68,19.52,180.56,385.52
331.84,-68.32,-400.16,-131.76,366,-234.24,-361.12,-234.24,19.52,-87.84,58.56,273.28
