I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
170.8,180.56,9.76,-175.68,78.08,92.72,156.16,566.08,595.36,180.56,-244,-400.16
170.8,180.56,9.76,-175.68,78.08,92.72,156.16,561.2,595.36,180.56,-244,-400.16
161.04,170.8,9.76,-165.92,73.2,87.84,156.16,561.2,595.36,180.56,-244,-400.16
170.8,180.56,9.76,-175.68,78.08,92.72,156.16,561.2,595.36,180.56,-239.12,-400.16
170.8,190.32,19.52,-180.56,73.2,102.48,156.16,546.56,575.84,170.8,-234.24,-395.28
136.64,185.44,48.8,-161.04,43.92,117.12,161.04,551.44,561.2,161.04,-229.36,-390.4
126.88,185.44,58.56,-156.16,34.16,122,165.92,551.44,556.32,156.16,-224.48,-385.52
117.12,185.44,68.32,-151.28,24.4,126.88,170.8,556.32,541.68,146.4,-219.6,-375.76
131.76,190.32,58.56,-161.04,34.16,122,170.8,551.44,512.4,131.76,-229.36,-380.64
136.64,195.2,58.56,-165.92,39.04,126.88,165.92,536.8,478.24,122,-229.36,-380.64
151.28,204.96,53.68,-175.68,48.8,126.88,165.92,517.28,448.96,117.12,-229.36,-390.4
156.16,209.84,53.68,-180.56,48.8,131.76,165.92,492.88,424.56,112.24,-229.36,-390.4
156.16,195.2,39.04,-175.68,58.56,117.12,165.92,488,400.16,102.48,-224.48,-375.76
156.16,195.2,39.04,-175.68,58.56,117.12,165.92,483.12,380.64,92.72,-219.6,-370.88
156.16,204.96,48.8,-180.56,53.68,126.88,165.92,478.24,366,82.96,-214.72,-366
151.28,190.32,39.04,-170.8,53.68,112.24,161.04,473.36,346.48,73.2,-209.84,-361.12
151.28,200.08,48.8,-175.68,48.8,122,165.92,453.84,326.96,58.56,-195.2,-356.24
146.4,200.08,53.68,-170.8,43.92,126.88,165.92,448.96,307.44,58.56,-195.2,-351.36
146.4,195.2,48.8,-170.8,48.8,122,165.92,444.08,287.92,58.56,-190.32,-346.48
146.4,195.2,48.8,-170.8,48.8,122,175.68,444.08,268.4,58.56,-185.44,-336.72
151.28,190.32,39.04,-170.8,53.68,112.24,170.8,429.44,244,48.8,-195.2,-341.6
151.28,190.32,39.04,-170.8,53.68,112.24,170.8,419.68,219.6,39.04,-195.2,-341.6
146.4,180.56,34.16,-161.04,53.68,107.36,170.8,414.8,195.2,29.28,-195.2,-341.6
146.4,190.32,43.92,-165.92,48.8,117.12,175.68,390.4,170.8,19.52,-195.2,-341.6
156.16,185.44,29.28,-170.8,63.44,107.36,185.44,375.76,141.52,14.64,-180.56,-331.84
161.04,180.56,19.52,-170.8,68.32,97.6,185.44,370.88,126.88,9.76,-180.56,-326.96
161.04,175.68,14.64,-165.92,73.2,92.72,185.44,366,112.24,4.88,-175.68,-322.08
161.04,185.44,24.4,-170.8,68.32,102.48,185.44,356.24,97.6,0,-170.8,-317.2
151.28,170.8,19.52,-161.04,63.44,92.72,185.44,356.24,97.6,9.76,-156.16,-317.2
146.4,165.92,19.52,-156.16,63.44,92.72,190.32,356.24,97.6,9.76,-156.16,-317.2
146.4,165.92,19.52,-156.16,63.44,92.72,190.32,356.24,97.6,9.76,-151.28,-317.2
141.52,161.04,19.52,-151.28,58.56,87.84,185.44,356.24,97.6,9.76,-151.28,-317.2
131.76,141.52,9.76,-136.64,58.56,73.2,185.44,356.24,92.72,14.64,-141.52,-307.44
136.64,156.16,19.52,-146.4,58.56,87.84,175.68,351.36,92.72,14.64,-141.52,-302.56
141.52,156.16,14.64,-146.4,63.44,82.96,180.56,346.48,87.84,9.76,-151.28,-297.68
141.52,146.4,4.88,-141.52,68.32,73.2,185.44,341.6,87.84,9.76,-151.28,-297.68
151.28,165.92,14.64,-156.16,68.32,87.84,175.68,331.84,87.84,19.52,-141.52,-287.92
156.16,180.56,24.4,-165.92,63.44,102.48,170.8,336.72,92.72,24.4,-136.64,-283.04
161.04,170.8,9.76,-165.92,73.2,87.84,156.16,336.72,92.72,29.28,-136.64,-283.04
165.92,170.8,4.88,-165.92,78.08,87.84,141.52,336.72,97.6,34.16,-136.64,-283.04
156.16,165.92,9.76,-161.04,73.2,87.84,112.24,322.08,87.84,34.16,-131.76,-278.16
156.16,161.04,4.88,-156.16,73.2,82.96,97.6,322.08,82.96,34.16,-131.76,-273.28
156.16,156.16,0,-156.16,78.08,78.08,87.84,322.08,82.96,34.16,-126.88,-268.4
161.04,161.04,0,-161.04,78.08,78.08,78.08,317.2,82.96,34.16,-122,-268.4
170.8,161.04,-9.76,-165.92,87.84,73.2,73.2,307.44,78.08,34.16,-136.64,-263.52
161.04,151.28,-9.76,-156.16,82.96,68.32,63.44,297.68,73.2,34.16,-136.64,-258.64
161.04,151.28,-9.76,-156.16,82.96,68.32,58.56,287.92,68.32,29.28,-136.64,-253.76
161.04,161.04,0,-161.04,78.08,78.08,58.56,278.16,58.56,29.28,-136.64,-244
151.28,151.28,0,-151.28,73.2,73.2,48.8,263.52,48.8,39.04,-136.64,-239.12
146.4,141.52,-4.88,-141.52,73.2,68.32,48.8,263.52,53.68,43.92,-136.64,-234.24
146.4,136.64,-9.76,-141.52,78.08,63.44,48.8,258.64,58.56,43.92,-136.64,-229.36
141.52,126.88,-14.64,-131.76,78.08,53.68,39.04,253.76,58.56,43.92,-136.64,-224.48
141.52,112.24,-29.28,-126.88,82.96,39.04,39.04,263.52,53.68,34.16,-141.52,-234.24
141.52,107.36,-34.16,-122,87.84,34.16,34.16,263.52,48.8,29.28,-146.4,-234.24
141.52,102.48,-39.04,-122,87.84,29.28,34.16,263.52,43.92,29.28,-151.28,-234.24
141.52,92.72,-48.8,-117.12,92.72,19.52,29.28,258.64,34.16,24.4,-161.04,-234.24
146.4,78.08,-68.32,-112.24,107.36,4.88,43.92,253.76,24.4,19.52,-170.8,-244
141.52,78.08,-63.44,-107.36,102.48,4.88,48.8,253.76,24.4,14.64,-175.68,-244
131.76,73.2,-58.56,-102.48,92.72,4.88,68.32,258.64,24.4,9.76,-180.56,-244
141.52,68.32,-73.2,-102.48,107.36,-4.88,78.08,258.64,24.4,4.88,-180.56,-244
151.28,68.32,-82.96,-107.36,117.12,-9.76,78.08,248.88,24.4,4.88,-185.44,-234.24
136.64,53.68,-82.96,-92.72,107.36,-14.64,82.96,253.76,24.4,4.88,-190.32,-244
136.64,53.68,-82.96,-92.72,107.36,-14.64,82.96,268.4,24.4,4.88,-195.2,-244
146.4,63.44,-82.96,-102.48,112.24,-9.76,87.84,278.16,29.28,4.88,-200.08,-239.12
136.64,73.2,-63.44,-102.48,97.6,4.88,87.84,278.16,34.16,9.76,-195.2,-224.48
131.76,63.44,-68.32,-97.6,97.6,-4.88,92.72,283.04,39.04,14.64,-190.32,-224.48
131.76,73.2,-58.56,-102.48,92.72,4.88,92.72,283.04,39.04,19.52,-190.32,-224.48
131.76,73.2,-58.56,-102.48,92.72,4.88,92.72,273.28,43.92,24.4,-185.44,-224.48
126.88,48.8,-78.08,-87.84,102.48,-14.64,102.48,297.68,68.32,34.16,-161.04,-214.72
126.88,39.04,-87.84,-82.96,107.36,-24.4,117.12,292.8,68.32,34.16,-170.8,-224.48
131.76,58.56,-73.2,-92.72,102.48,-9.76,112.24,287.92,63.44,34.16,-175.68,-224.48
131.76,58.56,-73.2,-92.72,102.48,-9.76,112.24,283.04,58.56,24.4,-185.44,-224.48
126.88,63.44,-63.44,-92.72,92.72,0,107.36,273.28,43.92,19.52,-195.2,-229.36
122,112.24,-9.76,-117.12,63.44,48.8,97.6,263.52,34.16,0,-214.72,-244
112.24,146.4,34.16,-126.88,39.04,87.84,102.48,244,19.52,-43.92,-258.64,-263.52
102.48,151.28,48.8,-126.88,24.4,97.6,102.48,234.24,-9.76,-97.6,-317.2,-283.04
102.48,185.44,82.96,-141.52,9.76,131.76,97.6,224.48,-34.16,-151.28,-370.88,-312.32
82.96,229.36,146.4,-156.16,-34.16,185.44,97.6,180.56,-122,-180.56,-390.4,-317.2
43.92,219.6,175.68,-131.76,-68.32,195.2,97.6,53.68,-351.36,-151.28,-361.12,-283.04
