I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-43.92,-102.48,-58.56,73.2,4.88,-82.96,48.8,-39.04,-146.4,-53.68,-53.68,-68.32
-53.68,-107.36,-53.68,82.96,0,-82.96,39.04,-34.16,-146.4,-53.68,-53.68,-73.2
-43.92,-97.6,-53.68,73.2,4.88,-78.08,43.92,-48.8,-151.28,-58.56,-53.68,-82.96
-48.8,-102.48,-53.68,78.08,0,-78.08,53.68,-39.04,-146.4,-53.68,-48.8,-82.96
-63.44,-107.36,-43.92,87.84,-9.76,-78.08,43.92,-39.04,-146.4,-53.68,-58.56,-87.84
-58.56,-107.36,-48.8,82.96,-4.88,-78.08,39.04,-39.04,-151.28,-58.56,-58.56,-92.72
-48.8,-112.24,-63.44,82.96,4.88,-87.84,29.28,-43.92,-151.28,-63.44,-73.2,-87.84
-39.04,-107.36,-68.32,73.2,14.64,-87.84,14.64,-39.04,-151.28,-63.44,-73.2,-92.72
-43.92,-107.36,-63.44,78.08,9.76,-87.84,24.4,-43.92,-156.16,-68.32,-73.2,-87.84
-53.68,-117.12,-63.44,87.84,4.88,-92.72,24.4,-43.92,-165.92,-82.96,-78.08,-92.72
-43.92,-117.12,-73.2,82.96,14.64,-97.6,48.8,-34.16,-161.04,-78.08,-68.32,-87.84
-43.92,-117.12,-73.2,82.96,14.64,-97.6,43.92,-39.04,-165.92,-73.2,-73.2,-97.6
-48.8,-122,-73.2,87.84,9.76,-97.6,43.92,-39.04,-161.04,-73.2,-73.2,-102.48
-53.68,-122,-68.32,87.84,4.88,-97.6,58.56,-29.28,-156.16,-73.2,-73.2,-102.48
-58.56,-126.88,-68.32,92.72,4.88,-97.6,58.56,-29.28,-151.28,-68.32,-73.2,-97.6
-53.68,-136.64,-82.96,97.6,14.64,-112.24,53.68,-34.16,-156.16,-73.2,-73.2,-102.48
-58.56,-131.76,-73.2,97.6,4.88,-102.48,43.92,-34.16,-161.04,-78.08,-82.96,-107.36
-68.32,-131.76,-63.44,102.48,-4.88,-97.6,29.28,-29.28,-151.28,-68.32,-68.32,-112.24
-63.44,-126.88,-63.44,97.6,0,-97.6,34.16,-34.16,-156.16,-68.32,-68.32,-112.24
