I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0,4.88,4.88,0,-4.88,4.88,63.44,92.72,43.92,-4.88,-39.04,-39.04
4.88,4.88,0,-4.88,0,0,58.56,87.84,34.16,-4.88,-39.04,-39.04
9.76,14.64,4.88,-9.76,0,9.76,58.56,97.6,43.92,-4.88,-34.16,-39.04
4.88,24.4,19.52,-14.64,-9.76,19.52,63.44,102.48,43.92,0,-34.16,-34.16
14.64,19.52,4.88,-14.64,4.88,9.76,53.68,112.24,48.8,4.88,-29.28,-29.28
14.64,14.64,0,-14.64,4.88,4.88,58.56,117.12,53.68,4.88,-29.28,-29.28
9.76,4.88,-4.88,-4.88,4.88,0,63.44,117.12,58.56,-4.88,-39.04,-39.04
14.64,14.64,0,-14.64,4.88,4.88,63.44,107.36,53.68,0,-43.92,-39.04
9.76,14.64,4.88,-9.76,0,9.76,58.56,97.6,58.56,-4.88,-39.04,-39.04
4.88,4.88,0,-4.88,0,0,58.56,107.36,63.44,-4.88,-43.92,-43.92
4.88,9.76,4.88,-4.88,0,4.88,63.44,112.24,63.44,4.88,-39.04,-39.04
9.76,4.88,-4.88,-4.88,4.88,0,68.32,122,68.32,14.64,-29.28,-29.28
19.52,19.52,0,-19.52,9.76,9.76,58.56,126.88,68.32,14.64,-34.16,-34.16
19.52,19.52,0,-19.52,9.76,9.76,68.32,146.4,78.08,29.28,-24.4,-19.52
14.64,29.28,14.64,-19.52,0,19.52,63.44,146.4,78.08,29.28,-24.4,-24.4
19.52,34.16,14.64,-24.4,0,24.4,63.44,141.52,73.2,24.4,-29.28,-29.28
9.76,24.4,14.64,-14.64,-4.88,19.52,58.56,141.52,82.96,19.52,-34.16,-34.16
9.76,14.64,4.88,-9.76,0,9.76,53.68,141.52,73.2,19.52,-43.92,-39.04
9.76,19.52,9.76,-14.64,0,14.64,48.8,141.52,73.2,24.4,-39.04,-39.04
9.76,19.52,9.76,-14.64,0,14.64,63.44,146.4,78.08,24.4,-43.92,-39.04
9.76,24.4,14.64,-14.64,-4.88,19.52,68.32,161.04,92.72,34.16,-29.28,-34.16
9.76,24.4,14.64,-14.64,-4.88,19.52,78.08,165.92,97.6,43.92,-24.4,-19.52
4.88,29.28,24.4,-14.64,-9.76,24.4,73.2,170.8,102.48,43.92,-19.52,-14.64
19.52,39.04,19.52,-29.28,0,29.28,78.08,180.56,117.12,53.68,-9.76,-9.76
24.4,34.16,9.76,-29.28,4.88,19.52,68.32,180.56,112.24,53.68,-9.76,-9.76
19.52,24.4,4.88,-19.52,4.88,14.64,68.32,185.44,107.36,43.92,-19.52,-14.64
29.28,43.92,14.64,-34.16,4.88,29.28,68.32,185.44,117.12,48.8,-19.52,-14.64
19.52,39.04,19.52,-29.28,0,29.28,73.2,195.2,117.12,63.44,-14.64,-14.64
14.64,29.28,14.64,-19.52,0,19.52,78.08,195.2,126.88,63.44,-14.64,-14.64
14.64,34.16,19.52,-24.4,-4.88,24.4,78.08,195.2,126.88,68.32,-14.64,-14.64
14.64,29.28,14.64,-19.52,0,19.52,82.96,195.2,126.88,68.32,-14.64,-14.64
19.52,39.04,19.52,-29.28,0,29.28,73.2,204.96,131.76,68.32,-9.76,-9.76
24.4,43.92,19.52,-34.16,0,29.28,73.2,209.84,131.76,73.2,0,0
24.4,43.92,19.52,-34.16,0,29.28,82.96,219.6,141.52,78.08,4.88,4.88
34.16,53.68,19.52,-43.92,4.88,34.16,78.08,214.72,141.52,78.08,0,4.88
29.28,43.92,14.64,-34.16,4.88,29.28,78.08,219.6,141.52,73.2,-4.88,-4.88
29.28,48.8,19.52,-39.04,4.88,34.16,87.84,229.36,146.4,78.08,4.88,0
39.04,58.56,19.52,-48.8,9.76,39.04,87.84,224.48,146.4,87.84,4.88,4.88
29.28,53.68,24.4,-39.04,0,39.04,78.08,224.48,141.52,82.96,-4.88,-4.88
29.28,48.8,19.52,-39.04,4.88,34.16,73.2,224.48,136.64,82.96,-14.64,-9.76
24.4,48.8,24.4,-34.16,0,34.16,78.08,224.48,146.4,87.84,-9.76,-9.76
29.28,48.8,19.52,-39.04,4.88,34.16,82.96,229.36,146.4,87.84,-4.88,-4.88
34.16,58.56,24.4,-43.92,4.88,39.04,78.08,239.12,156.16,97.6,9.76,9.76
14.64,53.68,39.04,-34.16,-14.64,43.92,92.72,248.88,161.04,107.36,19.52,19.52
14.64,53.68,39.04,-34.16,-14.64,43.92,87.84,244,156.16,102.48,14.64,14.64
24.4,53.68,29.28,-39.04,-4.88,39.04,87.84,244,156.16,102.48,14.64,14.64
29.28,48.8,19.52,-39.04,4.88,34.16,82.96,248.88,165.92,107.36,19.52,19.52
39.04,63.44,24.4,-48.8,4.88,43.92,82.96,244,165.92,107.36,19.52,19.52
34.16,63.44,29.28,-48.8,0,43.92,82.96,239.12,161.04,107.36,19.52,19.52
39.04,53.68,14.64,-43.92,9.76,34.16,87.84,244,161.04,107.36,14.64,14.64
