I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
24.4,-73.2,-97.6,24.4,58.56,-87.84,-63.44,-117.12,-82.96,48.8,214.72,4.88
-39.04,-97.6,-58.56,68.32,9.76,-78.08,-53.68,-102.48,-53.68,78.08,234.24,14.64
-43.92,-87.84,-43.92,68.32,0,-68.32,-58.56,-102.48,-53.68,78.08,244,14.64
-24.4,-97.6,-73.2,63.44,24.4,-87.84,-68.32,-112.24,-68.32,68.32,239.12,14.64
-29.28,-122,-92.72,78.08,29.28,-107.36,-53.68,-102.48,-43.92,78.08,258.64,24.4
-14.64,-122,-107.36,68.32,43.92,-117.12,-48.8,-87.84,-39.04,82.96,263.52,24.4
-9.76,-131.76,-122,73.2,53.68,-126.88,-34.16,-73.2,-34.16,92.72,268.4,34.16
0,-102.48,-102.48,53.68,48.8,-102.48,-48.8,-87.84,-39.04,82.96,258.64,34.16
43.92,-48.8,-92.72,4.88,68.32,-73.2,-48.8,-87.84,-34.16,78.08,253.76,14.64
-19.52,-19.52,0,19.52,-9.76,-9.76,-14.64,-53.68,-9.76,117.12,278.16,43.92
-34.16,-19.52,14.64,29.28,-24.4,-4.88,9.76,-9.76,39.04,146.4,317.2,68.32
0,-34.16,-34.16,19.52,14.64,-34.16,14.64,24.4,58.56,165.92,326.96,63.44
14.64,0,-14.64,-4.88,14.64,-9.76,9.76,39.04,68.32,170.8,331.84,53.68
4.88,0,-4.88,0,4.88,-4.88,14.64,68.32,82.96,185.44,346.48,58.56
9.76,-19.52,-29.28,4.88,19.52,-24.4,14.64,78.08,112.24,195.2,346.48,63.44
34.16,39.04,4.88,-34.16,14.64,19.52,9.76,73.2,107.36,185.44,326.96,53.68
29.28,58.56,29.28,-43.92,0,43.92,24.4,87.84,112.24,195.2,336.72,68.32
29.28,19.52,-9.76,-24.4,19.52,4.88,29.28,92.72,122,204.96,336.72,78.08
24.4,-4.88,-29.28,-9.76,24.4,-19.52,39.04,112.24,136.64,219.6,356.24,97.6
34.16,4.88,-29.28,-19.52,29.28,-14.64,53.68,122,136.64,209.84,361.12,97.6
43.92,34.16,-9.76,-39.04,24.4,9.76,39.04,107.36,122,190.32,336.72,78.08
53.68,24.4,-29.28,-39.04,39.04,-4.88,43.92,131.76,122,190.32,336.72,63.44
58.56,24.4,-34.16,-39.04,43.92,-4.88,39.04,151.28,122,185.44,331.84,63.44
73.2,29.28,-43.92,-48.8,58.56,-9.76,34.16,141.52,97.6,170.8,312.32,58.56
58.56,19.52,-39.04,-39.04,48.8,-9.76,48.8,170.8,117.12,175.68,302.56,63.44
