I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-9.76,24.4,34.16,-4.88,-24.4,29.28,39.04,53.68,-151.28,0,-58.56,4.88
-19.52,24.4,43.92,0,-34.16,34.16,34.16,58.56,-146.4,0,-53.68,9.76
0,24.4,24.4,-9.76,-14.64,24.4,34.16,43.92,-161.04,-9.76,-68.32,-4.88
14.64,53.68,39.04,-34.16,-14.64,43.92,48.8,48.8,-170.8,0,-68.32,-9.76
63.44,92.72,29.28,-78.08,14.64,58.56,48.8,68.32,-141.52,14.64,-53.68,-4.88
58.56,82.96,24.4,-68.32,14.64,53.68,48.8,68.32,-141.52,9.76,-53.68,-4.88
34.16,63.44,29.28,-48.8,0,43.92,43.92,58.56,-141.52,9.76,-58.56,-4.88
-4.88,24.4,29.28,-9.76,-19.52,24.4,34.16,48.8,-156.16,-4.88,-73.2,-14.64
-34.16,9.76,43.92,14.64,-39.04,24.4,29.28,29.28,-185.44,-14.64,-82.96,-24.4
-24.4,24.4,48.8,0,-39.04,34.16,39.04,39.04,-170.8,-9.76,-68.32,-14.64
-4.88,24.4,29.28,-9.76,-19.52,24.4,34.16,24.4,-180.56,-14.64,-87.84,-19.52
0,29.28,29.28,-14.64,-14.64,29.28,39.04,19.52,-195.2,-19.52,-87.84,-19.52
-4.88,29.28,34.16,-9.76,-19.52,29.28,39.04,24.4,-195.2,-19.52,-87.84,-19.52
-4.88,24.4,29.28,-9.76,-19.52,24.4,43.92,19.52,-204.96,-19.52,-87.84,-19.52
29.28,63.44,34.16,-43.92,-4.88,48.8,48.8,43.92,-175.68,-4.88,-68.32,-4.88
43.92,73.2,29.28,-58.56,4.88,48.8,48.8,53.68,-161.04,-4.88,-68.32,-4.88
19.52,53.68,34.16,-34.16,-9.76,43.92,43.92,43.92,-170.8,-4.88,-78.08,-14.64
-14.64,14.64,29.28,0,-24.4,19.52,29.28,29.28,-180.56,-24.4,-87.84,-24.4
-24.4,9.76,34.16,9.76,-29.28,19.52,24.4,19.52,-204.96,-34.16,-97.6,-34.16
4.88,34.16,29.28,-19.52,-14.64,29.28,29.28,24.4,-195.2,-24.4,-87.84,-24.4
9.76,48.8,39.04,-29.28,-14.64,43.92,39.04,29.28,-190.32,-14.64,-82.96,-19.52
4.88,53.68,48.8,-29.28,-24.4,48.8,53.68,34.16,-190.32,-4.88,-73.2,-9.76
-4.88,43.92,48.8,-19.52,-29.28,43.92,48.8,29.28,-200.08,-14.64,-82.96,-14.64
9.76,29.28,19.52,-19.52,-4.88,24.4,39.04,24.4,-209.84,-24.4,-92.72,-19.52
0,19.52,19.52,-9.76,-9.76,19.52,39.04,34.16,-190.32,-24.4,-82.96,-19.52
-14.64,24.4,39.04,-4.88,-29.28,29.28,39.04,43.92,-180.56,-19.52,-78.08,-19.52
19.52,43.92,24.4,-29.28,-4.88,34.16,39.04,43.92,-175.68,-9.76,-78.08,-9.76
39.04,58.56,19.52,-48.8,9.76,39.04,43.92,39.04,-185.44,-14.64,-82.96,-14.64
24.4,53.68,29.28,-39.04,-4.88,39.04,39.04,48.8,-175.68,-9.76,-73.2,-9.76
14.64,34.16,19.52,-24.4,-4.88,24.4,34.16,48.8,-165.92,-14.64,-78.08,-14.64
14.64,43.92,29.28,-29.28,-9.76,34.16,43.92,43.92,-170.8,-9.76,-82.96,-9.76
4.88,48.8,43.92,-24.4,-19.52,43.92,48.8,43.92,-175.68,-4.88,-78.08,-9.76
19.52,39.04,19.52,-29.28,0,29.28,48.8,34.16,-200.08,-14.64,-82.96,-14.64
-4.88,9.76,14.64,0,-9.76,9.76,39.04,24.4,-209.84,-24.4,-92.72,-24.4
-48.8,-4.88,43.92,29.28,-48.8,19.52,29.28,34.16,-195.2,-24.4,-87.84,-24.4
-14.64,29.28,43.92,-4.88,-29.28,34.16,43.92,48.8,-180.56,-14.64,-78.08,-9.76
29.28,63.44,34.16,-43.92,-4.88,48.8,53.68,58.56,-161.04,0,-68.32,0
19.52,48.8,29.28,-34.16,-4.88,39.04,48.8,43.92,-180.56,-14.64,-82.96,-9.76
-29.28,4.88,34.16,14.64,-34.16,19.52,39.04,43.92,-180.56,-19.52,-82.96,-14.64
-24.4,14.64,39.04,4.88,-34.16,24.4,39.04,48.8,-161.04,-14.64,-78.08,-9.76
9.76,34.16,24.4,-19.52,-9.76,29.28,39.04,39.04,-170.8,-14.64,-87.84,-14.64
19.52,34.16,14.64,-24.4,0,24.4,39.04,34.16,-180.56,-19.52,-87.84,-14.64
9.76,39.04,29.28,-24.4,-9.76,34.16,48.8,34.16,-190.32,-19.52,-92.72,-14.64
4.88,34.16,29.28,-19.52,-14.64,29.28,48.8,29.28,-204.96,-14.64,-92.72,-14.64
-19.52,19.52,39.04,0,-29.28,29.28,48.8,48.8,-175.68,-9.76,-73.2,-9.76
-34.16,9.76,43.92,14.64,-39.04,24.4,43.92,43.92,-190.32,-19.52,-87.84,-19.52
-19.52,9.76,29.28,4.88,-24.4,19.52,34.16,34.16,-195.2,-24.4,-87.84,-19.52
9.76,19.52,9.76,-14.64,0,14.64,39.04,34.16,-200.08,-24.4,-92.72,-24.4
29.28,34.16,4.88,-29.28,9.76,19.52,39.04,34.16,-209.84,-24.4,-87.84,-19.52
-9.76,39.04,48.8,-14.64,-29.28,43.92,48.8,58.56,-165.92,-4.88,-68.32,0
-9.76,34.16,43.92,-9.76,-29.28,39.04,39.04,48.8,-180.56,-9.76,-78.08,-9.76
0,24.4,24.4,-9.76,-14.64,24.4,39.04,39.04,-190.32,-19.52,-87.84,-19.52
-9.76,19.52,29.28,-4.88,-19.52,24.4,34.16,39.04,-200.08,-24.4,-92.72,-24.4
-19.52,4.88,24.4,9.76,-24.4,14.64,34.16,29.28,-229.36,-29.28,-102.48,-29.28
4.88,29.28,24.4,-14.64,-9.76,24.4,39.04,48.8,-200.08,-14.64,-87.84,-24.4
4.88,34.16,29.28,-19.52,-14.64,29.28,34.16,43.92,-204.96,-19.52,-92.72,-29.28
-9.76,19.52,29.28,-4.88,-19.52,24.4,34.16,39.04,-209.84,-19.52,-97.6,-29.28
14.64,34.16,19.52,-24.4,-4.88,24.4,39.04,48.8,-209.84,-14.64,-92.72,-19.52
4.88,24.4,19.52,-14.64,-9.76,19.52,34.16,43.92,-224.48,-24.4,-97.6,-29.28
29.28,43.92,14.64,-34.16,4.88,29.28,43.92,58.56,-195.2,-9.76,-78.08,-19.52
43.92,58.56,14.64,-48.8,14.64,34.16,48.8,63.44,-175.68,-4.88,-73.2,-14.64
24.4,43.92,19.52,-34.16,0,29.28,48.8,58.56,-185.44,-9.76,-82.96,-19.52
19.52,43.92,24.4,-29.28,-4.88,34.16,53.68,63.44,-185.44,-14.64,-82.96,-24.4
9.76,34.16,24.4,-19.52,-9.76,29.28,53.68,63.44,-190.32,-24.4,-102.48,-39.04
-14.64,14.64,29.28,0,-24.4,19.52,53.68,78.08,-175.68,-29.28,-107.36,-53.68
-43.92,9.76,53.68,19.52,-48.8,29.28,63.44,102.48,-170.8,-24.4,-112.24,-58.56
-78.08,0,78.08,39.04,-78.08,39.04,87.84,161.04,-131.76,14.64,-92.72,-34.16
-34.16,29.28,63.44,4.88,-48.8,43.92,82.96,190.32,-107.36,43.92,-87.84,-34.16
-14.64,53.68,68.32,-19.52,-43.92,58.56,82.96,244,-63.44,92.72,-53.68,-4.88
0,73.2,73.2,-34.16,-39.04,73.2,87.84,302.56,4.88,141.52,-14.64,29.28
24.4,87.84,63.44,-53.68,-19.52,73.2,73.2,336.72,63.44,195.2,14.64,58.56
24.4,87.84,63.44,-53.68,-19.52,73.2,58.56,375.76,122,253.76,53.68,78.08
19.52,43.92,24.4,-29.28,-4.88,34.16,29.28,419.68,180.56,302.56,78.08,97.6
53.68,48.8,-4.88,-48.8,29.28,19.52,4.88,483.12,273.28,380.64,122,131.76
126.88,117.12,-9.76,-122,68.32,53.68,-4.88,580.72,400.16,492.88,195.2,195.2
195.2,180.56,-14.64,-185.44,102.48,82.96,4.88,678.32,531.92,614.88,273.28,268.4
219.6,195.2,-24.4,-204.96,122,82.96,-4.88,736.88,634.4,692.96,326.96,302.56
224.48,200.08,-24.4,-209.84,122,87.84,-29.28,732,678.32,736.88,356.24,331.84
239.12,214.72,-24.4,-224.48,131.76,92.72,-58.56,702.72,683.2,746.64,385.52,370.88
268.4,244,-24.4,-253.76,146.4,107.36,-87.84,600.24,610,692.96,395.28,400.16
312.32,268.4,-43.92,-287.92,175.68,112.24,-122,366,390.4,522.16,346.48,385.52
326.96,224.48,-102.48,-273.28,214.72,58.56,-156.16,102.48,107.36,263.52,234.24,307.44
307.44,146.4,-161.04,-224.48,234.24,-9.76,-200.08,-146.4,-161.04,29.28,117.12,224.48
253.76,102.48,-151.28,-175.68,200.08,-24.4,-229.36,-375.76,-366,-122,48.8,175.68
170.8,43.92,-126.88,-107.36,146.4,-43.92,-244,-566.08,-497.76,-224.48,4.88,151.28
87.84,0,-87.84,-43.92,87.84,-43.92,-234.24,-756.4,-634.4,-312.32,-39.04,117.12
43.92,-24.4,-68.32,-9.76,53.68,-48.8,-214.72,-858.88,-727.12,-370.88,-78.08,78.08
48.8,-4.88,-53.68,-19.52,48.8,-29.28,-185.44,-849.12,-746.64,-366,-97.6,58.56
97.6,53.68,-43.92,-73.2,68.32,4.88,-156.16,-736.88,-707.6,-317.2,-87.84,68.32
136.64,92.72,-43.92,-112.24,87.84,24.4,-131.76,-600.24,-619.76,-263.52,-68.32,73.2
87.84,63.44,-24.4,-73.2,53.68,19.52,-117.12,-502.64,-570.96,-224.48,-73.2,53.68
73.2,34.16,-39.04,-53.68,53.68,-4.88,-107.36,-429.44,-527.04,-195.2,-82.96,39.04
58.56,29.28,-29.28,-43.92,43.92,0,-92.72,-346.48,-478.24,-161.04,-78.08,29.28
53.68,39.04,-14.64,-43.92,34.16,9.76,-68.32,-263.52,-429.44,-136.64,-78.08,24.4
58.56,48.8,-9.76,-53.68,34.16,19.52,-43.92,-185.44,-351.36,-92.72,-58.56,29.28
43.92,48.8,4.88,-43.92,19.52,24.4,-29.28,-122,-317.2,-68.32,-58.56,24.4
